EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,57.0,92833.0,BRIGHT SOLAR LIMITED,INR,1.0,57,90479,M/s LIGHT UP ELECTRICAL,26-Sep-2020 08:29 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,58.0,92882.0,PRIYANKA SINGNERPI,INR,1.0,58,89240,M/S MD FOYZAL HOQUE,23-Sep-2020 05:59 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,59.0,92890.0,BBS CONSTRUCTION,INR,1.0,59,94302,MS MH ENTERPRISE PVT LTD,30-Sep-2020 02:35 PM,Rejected-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,60.0,92899.0,MP AGARWALA PVT.LTD,INR,1.0,60,92558,M/S Nirman,29-Sep-2020 03:29 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,61.0,92922.0,BIMOLA TERONPI,INR,1.0,61,92354,M/S NIRMAN CONSTRUCTION,29-Sep-2020 01:42 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,62.0,93026.0,BIPIN PRASAD SINGH,INR,1.0,62,93410,M/S RAHUL TRADE AND AGENCY,30-Sep-2020 12:26 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,63.0,93033.0,Sri Manoj Pareek,INR,1.0,63,89392,M/s RSC Enterprise,24-Sep-2020 03:01 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,64.0,93039.0,RAJU CHANDRA BASUMATARY,INR,1.0,64,89992,NABADWEEP PATHAK,26-Sep-2020 10:58 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,65.0,93058.0,NAGENDRA PRASAD SINGH,INR,1.0,65,93058,NAGENDRA PRASAD SINGH,29-Sep-2020 08:02 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,66.0,93127.0,K.B.S COMMERCIAL (P) LTD.,INR,1.0,66,92529,Naruttam Changmai,29-Sep-2020 03:40 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,67.0,93210.0,LISON SING TIMUNG,INR,1.0,67,89901,NIRANJAN KAKATI,29-Sep-2020 05:54 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,68.0,93241.0,Samkiripo Teron Langneh,INR,1.0,68,91705,NOBIN H KILLING,28-Sep-2020 06:46 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,69.0,93277.0,SONTOSH SAHEWALLA,INR,1.0,69,94327,PABITRA BONGRUNG,30-Sep-2020 02:49 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,70.0,93319.0,DANIEL BRAHMA,INR,1.0,70,93599,PRABHU PASWAN,30-Sep-2020 08:13 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,71.0,93342.0,KEA CONSULTANTS PVT.LTD,INR,1.0,71,92882,PRIYANKA SINGNERPI,29-Sep-2020 06:17 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,72.0,93410.0,M/S RAHUL TRADE AND AGENCY,INR,1.0,72,92334,PRONOY DAS,29-Sep-2020 01:25 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,73.0,93599.0,PRABHU PASWAN,INR,1.0,73,93771,PURU TERANG,30-Sep-2020 11:03 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,74.0,93635.0,SIKA BEYPI,INR,1.0,74,92752,RAJENDRA NATH BRAHMA,29-Sep-2020 05:23 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,75.0,93646.0,JUNALI BEYPI,INR,1.0,75,91026,Raj Engleng,27-Sep-2020 06:40 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,76.0,93651.0,SABINA BEYPI,INR,1.0,76,93039,RAJU CHANDRA BASUMATARY,29-Sep-2020 07:49 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,77.0,93699.0,BRONSON TARO,INR,1.0,77,89393,RAMEN DAS,24-Sep-2020 03:01 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,78.0,93756.0,SHREE GANESH MARKETING,INR,1.0,78,94021,RITISH BHATTACHARYYA,30-Sep-2020 12:46 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,79.0,93768.0,SARSING ENGTI,INR,1.0,79,92811,r k marketing,29-Sep-2020 05:51 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,80.0,93771.0,PURU TERANG,INR,1.0,80,89441,r r enterprise,29-Sep-2020 04:18 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,81.0,93805.0,Sri Jambu Lama,INR,1.0,81,90471,Rupam Kataki,26-Sep-2020 08:20 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,82.0,93862.0,Bidyut Das,INR,1.0,82,94309,RUPAM KUMAR DAS,30-Sep-2020 02:43 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,83.0,93924.0,JAIMONGAL RAI,INR,1.0,83,93651,SABINA BEYPI,30-Sep-2020 02:03 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,84.0,93956.0,MOMIT KHAKHLARY,INR,1.0,84,90886,SAHARUL AMIN BARBHUIYA,29-Sep-2020 01:04 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,85.0,93962.0,Vishwanath Projects Limited,INR,1.0,85,94277,SAHIL AKHTAR,30-Sep-2020 02:43 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,86.0,93998.0,ALAMPURIA ENTERPRISES,INR,1.0,86,93241,Samkiripo Teron Langneh,30-Sep-2020 01:45 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,87.0,94021.0,RITISH BHATTACHARYYA,INR,1.0,87,90511,Samsul Ansery,26-Sep-2020 09:21 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,88.0,94082.0,HAMENDRA SAIKIA,INR,1.0,88,93768,SARSING ENGTI,30-Sep-2020 11:02 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,89.0,94090.0,Chikan Doley,INR,1.0,89,88577,SDCONSTRUCTION,27-Sep-2020 05:09 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,90.0,94133.0,GAUTAM HANSE,INR,1.0,90,89630,Shahabuddin Majumdar,25-Sep-2020 11:32 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,91.0,94204.0,Maniraj Brahma,INR,1.0,91,90138,Shoiab Khan,26-Sep-2020 02:19 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,92.0,94257.0,LANGBI TIMUNG,INR,1.0,92,93756,SHREE GANESH MARKETING,30-Sep-2020 10:59 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,93.0,94273.0,MANOJ ENGTI,INR,1.0,93,89857,SIBO THAPA,26-Sep-2020 09:27 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,94.0,94277.0,SAHIL AKHTAR,INR,1.0,94,93635,SIKA BEYPI,30-Sep-2020 09:20 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,95.0,94295.0,CHORUS TERON,INR,1.0,95,88554,SINGO ENGINEERING INDIA PRIVATE LIMITED,23-Sep-2020 11:33 AM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,96.0,94300.0,GOBIN CH BARO,INR,1.0,96,91104,SMART TECHNOLOGIES AND MARKETING,30-Sep-2020 12:26 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,97.0,94309.0,RUPAM KUMAR DAS,INR,1.0,97,93277,SONTOSH SAHEWALLA,29-Sep-2020 10:29 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,98.0,94327.0,PABITRA BONGRUNG,INR,1.0,98,89362,Soumen Sil,24-Sep-2020 02:18 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,99.0,94407.0,SUBHSHREE INFRAA,INR,1.0,99,94315,SRI BIBEKANANDA DAS,30-Sep-2020 02:43 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,94014,Sri Dhoniram Basumatary,30-Sep-2020 12:34 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,90819,Sri Dhrubajyoti Kakati,27-Sep-2020 02:31 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,91887,SRI GOPAL DEKA,28-Sep-2020 08:54 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,93805,Sri Jambu Lama,30-Sep-2020 11:20 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,93033,Sri Manoj Pareek,29-Sep-2020 07:46 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,94407,SUBHSHREE INFRAA,30-Sep-2020 03:46 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,89841,Suman Ray,26-Sep-2020 09:41 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,92608,SURAJ KUMAR SHARMA,29-Sep-2020 04:01 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,90252,vishal trade links,30-Sep-2020 10:12 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,93962,Vishwanath Projects Limited,30-Sep-2020 03:01 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,92325,YUVARAJ UPADHYAYA,29-Sep-2020 01:35 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,92407,ZSEE SMART SOLUTION INDIA PRIVATE LIMITED,29-Sep-2020 07:39 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
