Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,87,92663,EBADUR ROHOMAN,29-Sep-2020 04:39 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,88,88865,FAKAR UDDIN BEIG,21-Sep-2020 01:46 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,89,90416,FAKAR UDDIN LASKAR,28-Sep-2020 06:18 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,90,90829,FAKRUL ISLAM,29-Sep-2020 02:30 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,91,90145,FAKRUL ISLAM LASKAR,26-Sep-2020 02:16 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,92,91369,FARID AHMED BARBHUIYA,28-Sep-2020 02:42 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,93,89781,Faruk Ahmed Mazumder,25-Sep-2020 04:52 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,94,93850,FAYJUR RAHMAN LASKAR,30-Sep-2020 11:44 AM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,95,89770,FOKRUL ISLAM MAZUMDER,25-Sep-2020 04:34 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,96,90394,FORIZ AHMED CHOUDHURY,27-Sep-2020 05:36 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,97,91746,Friend Enterprise,28-Sep-2020 07:12 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,98,90194,GIAS UDDIN BARBHUIYA,26-Sep-2020 02:51 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,99,94290,GOBIN CH BARO,30-Sep-2020 02:31 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,100,92418,GOURI SANKAR DEKA BORUAH,29-Sep-2020 03:20 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,101,92533,GOUTAM DAS,29-Sep-2020 03:14 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,102,91131,GULEH AHMED BARBHUIYA,27-Sep-2020 10:16 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,103,93229,GULEH AHMED CHOUDHURY,29-Sep-2020 09:59 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,104,90201,HABU UDDIN TAPADAR,26-Sep-2020 02:55 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,105,92636,HALIM AHMED LASKAR,29-Sep-2020 04:20 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,106,94056,HAMENDRA SAIKIA,30-Sep-2020 12:59 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,107,93384,HANIF AHMED CHOUDHURY,30-Sep-2020 12:16 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,108,91953,HASSAN AHMED BARBHUIYA,28-Sep-2020 10:29 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,109,91637,HELAL AHMED KHAN,28-Sep-2020 06:03 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,110,88242,High Tech Enterprise,28-Sep-2020 11:43 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,111,91065,HILIL AHMED LASKAR,27-Sep-2020 08:05 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,112,90973,HONE ENTERPRISE,27-Sep-2020 05:17 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,113,88827,Hrishikesh Chakraborty,29-Sep-2020 11:50 AM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,114,91573,HRISHIKESH SINHA,28-Sep-2020 05:13 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,115,94363,HUSSAIN AHMED CHOUDHURY,30-Sep-2020 03:06 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,116,91156,HUSSAIN AHMED CHOUDHURY,29-Sep-2020 07:13 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,117,90321,HUSSAIN AHMED CHOUDHURY,27-Sep-2020 05:43 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,118,89282,IKBAL HUSSAIN BARBHUIYA,24-Sep-2020 09:04 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,119,92328,IQBAL AHMED,29-Sep-2020 01:36 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,120,94358,IRSHAD RASUL BARLASKAR,30-Sep-2020 03:02 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,121,93817,JAHIRUL ISLAM MAZUMDER,30-Sep-2020 12:13 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,122,92013,JAKIR HUSSAIN BARBHUIYA,30-Sep-2020 01:17 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,123,92642,JAKIR HUSSAIN BARBHUIYA,29-Sep-2020 04:24 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,124,90862,JAKIR HUSSAIN BARBHUIYA,27-Sep-2020 03:12 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,125,90877,JAKIR HUSSAIN LASKAR,27-Sep-2020 03:50 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,126,91997,JALAL UDDIN BARBHUIYA,28-Sep-2020 11:51 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,127,90837,JAMAL HUSSAIN LASKAR,27-Sep-2020 02:49 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,128,93231,JAMAL UDDIN LASKAR,29-Sep-2020 10:08 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,129,92576,JAMIL AHMED LASKAR,29-Sep-2020 03:38 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,130,91045,JANNUN HUSSAIN LASKAR,27-Sep-2020 07:19 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,131,92573,JASHODHIR NATH,29-Sep-2020 03:49 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,132,93158,Javed Hussain Laskar,29-Sep-2020 09:04 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,133,91525,JAYNUL KARIM,28-Sep-2020 04:38 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,134,92680,J.B.Engineers And Associates,29-Sep-2020 04:41 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,135,91318,JISHU LAL GUPTA,28-Sep-2020 01:37 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,136,91450,JOHIRUL ISLAM TAPADAR,28-Sep-2020 03:46 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,137,92554,JOYNUL HAQUE LASKAR,29-Sep-2020 03:30 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,138,93740,JUNAID AHMED MAZUMDER,30-Sep-2020 10:50 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,139,92027,KABIR HUSSAIN CHOUDHURY,29-Sep-2020 01:12 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,140,91284,KALIM UDDIN,28-Sep-2020 01:28 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,141,91251,KALPANA BEGUM,28-Sep-2020 12:21 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,142,91157,KAMAL UDDIN CHOUDHURY,28-Sep-2020 05:04 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,143,93338,KAMRUL HUSSAIN MAZARBHUIYA,29-Sep-2020 11:46 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,144,94296,KAMRUL ISLAM BARBHUIYA,30-Sep-2020 02:38 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,145,90760,KAMRUL ISLAM BARBHUIYA,27-Sep-2020 01:34 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,146,92469,KANAILAL SUTRADHAR,29-Sep-2020 02:37 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,147,91148,KAYRUZZAMAN MAZARBHUIYA,27-Sep-2020 11:44 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,148,93131,K.B.S COMMERCIAL (P) LTD.,29-Sep-2020 08:46 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,149,93335,KEA CONSULTANTS PVT.LTD,29-Sep-2020 11:21 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,150,90847,KOLLOL MOY SEN,27-Sep-2020 02:59 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,151,89615,KUTUB UDDIN MAZARBHUIYA,25-Sep-2020 10:18 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,152,94408,Lion Heart Construction Project,30-Sep-2020 03:53 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,153,94058,Luit Construction,30-Sep-2020 12:47 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,154,92115,MAHABIR CONSTRUCTION CO,29-Sep-2020 10:17 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,155,93775,MAHAMMED AZAHAR UDDIN,30-Sep-2020 11:15 AM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,156,92603,MAHMODUL HASSAN BARBHUIYA,29-Sep-2020 03:59 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,157,90802,MAKADDAS ALI,27-Sep-2020 02:20 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,158,91465,MANNA DEY,28-Sep-2020 03:55 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,159,90071,MASADDAR ALI,26-Sep-2020 01:06 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,160,90807,MASTAQUE AHMED TAPADAR,27-Sep-2020 02:26 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,161,93798,MASTUFA AHMED LASKAR,30-Sep-2020 11:47 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,162,90872,MATIUR RAHMAN BARBHUIYA,27-Sep-2020 03:28 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,163,92737,MD JAKIR HUSSAIN,29-Sep-2020 05:16 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,164,91231,MEHBUB AHMED LASKAR,28-Sep-2020 11:52 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,165,90134,MEHBUB HUSSAIN LASKAR,26-Sep-2020 02:05 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,166,91696,Milon Paul,28-Sep-2020 06:38 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,167,92250,MINHAJ UDDIN CHOUDHURY,29-Sep-2020 12:33 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,168,90980,MINHAZ SHAMIM LASKAR,27-Sep-2020 05:26 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,169,90855,MITALI DEY PURKAYASTHA,27-Sep-2020 03:07 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,170,91056,MITU ZAMAN LASKAR,27-Sep-2020 07:42 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,171,89609,MMR Enterprise,25-Sep-2020 09:46 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,172,90947,MODHAN MOHAN PAUL,27-Sep-2020 04:49 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,173,91808,Mohammad Deep,28-Sep-2020 07:47 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,174,91154,MOHAMMED SHAMIM AHMED,28-Sep-2020 01:20 AM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,175,90744,MOHAMMED ZAHANGIR ALOM,27-Sep-2020 01:47 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,176,90570,MOHIT AMIN BARBHUIYA,26-Sep-2020 11:38 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,177,91758,MOJIBUR RAHMAN BARBHUIYA,28-Sep-2020 07:23 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,178,93086,MONJUR AHMED,29-Sep-2020 08:16 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,179,93047,MONJUR HUSSAIN,29-Sep-2020 07:52 PM,Accepted-AOC,Awarded,20-Mar-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,180,88705,MOYNUL ENTERPRISE,23-Sep-2020 01:14 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:16 PM,AOC
