S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,75,89679,ASHOK KUMAR DUTTA,25-Sep-2020 01:45 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,76,92774,ASOMI CONSTRUCTION & SUPPLY SYNDICATE,29-Sep-2020 05:34 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,77,92895,Asraful Alom,29-Sep-2020 06:27 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,78,89868,ASSAM POWER AND CONSTRUCTION,25-Sep-2020 07:46 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,79,90426,ASSOCIATED TECHNOLOGIE,30-Sep-2020 10:30 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,80,90209,ASWINI KUMAR SAIKIA,26-Sep-2020 03:02 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,81,92995,ATAUR RAHMAN,29-Sep-2020 07:26 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,82,91578,ATUL BORBORUAH,28-Sep-2020 05:21 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,83,93816,Atul Boruah,30-Sep-2020 02:08 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,84,92856,ATUL CH BORA,29-Sep-2020 06:10 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,85,91869,ATUL HATIMOTA,28-Sep-2020 08:41 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,86,89355,AVIJIT DUTTA,24-Sep-2020 05:29 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,87,91626,AZIZUL HOQUE,28-Sep-2020 05:58 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,88,94283,Azizur Rahman Choudhury,30-Sep-2020 02:38 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,89,92625,BABUL BURAGOHAIN,29-Sep-2020 04:19 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,90,90246,BABUL KRISHNA HANDIQUE,26-Sep-2020 03:34 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,91,93613,BADIU JAHAN,30-Sep-2020 08:46 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,92,91441,Baharul Islam,28-Sep-2020 03:47 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,93,89384,BAHARUL ISLAM,24-Sep-2020 02:42 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,94,92409,Bakul Nath,29-Sep-2020 02:22 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,95,92930,Balram Singh,29-Sep-2020 06:36 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,96,91649,BALURAM DUTTA,28-Sep-2020 06:13 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,97,91999,BANDANA SAIKIA DUTTA,29-Sep-2020 12:11 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,98,90834,Bapan Kumar Barman,27-Sep-2020 02:46 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,99,92362,Bappi Majumder,29-Sep-2020 01:51 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,100,90591,BARUAH ENTERPRISE,30-Sep-2020 01:05 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,101,90718,BASANTA HANDIQUE,27-Sep-2020 03:10 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,102,91551,BASANTA KALITA,28-Sep-2020 04:57 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,103,91476,B B Enterprise,28-Sep-2020 04:05 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,104,92870,BBS CONSTRUCTION,29-Sep-2020 06:11 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,105,94210,BEDABROT SAIKIA,30-Sep-2020 01:50 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,106,92110,BEE KAY ENTERPRISE,29-Sep-2020 10:10 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,107,90655,B Enterprise,27-Sep-2020 11:53 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,108,90202,Bhaba Kalita,26-Sep-2020 02:56 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,109,92844,BHABEN PHUKAN,29-Sep-2020 06:02 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,110,89740,Bharat Bora,29-Sep-2020 05:11 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,111,93329,BHARGAV ENTERPRISE,29-Sep-2020 11:14 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,112,92424,BHASKAR BORA,29-Sep-2020 02:12 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,113,93682,BHASKAR JYOTI GOGOI,30-Sep-2020 10:19 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,114,92070,BHOGIRATH SAIKIA,29-Sep-2020 08:34 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,115,92458,Bhupen Baruah,29-Sep-2020 02:34 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,116,89221,Bhupen Baruah,25-Sep-2020 07:58 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,117,90858,BHUPEN DEKA,27-Sep-2020 03:18 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,118,89492,BHUYAN CORPORATION,28-Sep-2020 04:10 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,119,93149,BIBEK GOGOI,29-Sep-2020 09:16 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,120,89826,Bibhuti Phukan,25-Sep-2020 06:29 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,121,93090,BICHITRA GOGOI,29-Sep-2020 08:20 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,122,89459,BICHITRA PHUKAN,24-Sep-2020 04:56 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,123,92214,Bidyut Bora,29-Sep-2020 11:54 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,124,90857,BIDYUT BURAGOHAIN,28-Sep-2020 09:41 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,125,93704,Bidyut Das,30-Sep-2020 03:13 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,126,90912,BIDYUT DUTTA,27-Sep-2020 04:15 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,127,94392,BIJIT BORUAH,30-Sep-2020 03:25 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,128,89873,BIJIT KUMAR PAUL,25-Sep-2020 09:00 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,129,91631,BIJOY SAIKIA,28-Sep-2020 06:05 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,130,94410,BIJU DUTTA,30-Sep-2020 03:33 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,131,90925,BIJU GOGOI,27-Sep-2020 04:31 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,132,90851,BIJU GOGOI,27-Sep-2020 03:03 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,133,90051,Biju Saikia,26-Sep-2020 12:49 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,134,90137,Bikash Enterprises,26-Sep-2020 04:46 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,135,91991,Bikram Ghosh,28-Sep-2020 11:33 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,136,89370,BIKRAMJIT DUTTA,25-Sep-2020 04:44 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,137,92481,BIMAL DEORI,29-Sep-2020 02:41 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,138,90118,BINA GOGOI BARUAH,26-Sep-2020 02:11 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,139,93644,BINANDA SENSUA,30-Sep-2020 09:40 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,140,91781,BINIT KUMAR MAHANTA,28-Sep-2020 07:36 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,141,94126,BINOD BARTHAKUR,30-Sep-2020 01:16 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,142,94267,Binti Buragohain,30-Sep-2020 02:21 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,143,91598,BIPLAB DUTTA,28-Sep-2020 05:34 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,144,91146,BIPLOB DAS,27-Sep-2020 11:40 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,145,91264,BIPUL GOGOI,28-Sep-2020 12:28 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,146,90800,BIPUL GOGOI,27-Sep-2020 02:14 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,147,91834,Bipul Sarkar,28-Sep-2020 08:12 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,148,92447,BIPUL SONOWAL,29-Sep-2020 02:26 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,149,89260,BIRAJ KR NANDI,23-Sep-2020 08:56 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,150,90948,Bishal Senapati,27-Sep-2020 04:50 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,151,90434,BISHNU BORTHAKUR,26-Sep-2020 07:38 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,152,92738,BISHNU RAM BORA,29-Sep-2020 05:23 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,153,92993,biswajit banik,29-Sep-2020 07:23 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,154,92815,BISWAJIT BORAH,29-Sep-2020 05:52 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,155,92835,BITUPAN KUMAR BARUAH,29-Sep-2020 06:12 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,156,89695,BJS TRADING,30-Sep-2020 02:31 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,157,94271,B K ENTERPRISE,30-Sep-2020 02:29 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,158,88858,Bora Electricals,29-Sep-2020 04:35 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,159,90162,BORBORAH AND SONS,26-Sep-2020 02:32 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
