Date,District,Number,Details,state,ID,assam_dist
2023-07-07,GOALPARA,10,"Lakhipur - Kantapur to Kurshapakhri Road (PMGSY Road Pakage No. AS-07-264) | Near Kurshapakhri | As per report submitted by PWD road department, Due to incessant rainfall for several days Kantapur to Kurshapakhri Road (PMGSY Road Pakage No. AS-07-264) at 1st KM, 2nd KM & 3rd KM length affected 500M and road embankment eroded by the river Jinjiram at 1st KM and shoulder damaged at 1st to 3rd KM from 25.06.2023 to till date i.e 7.7.2023 | (Long - 90.280906, Lat - 26.014564, Dept - PWD (Roads)),  Besorkona Tilapara Road (PMGSY Road Pakage No. AS-07-331) | Near Besorkona | As per report submitted by PWD road department, Due to incessant rainfall for several days Besorkona Tilapara Road (PMGSY Road Pakage No. AS-07-331) at 1st KM to 3rd KM length affected 650M and road shoulder damaged from 1st to 3rd KM from 25.06.2023 to till date i.e 7.7.2023 | (Long - 90.313565, Lat - 25.971605, Dept - PWD (Roads)),  Besorkona Bazar to Jhanjipara Road | Near Besorkona Bazar | As per report submitted by PWD road department, Due to incessant rainfall for several days Besorkona Bazar to Jhanjipara Road at 1st KM to 3rd KM length affected 300M and road shoulder damaged from 1st to 3rd KM and damage of double HPC from 25.06.2023 to till date i.e 7.7.2023 | (Long - 90.289210, Lat - 25.970875, Dept - PWD (Roads)),  Salpara to Jhanjipara Road (PMGSY Package No. AS-07-138) | Near Salpara | As per report submitted by PWD road department, Due to incessant rainfall for several days Salpara to Jhanjipara Road (PMGSY Package No. AS-07-138) at 1st KM shoulder and culv. No. 1/1 wing wall damaged from 25.06.2023 to till date i.e 7.7.2023 | (Long - 90.292270, Lat - 25.979847, Dept - PWD (Roads)),  Khalisabhita Hindupara to Khalisabhita Muslimpara Road | At 2nd KM | As per report submitted by PWD road department, Due to incessant rainfall for several days Khalisabhita Hindupara to Khalisabhita Muslimpara Road at 2nd KM length affected 110M and temporary protection of road side damage from 25.06.2023 to till date i.e 7.7.2023 | (Long - 90.149857, Lat - 25.979358, Dept - PWD (Roads)),  Lakhipur Khalisabhita Road | At Br. No. 15/1 | As per report submitted by PWD road department, Due to incessant rainfall for several days Lakhipur Khalisabhita Road at Br. No. 15/1 App. damage and length affected 22M from 25.06.2023 to till date i.e 7.7.2023 | (Long - 90.181563, Lat - 25.989291, Dept - PWD (Roads)),  Kulamuwa to Nayapara Road | Near Kulamuwa | As per report submitted by PWD road department, Due to incessant rainfall for several days Kulamuwa to Nayapara Road at 1st KM length affected 56M and Temporary foot bridge damage from 25.06.2023 to till date i.e 7.7.2023 | (Long - 90.224012, Lat - 25.955721, Dept - PWD (Roads)),  Kumri to Dhumerghat Road | Near Kumri | As per report submitted by PWD road department, Due to incessant rainfall for several days Kumri to Dhumerghat Road at 1st KM length affected 21M and road embankment eroded from 25.06.2023 to till date i.e 7.7.2023 | (Long - 90.175182, Lat - 25.992131, Dept - PWD (Roads)),  Haldibari to Simlabari Road | Near Haldibari | As per report submitted by PWD road department, Due to incessant rainfall for several days Haldibari to Simlabari Road at 1st KM length affected 80M and road sideberm eroded from 25.06.2023 to till date i.e 7.7.2023 | (Long - 90.182426, Lat - 25.978650, Dept - PWD (Roads)),  10th KM of LK Road to Chowkatola Road | At 1st KM, 2nd KM & 3rd KM | As per report submitted by PWD road department, Due to incessant rainfall for several days 10th KM of LK Road to Chowkatola Road at 1st KM, 2nd KM & 3rd KM and length affected 380M and road sideberm eroded from 25.06.2023 to till date i.e 7.7.2023 | (Long - 90.212714, Lat - 25.994345, Dept - PWD (Roads))",ASSAM,16,2011Goal
2023-07-08,GOALPARA,1,"Balijana - LOWER CHOTIPARA TO BODAHPUR VIA KATASHIBARI | LOWER CHOTIPARA TO BODAHPUR VIA KATASHIBARI | As per reported by PWRD, Dudhnoi & Goalpara East Territorial Road Division, Goalpara on 07/07/2023 at 02:29 PM via WhatsApp. Nature of damage: Raising water level of Jinari river impact the road which causes sideberm eroded and bridge approaches are damaged and subsided from Ch 4650.00 m to Ch 5800.00 m | (Long - 90.570239, Lat - 26.016500, Dept - PWD (Roads))",ASSAM,16,2011Goal
2023-07-08,LAKHIMPUR,2,"Bihpuria - Ahmedpur Kutubpur PWD Road to Karunabari Besapatty PWD Road | Ch 525.00m to Ch 650.00m | Road embankment and shoulder erosion and flood water overtopping (water submergence depth is 0.25m )on 07/07/2023 as reported by AEE, PWRD, Nowboicha Territorial Road Sub Division. | (Long - 93.978400, Lat - 27.078600, Dept - PWD (Roads)),  Narayanpur - Kokchabari society farm road 10 metre damaged on 08/07/2023 as per report from P&RD Narayanpur | No2 Simaluguri block | | (Long - 0.000000, Lat - 0.000000, Dept - BRO)",ASSAM,15,2011Lakh
2023-07-08,SONITPUR,1,"Dhekiajuli - NH-15 to Niz Barchalla | Niz Barchalla | As per information received from Assistant Executive Engineer, PWD (Roads)Barchalla on 07-07-2023 that Flood water damage PMGSY road ,NH-15 to Niz Barchalla at Ch 355.00 m to 375.00 mtr | (Long - 26.375446, Lat - 92.213716, Dept - PWD (Roads))",ASSAM,25,2011Soni
2023-07-08,DHEMAJI,3,"Sissiborgaon - Kamchi to Jengrai via Goroimari Road (PMGSY Package No As 04-33. | At Ch.5000.00M to Ch.5020M | Breached the road embankment from Ch.5000M to Ch.5020.00 M by the river Japan Nallah. Damaged DHP Culvert and the road embankment from Ch.4980.00 M to Ch. 5020.00M along with hard crust and OGPC. Extend of damage length is 40.M and population effected is appr.35000, dated on on 07/07/2023. | (Long - 94.602427, Lat - 27.595170, Dept - PWD (Roads)),  Palengi to Michamari via Silikhaguri Road. | At Ch.1200.00M to Ch. 1400.00M | Damage the cut of wall and boulder apron at the down stream side of cause-way at Ch.1200.00M by the river Michamari and also damaged the vented cause cause-way at Ch.1350.00M by the river Michamari alongwith embankment, hard crust and OGPC. Extend of damage length is 200.00M and population effected appro.2500, dated on 08/07/2023. | (Long - 94.602427, Lat - 27.595170, Dept - PWD (Roads)),  Gogamukh - Baligaon to Bordoibam | From Ch. 2400.00 m to Ch.2750.00 m | Road overtopped for a length of 350.00 m. Dated 08/07/2023 | (Long - 94.341703, Lat - 27.366348, Dept - PWD (Roads))",ASSAM,7,2011Dhem
2023-07-09,JORHAT,2,"Teok - Dulia Chuk Road | Dakhin Dulia Gaon | Damaged Length= 200 M, Report Date= 08-07-2023 | (Long - 94.389486, Lat - 26.846277, Dept - PWD (Roads)),  Uttar Dulia Road | Uttar Dulia Gaon | Damaged Length= 100 M, Report Date= 08-07-2023 | (Long - 94.386537, Lat - 26.850410, Dept - PWD (Roads))",ASSAM,22,2011Jorh
2023-07-09,LAKHIMPUR,2,"Bihpuria - Baligaon -Joriguri Road | Ch 150.00m | Breach and erosion of road embankment occurred for a length of 40.00 m on 09/07/2023 as reported by AEE, PWRD, Nowboicha TRSD. Immediate restoration works undertaken. | (Long - 93.905500, Lat - 27.141300, Dept - PWD (Roads)),  Nowboicha - Pahumora Pakania Road | Ahomoni | Pahumora Pakania Road Submerged, Shoulder damaged and BT Surface damaged from CH:9700.00 M to CH:14000.00 M with an average depth of water 30 CM due to flood water of Singra River. As reported by PWD (Roads) Nowboicha on 09.07.2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",ASSAM,15,2011Lakh
2023-07-11,GOLAGHAT,7,"Bokakhat - 1.Road from Nahorjan to Lokhowjan via Kanutika, L=4.30Km | Bokakhat | As per report receieved from AEE, PWRD Bokakhat, today e.i. 11.07.23, damaged communication infrastructures due to heavy intermittent rainfall from 13.06.2023 to till date. | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  2.Road from Anandapur to Kailakhat, L=1.95km | Bokakhat | As per report receieved from AEE, PWRD Bokakhat, today e.i. 11.07.23, damaged communication infrastructures due to heavy intermittent rainfall from 13.06.2023 to till date | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  3. Road from NH- 37 to Nepalikhuti, L=5.40km | Bokakhat | As per report receieved from AEE, PWRD Bokakhat, today e.i. 11.07.23, damaged communication infrastructures due to heavy intermittent rainfall from 13.06.2023 to till date | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  4.Road from Ruhita to Kemeri, L=4.30Km | Bokakhat | As per report receieved from AEE, PWRD Bokakhat, today e.i. 11.07.23, damaged communication infrastructures due to heavy intermittent rainfall from 13.06.2023 to till date | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  5. Road from Nikori to Sambhuram Miri path, L=4.00km | Bokakhat | As per report receieved from AEE, PWRD Bokakhat, today e.i. 11.07.23, damaged communication infrastructures due to heavy intermittent rainfall from 13.06.2023 to till date | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  6. Road from NH-37 to Gosanibor, L=3.50Km | Bokakhat | As per report receieved from AEE, PWRD Bokakhat, today e.i. 11.07.23, damaged communication infrastructures due to heavy intermittent rainfall from 13.06.2023 to till date | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  7. Bilotia to Bonkowal Road, L=3.00Km | Bokakhat | As per report receieved from AEE, PWRD Bokakhat, today e.i. 11.07.23, damaged communication infrastructures due to heavy intermittent rainfall from 13.06.2023 to till date | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",ASSAM,6,2011Gola
2023-07-11,CHARAIDEO,1,"Sonari - Due to heavy rainfall Thukubin to Dokhin Sonari habi road was submerged on 11/07/2023 about 10 meter | Dakhin Sonari habi, Sonari Town | | (Long - 9.026163, Lat - 27.027329, Dept - PWD (Roads))",ASSAM,5,2019Char
2023-07-12,LAKHIMPUR,1,"Bihpuria - Ahmedpur Kutubpur PWD Road | Ch. 3525.00m to Ch. 4975.00m Ch. 5110.00m to Ch. 6780.00m | Road embankment, shoulder, hard crust damaged due to overtopping of flood water of Singara river tributary (water submergence depth is 0.30 m) as reported by AEE, PWRD Nowboicha Territorial Road Sub Division on 12/07/2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",ASSAM,15,2011Lakh
2023-07-12,GOALPARA,1,"Matia - Nepalikhuti to Krishnai Road | Approach of RCC Bridge No. 1/1 eroded and subsided alongwith approach slab on Nepalikhuti to Krishnai Road as reported by PWRD Goalpara East Territorial Road Sub-Division, Goalpara on 12/07/2023 | 0 | (Long - 90.717863, Lat - 26.074801, Dept - PWD (Roads))",ASSAM,16,2011Goal
2023-07-12,DHUBRI,7,"Golakganj - ROAD SURFACE DAMAGED ON NH-31 TO GOLAKGANJ PHC AT 2ND KM ON DATED 10-07-2023 | NH-31 TO GOLAKGANJ PHC | | (Long - 26.237600, Lat - 89.836800, Dept - PWD (Roads)),  ROAD SURFACE DAMAGED ON OLD NH TO GOLAKGANJ POLICE STATION AT CH 4TH KM ON DATED 10-07-2023 | ON OLD NH TO GOLAKGANJ POLICE STATION | | (Long - 26.134200, Lat - 89.563400, Dept - PWD (Roads)),  SIDE BERM DAMAGED ON OLD NH AT CHINMOYEE SCHOOL TO GOLAKGANJ BAJAR AT 1ST KM ON DATED 10-07-2023 | OLD NH AT CHINMOYEE SCHOOL TO GOLAKGANJ BAJAR | | (Long - 26.021600, Lat - 89.286600, Dept - PWD (Roads)),  SIDE BERM AND SHOULDER DAMAGED ON NH-31 TO 131 ANATH NO. LP SCHOOL FROM 1ST TO 5TH KM IN STRECHES ON DATED 10-07-2023 | NH-31 TO 131 ANATH NO. LP SCHOOL | | (Long - 26.922800, Lat - 89.022300, Dept - PWD (Roads)),  SIDE BERM AND SIDE SHOULDER DAMAGED ON GOLAKGANJ BAZAR TO BIRAT NAGAR CHARIALI FROM 1ST TO 4TH KM IN STRETCHES ON DATED 10-07-2023 | GOLAKGANJ BAZAR TO BIRAT NAGAR CHARIALI | | (Long - 26.559700, Lat - 89.017600, Dept - PWD (Roads)),  SIDE BERM & SIDE SHOULDER DAMAGED AT SILVER COMPANY TO RIGISTARY OFFICE AT 1ST KM ON DATED 10-07-2023 | SILVER COMPANY TO RIGISTARY OFFICE | | (Long - 26.950200, Lat - 89.575400, Dept - PWD (Roads)),  SIDE BERM & SIDE SHOULDER DAMAGED ON GOLAKGANJ SOULMARI ROAD DAKSHIN TOKRERCHARA AT 1ST & 2ND KM ON DATED 10-07-2023 | GOLAKGANJ SOULMARI ROAD DAKSHIN TOKRERCHARA | | (Long - 26.656700, Lat - 89.175300, Dept - PWD (Roads))",ASSAM,1,2011Dhub
2023-07-13,DHEMAJI,1,"Dhemaji - MRL05-No.2 Deogharia to Shantipur PWD road | MRL05-No.2 Deogharia to Shantipur PWD road | Today, on 12/07/2023, Submergence of the road portion up to 40 Cm and erosion of the side berm at Ch. 12487.00m to Ch.12737.00 m(L- 250.00m)occurred at PWD road from No.2 Deogharia to Shantipur. | (Long - 94.572063, Lat - 27.563770, Dept - PWD (Roads))",ASSAM,7,2011Dhem
2023-07-13,KARIMGANJ,2,"Nilambazar - Kaliganj Chandrapur Road to Khangter (AS13-269) | Kaliganj-Chandrapur | Dated on 12/7/23, Asst. Executive Engineer, PWRD, Nilambazar TR Sub-division Reported that due to incessant rainfall above mentioned road along with one Culvert ( Cul No-1/4) have been submeregd & got afftected & damaged . Affected Length- 195 M, (Ch from 150 m to 220 m, 950 m to 985 m, 1775m to 1790 m, 3300m to 3365m & 895m to 905 m) | (Long - 92.456855, Lat - 24.785712, Dept - PWD (Roads)),  Badarpur - Basla to Kaliganj Chandrapur Road (at Khola Pt-1) | Khola Pt-1 | On 12-07-2023, the Asstt. Executive Engineer, PWRD, Badarpur Territorial Road Sub Division, Badarpur reported damage to the said road due to incessant rainfall from past 06 days resulting surface damaged at Chainage 1570.00 m and 1350.00 m , breached at Chainage 3200.00 m and culvert damaged at chainage 2650.00 is reported.. | (Long - 92.472282, Lat - 24.775916, Dept - PWD (Roads))",ASSAM,28,2011Kari
2023-07-13,LAKHIMPUR,1,"Nowboicha - Road from Chamua Gaon Road to Konwarpur Road | Chamua Gaon | Road from Chamua Gaon Road to Konwarpur Road, box culvert 2m×2m (Culvert No. 2/1 CH:1110m) washed way ( breached occurred 25.00m) by Flood water of River Singra. As reported by JE, PWD(ROADS), Nowboicha on 13.07.2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",ASSAM,15,2011Lakh
2023-07-13,BONGAIGAON,4,"Dangtol - Bahir Chengmari Road to Mulagaon Chengmari Road | Mulagaon | Hard Crust and Shoulder damaged at Ch. 1st Km. As per report received from PWRD, Bongaigaon date- 13.07.2023 | (Long - 90.485685, Lat - 26.377783, Dept - PWD (Roads)),  Bongaigaon - Mulagaon Rabhapara Road | Mulagaon Rabhapara | Hard Crust and Shoulder damaged at Ch. 350.00m and Ch. 1350.00m. as per report reeived from PWRD, Bongaigaon date-13.07.2023 | (Long - 90.524953, Lat - 26.430579, Dept - PWD (Roads)),  Srijangram - Kirtanpara Narabhita Road | Kirtanpara | Hard Crust and Shoulder damaged at Ch. 1st & 2nd Km. as per report received from PWRD, Bongaigaon date- 13.07.2023 | (Long - 90.763828, Lat - 26.366271, Dept - PWD (Roads)),  Manikpur - Gerukabari Kirtanpara Road | Gerukabari | Road surface and Shoulder damaged at Ch.10.00 km to Ch.16.00km. As per report received from PWRD, Bongaigaon date-13.07.2023 | (Long - 90.754618, Lat - 26.408217, Dept - PWD (Roads))",ASSAM,10,2011Bong
2023-07-14,MAJULI,6,"Majuli - 1) Roumora to Koroiguri via Logua-ati road total length 1.00 km got submerged (ch. 810.00 m to 920.00 m and ch. 640.00 to 780.00 m) on 14.07.2023 | Roumora under Ahataguri mouza | Road communication got interrupted due to rise of water level in river Brahmaputra | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  2) Kaligaon to Notun Gopalchuk total length 8.00 km got submerged (ch. 0.00 m to 8000.00 m) on 14.07.2023 | Gopalchuk NC | Road communication got interrupted due to rise of water level in river Brahmaputra | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  3) Alimur to Bhakat Chapori road total length 3.25 km got submerged (ch. 225.00 m to 300.00 m) on 14.07.2023 | Bhakat Chapori NC | Road communication got interrupted due to rise of water level in river Brahmaputra | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  Ujani Majuli - 1)Jugigaon to Salmora Road total length 1.5 KM (ch. 0.00 m to 700.00 m) submerged on 14.07.2023 | Jogi gaon | Communication got interrupted due to rise of water level in river Brahmaputra | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  2)Kalanibari to Meragarh Road total length 4.30 KM (ch. 0.00 m to 2000.00 m) submerged on 14.07.2023 | Meragarh | Communication got interrupted due to rise of water level in river Brahmaputra | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  3) Bongaon to Salmora Road total length 2.6 km (ch. 1600.00 m to 2600.00 m) submerged on dated 14.07.2023 | Bongaon | Communication got interrupted due to rise of water level in river Brahmaputra | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",ASSAM,18,2019Maju
2023-07-14,CHIRANG,4,"Bijni - Uttar Boldi to Rangijhora | Rangijhora Village | As reported by AEE, PWD Chirang (R&B) Division Rd embankment eroded at rangijhora village on 13-07-2023. Length=500 mtr, Breadth=6.00 mtr, Depth=0.90 mtr. | (Long - 90.602926, Lat - 26.643261, Dept - PWD (Roads)),  Kungkrajhora vill to Manas Forest Road | Kungkrajhora Village | As reported by AEE, PWD Chirang (R&B) Division, embankment washed away at Kungkrajhora village on 13-07-2023. Length=80 mtr, Breadth=6.00 mtr, Depth=3.5 mtr. | (Long - 90.606506, Lat - 26.651793, Dept - PWD (Roads)),  Ballamguri to Rangijhora via Kungkrajhora | Kungkrajhora Village | As reported by AEE, PWD Chirang (R&B) Division, embankment washed away at Kungkrajhora village on 13-07-2023. Length=250 mtr, Breadth=7.00 mtr, Depth=2 mtr. | (Long - 90.610945, Lat - 26.638025, Dept - PWD (Roads)),  Borobazar to Bhabanipur Rd | Nehru Bazar | As reported by AEE, PWD Chirang (R&B) Division, embankment washed away at Nehru Bazar on 13-07-2023. Length=70 mtr, Breadth=8.00 mtr, Depth=4 mtr. | (Long - 90.604453, Lat - 26.595032, Dept - PWD (Roads))",ASSAM,13,2011Chir
2023-07-14,DHUBRI,3,"Agamoni - SIDE BERM DAMAGED ON SATRASAL SATRA TO JHAUKUTI ROAD AT 8TH KM LONGITUTE : 89.737262 & LATITUDE : 26.169861 | SIDE BERM DAMAGED ON SATRASAL SATRA TO JHAUKUTI ROAD AT 8TH KM LONGITUTE : 89.737262 & LATITUDE : 26.169861 | Based on the report received on 28/06/2023 on this office, a field verification has been conducted on 14/07/2023. | (Long - 89.737262, Lat - 26.169861, Dept - PWD (Roads)),  SIDE BERM DAMAGED ON RATIADAHA SATRASAL BORDER ROAD TO BAMUNTARI JHASKAL PT-II ROAD AT 8TH KM LONGITUTE : 89.757866 & LATITUDE : 26.157964 | SIDE BERM DAMAGED ON RATIADAHA SATRASAL BORDER ROAD TO BAMUNTARI JHASKAL PT-II ROAD AT 8TH KM LONGITUTE : 89.757866 & LATITUDE : 26.157964 | Based on the report received on 28/06/2023 on this office, a field verification has been conducted on 14/07/2023. | (Long - 89.757866, Lat - 26.157964, Dept - PWD (Roads)),  SIDE BERM DAMAGED ON RATIADAHA BAZAR TO SONAHAT BISHKHOWA ROAD AT 7TH KM 89.789701 & LATITUDE : 26.148446 | SIDE BERM DAMAGED ON RATIADAHA BAZAR TO SONAHAT BISHKHOWA ROAD AT 7TH KM 89.789701 & LATITUDE : 26.148446 | Based on the report received on 28/06/2023 on this office, a field verification has been conducted on 14/07/2023. | (Long - 89.789701, Lat - 26.148446, Dept - PWD (Roads))",ASSAM,1,2011Dhub
2023-07-14,BARPETA,1,"Chenga - Mohchara Holongapara Road | Mohchara | Due to non flood erosion, received from PWRD Roads, road was damaged last year and yet to be repaired Date-13-7-2023 | (Long - 91.073900, Lat - 26.148400, Dept - PWD (Roads))",ASSAM,32,2011Barp
