cattle_loss_id,disaster_id,department_id,district_id,sub_district_id,cattle_injured,status,entry_by,entry_date,ip_addr,RecordStatus,missingcattle,MilchlostB,MilchlostS,DraughtlostC,DraughtlostCalf,MilchqB,milchqS,DraughtqC,DraughtqCalf,updated_by,incidentdate,district_name,sub_district_name,sub_districtCode,district_best,district_alternative,subdistrict_best,subdistrict_alternative
1128,7567,1,24,169,,Active,2165,2021-01-23 16:35:32.167,59.95.209.101,1,,1,0,0,0,0,0,0.0,0,,16-01-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1129,7633,1,24,168,,Active,2165,2021-02-04 12:36:45.887,59.95.214.175,1,,0,0,0,1,0,0,0.0,0,4170.0,01-02-2021,SIRMAUR ,Paonta Sahib ,168.0,sirmaur,,paonta sahib,
1130,7853,1,18,96,,Active,2085,2021-03-04 18:55:17.363,164.100.138.243,1,,2,0,0,0,2,0,0.0,0,,03-03-2021,KANGRA ,Jaisinghpur ,96.0,kangra,,jaisinghpur,
1131,7854,1,18,96,,Active,2085,2021-03-04 18:58:42.727,164.100.138.243,1,,1,0,0,0,1,0,0.0,0,,03-03-2021,KANGRA ,Jaisinghpur ,96.0,kangra,,jaisinghpur,
1132,7866,1,24,169,,Active,2165,2021-03-06 16:53:29.480,59.95.216.65,1,,1,0,0,0,0,0,0.0,0,,05-03-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1133,7868,1,22,124,,Active,2149,2021-03-07 11:07:53.717,117.220.51.77,1,,0,1,0,0,0,1,0.0,0,,06-03-2021,MANDI ,Gohar ,124.0,mandi,,,
1134,7927,1,26,147,,Active,2197,2021-03-17 12:13:50.677,117.220.50.117,2,,0,0,0,0,0,0,0.0,2,,12-03-2021,UNA ,Amb ,147.0,una,,amb,
1135,7956,1,22,126,,Active,2149,2021-03-22 13:29:57.070,117.214.209.35,1,,0,0,1,0,0,0,1.0,0,,21-03-2021,MANDI ,Karsog ,126.0,mandi,,karsog,
1136,7963,1,22,129,,Active,2149,2021-03-23 12:23:54.837,117.220.54.253,1,,1,0,0,0,1,0,0.0,0,,22-03-2021,MANDI ,Sarkaghat ,129.0,mandi,,sarkaghat,
1137,8011,1,22,126,,Active,2149,2021-03-31 13:38:18.830,117.220.50.158,1,,1,0,0,0,1,0,0.0,0,,29-03-2021,MANDI ,Karsog ,126.0,mandi,,karsog,
1138,8003,1,16,86,,Active,2053,2021-03-31 19:46:35.277,117.206.200.65,1,,3,1,3,2,3,1,3.0,2,,28-03-2021,CHAMBA ,Churah,86.0,chamba,,churah,
1139,8035,1,16,86,,Active,2053,2021-04-04 19:32:24.957,117.206.196.92,1,,5,1,0,2,5,1,0.0,2,,03-04-2021,CHAMBA ,Churah,86.0,chamba,,churah,
1140,8039,1,23,177,,Active,1016,2021-04-05 11:54:13.863,117.242.108.43,1,,1,0,0,0,1,0,0.0,0,,01-04-2021,SHIMLA ,Chopal,177.0,shimla,,,
1141,8026,1,23,183,,Active,1016,2021-04-05 11:56:25.750,117.242.108.43,1,,2,0,0,0,2,0,0.0,0,,02-04-2021,SHIMLA ,Theog,183.0,shimla,,theog,
1142,8043,1,22,128,,Active,2149,2021-04-05 14:15:31.550,117.220.48.37,1,,1,0,0,1,1,0,0.0,1,,01-04-2021,MANDI ,Padhar,128.0,mandi,,padhar,
1143,8079,1,22,125,,Active,2149,2021-04-08 13:36:40.467,117.220.52.154,1,,0,0,0,1,0,0,0.0,1,,07-04-2021,MANDI ,Jogindernagar ,125.0,mandi,,jogindarnagar,
1144,8082,1,22,127,,Active,2149,2021-04-08 13:37:31.120,117.220.52.154,1,,0,14,0,0,0,14,0.0,0,,07-04-2021,MANDI ,Mandi ,127.0,mandi,,mandi,
1145,8086,1,16,87,,Active,2053,2021-04-08 15:09:13.317,117.206.195.224,1,,1,0,0,0,1,0,0.0,0,,06-04-2021,CHAMBA ,Dalhousie ,87.0,chamba,,dalhousie,
1146,8085,1,16,87,,Active,2053,2021-04-08 15:11:17.040,117.206.195.224,1,,0,0,1,0,0,0,1.0,0,,06-04-2021,CHAMBA ,Dalhousie ,87.0,chamba,,dalhousie,
1147,8117,1,22,129,,Active,2149,2021-04-11 12:06:32.640,117.220.53.188,1,,1,0,0,1,1,0,0.0,1,,10-04-2021,MANDI ,Sarkaghat ,129.0,mandi,,sarkaghat,
1148,8160,1,16,86,,Active,2053,2021-04-18 19:26:48.257,117.206.193.78,1,,0,14,0,0,0,14,0.0,0,,18-04-2021,CHAMBA ,Churah,86.0,chamba,,churah,
1149,8169,1,24,167,,Active,2165,2021-04-19 10:08:14.337,59.95.213.136,1,,1,0,0,0,0,0,0.0,0,,16-04-2021,SIRMAUR ,Nahan ,167.0,sirmaur,,nahan,
1150,8169,1,24,8655,,Active,2165,2021-04-19 10:09:06.673,59.95.213.136,1,,1,0,0,0,0,0,0.0,0,,16-04-2021,SIRMAUR ,,,sirmaur,,,
1151,8183,1,22,130,,Active,2149,2021-04-21 13:59:24.083,117.214.213.239,1,,3,0,0,0,3,0,0.0,0,,20-04-2021,MANDI ,Sundernagar,130.0,mandi,,sundarnagar,
1152,8185,1,17,142,,Active,2069,2021-04-22 12:18:24.533,117.220.50.25,1,,1,0,0,0,1,0,0.0,0,,22-04-2021,HAMIRPUR ,Hamirpur ,142.0,hamirpur,,hamirpur,
1153,8227,1,22,130,,Active,2149,2021-04-27 12:43:05.400,117.220.50.242,1,,1,0,0,0,1,0,0.0,0,,25-04-2021,MANDI ,Sundernagar,130.0,mandi,,sundarnagar,
1154,8276,1,22,126,,Active,2149,2021-05-07 13:00:30.900,164.100.138.237,1,,0,0,1,0,0,0,1.0,0,,06-05-2021,MANDI ,Karsog ,126.0,mandi,,karsog,
1155,8297,1,22,124,,Active,2149,2021-05-12 13:23:35.100,164.100.138.237,1,,0,2,0,0,0,2,0.0,0,,11-05-2021,MANDI ,Gohar ,124.0,mandi,,,
1156,8306,1,16,83,,Active,2053,2021-05-12 21:23:46.460,117.206.201.185,1,,4,30,1,0,4,30,1.0,0,,21-04-2021,CHAMBA ,Bharmaur,83.0,chamba,,bharmour,
1157,8307,43,16,83,,Active,2051,2021-05-12 21:26:58.657,117.206.201.185,1,,0,10,0,0,0,10,0.0,0,,11-05-2021,CHAMBA ,Bharmaur,83.0,chamba,,bharmour,
1158,8308,1,16,86,,Active,2053,2021-05-12 21:33:50.010,117.206.201.185,1,,0,6,0,0,0,6,0.0,0,,23-04-2021,CHAMBA ,Churah,86.0,chamba,,churah,
1159,8319,1,24,169,,Active,2165,2021-05-17 11:22:11.017,59.95.213.29,1,,0,0,0,0,1,0,0.0,0,,27-04-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1160,8325,1,24,169,,Active,2165,2021-05-17 11:36:48.320,59.95.213.29,1,,0,0,0,0,0,0,1.0,0,,13-05-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1161,8328,1,24,169,,Active,2165,2021-05-17 11:41:36.390,59.95.213.29,1,,0,0,0,0,1,0,0.0,0,,15-05-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1162,8321,1,24,171,,Active,2165,2021-05-17 11:53:59.263,59.95.213.29,1,,0,0,0,0,0,6,0.0,0,,04-05-2021,SIRMAUR ,Shillai,171.0,sirmaur,,,
1163,8325,1,24,169,,Deleted,2165,2021-05-18 10:49:28.390,59.95.208.13,0,,0,0,0,0,0,0,1.0,0,,13-05-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1164,8292,1,24,169,,Active,2165,2021-05-18 11:51:01.090,59.95.208.13,1,,0,0,0,0,1,0,0.0,0,,22-04-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1165,8330,1,24,169,,Active,2165,2021-05-21 10:54:05.530,59.95.215.140,1,,0,0,0,0,0,0,1.0,0,,08-05-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1166,8292,1,24,169,,Active,2165,2021-05-21 11:01:10.147,59.95.215.140,1,,0,0,0,0,1,0,0.0,0,,22-04-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1167,8104,1,24,167,,Active,2165,2021-05-21 11:15:03.320,59.95.215.140,1,,0,0,0,0,0,0,3.0,0,,31-03-2021,SIRMAUR ,Nahan ,167.0,sirmaur,,nahan,
1168,8096,1,24,169,,Active,2165,2021-05-21 11:18:26.673,59.95.215.140,1,,0,0,0,0,0,0,1.0,0,,28-03-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1169,8070,1,24,167,,Deleted,2165,2021-05-21 11:22:27.917,59.95.215.140,0,,0,0,0,0,0,0,1.0,0,,24-03-2021,SIRMAUR ,Nahan ,167.0,sirmaur,,nahan,
1170,8070,1,24,167,,Active,2165,2021-05-21 11:22:28.417,59.95.215.140,1,,0,0,0,0,0,0,1.0,0,,24-03-2021,SIRMAUR ,Nahan ,167.0,sirmaur,,nahan,
1171,8355,1,22,128,,Active,2149,2021-05-22 13:39:35.710,117.220.49.49,1,,1,0,0,0,1,0,0.0,0,,21-05-2021,MANDI ,Padhar,128.0,mandi,,padhar,
1172,8373,1,16,87,,Active,2053,2021-05-25 15:37:25.300,117.206.199.233,1,,1,0,0,0,1,0,0.0,0,,20-05-2021,CHAMBA ,Dalhousie ,87.0,chamba,,dalhousie,
1173,8380,1,22,128,,Active,2149,2021-05-27 13:41:16.800,117.220.54.188,1,,1,0,0,0,1,0,0.0,0,,26-05-2021,MANDI ,Padhar,128.0,mandi,,padhar,
1174,8442,1,22,130,,Active,2149,2021-06-05 12:17:26.580,117.220.49.70,1,,0,0,1,0,0,0,1.0,0,,03-06-2021,MANDI ,Sundernagar,130.0,mandi,,sundarnagar,
1175,8470,1,16,84,,Active,2053,2021-06-07 09:16:58.637,117.206.193.196,1,,2,0,0,0,2,0,0.0,0,,05-06-2021,CHAMBA ,Chamba,84.0,chamba,,chamba,
1176,8503,1,17,142,,Active,2069,2021-06-12 15:17:33.047,117.220.53.11,1,,0,0,0,1,0,0,0.0,1,,12-06-2021,HAMIRPUR ,Hamirpur ,142.0,hamirpur,,hamirpur,
1177,8560,1,24,169,,Active,2165,2021-06-15 17:08:08.527,59.95.214.3,1,,1,0,0,0,0,0,0.0,0,,13-06-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1178,8571,1,16,89,,Active,2053,2021-06-16 15:41:13.007,169.149.239.28,1,,1,0,0,0,1,0,0.0,0,,13-06-2021,CHAMBA ,Salooni,89.0,chamba,,,
1179,8576,1,16,87,,Active,2053,2021-06-16 16:03:41.750,169.149.239.28,1,,1,0,0,0,1,0,0.0,0,,16-06-2021,CHAMBA ,Dalhousie ,87.0,chamba,,dalhousie,
1180,8614,1,24,169,,Active,2165,2021-06-17 16:34:14.433,59.95.208.121,1,,1,0,0,0,0,0,0.0,0,,10-06-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1181,8615,1,24,168,,Active,2165,2021-06-17 16:36:04.560,59.95.208.121,1,,0,19,0,0,0,0,0.0,0,,10-06-2021,SIRMAUR ,Paonta Sahib ,168.0,sirmaur,,paonta sahib,
1182,8646,1,22,132,,Active,2149,2021-06-19 13:19:18.020,117.220.49.98,1,,1,0,0,0,1,0,0.0,0,,19-06-2021,MANDI ,Balh,132.0,mandi,,,
1183,8640,1,24,8655,,Active,2165,2021-06-22 11:26:19.103,59.95.216.111,1,,0,0,1,0,0,0,0.0,0,4170.0,15-06-2021,SIRMAUR ,,,sirmaur,,,
1184,8705,1,24,169,,Active,2165,2021-06-25 12:25:32.333,59.95.216.111,1,,1,0,0,0,0,0,0.0,0,,22-06-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1185,8709,1,24,169,,Active,2165,2021-06-25 13:05:52.613,59.95.216.111,1,,1,0,0,0,0,0,0.0,0,,13-06-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1186,8708,1,22,132,,Active,2149,2021-06-25 13:08:21.050,164.100.138.237,1,,1,0,0,0,1,0,0.0,0,,25-06-2021,MANDI ,Balh,132.0,mandi,,,
1187,8716,1,18,93,,Active,2085,2021-06-25 16:12:47.470,117.206.198.213,1,,1,0,0,0,1,0,0.0,0,,21-06-2021,KANGRA ,Baijnath ,93.0,kangra,,baijnath,
1188,8721,1,22,132,,Active,2149,2021-06-26 13:42:32.990,117.220.48.63,1,,2,0,0,0,2,0,0.0,0,,26-06-2021,MANDI ,Balh,132.0,mandi,,,
1189,8750,1,26,148,,Active,2197,2021-07-02 15:05:28.360,117.220.54.100,1,,0,8,0,0,0,8,0.0,0,,29-06-2021,UNA ,Bangana ,148.0,una,,bangana,
1190,8262,1,26,147,,Active,2197,2021-07-02 15:08:00.660,117.220.54.100,1,,0,2,0,0,0,2,0.0,0,,02-05-2021,UNA ,Amb ,147.0,una,,amb,
1191,8766,1,16,86,,Active,2053,2021-07-02 15:49:50.213,117.206.195.62,1,,0,0,0,1,0,0,0.0,1,,02-07-2021,CHAMBA ,Churah,86.0,chamba,,churah,
1192,8761,1,15,153,,Active,2037,2021-07-02 15:52:30.737,49.36.188.96,1,,2,3,0,0,0,0,0.0,0,,02-07-2021,BILASPUR ,Ghumarwin,153.0,bilaspur,,ghumarwin,
1193,8874,1,16,85,,Active,2053,2021-07-13 17:47:53.183,117.206.192.141,1,,1,0,0,0,1,0,0.0,0,,12-07-2021,CHAMBA ,Chowari,85.0,chamba,,,
1194,8875,1,16,86,,Active,2053,2021-07-13 17:49:26.763,117.206.192.141,1,,0,7,0,0,0,7,0.0,0,,12-07-2021,CHAMBA ,Churah,86.0,chamba,,churah,
1195,10955,1,15,153,,Active,2037,2021-07-19 17:40:48.967,49.36.188.156,1,,1,0,0,0,1,0,0.0,0,,18-07-2021,BILASPUR ,Ghumarwin,153.0,bilaspur,,ghumarwin,
1196,10996,1,24,171,,Active,2165,2021-07-21 13:47:36.870,59.95.211.213,1,,2,0,0,0,0,0,0.0,0,4170.0,06-07-2021,SIRMAUR ,Shillai,171.0,sirmaur,,,
1197,10999,1,24,168,,Active,2165,2021-07-21 14:09:34.727,59.95.211.213,1,,1,0,0,1,0,0,0.0,0,4170.0,11-07-2021,SIRMAUR ,Paonta Sahib ,168.0,sirmaur,,paonta sahib,
1198,10998,1,24,167,,Active,2165,2021-07-21 14:13:46.827,59.95.211.213,1,,1,0,0,0,0,0,0.0,0,4170.0,11-07-2021,SIRMAUR ,Nahan ,167.0,sirmaur,,nahan,
1199,10998,1,24,167,,Active,2165,2021-07-21 17:09:56.253,59.95.211.213,1,,1,0,0,0,0,0,0.0,0,,11-07-2021,SIRMAUR ,Nahan ,167.0,sirmaur,,nahan,
1200,11040,1,24,168,,Active,2165,2021-07-23 11:09:58.937,59.95.213.83,1,,0,0,0,0,0,0,1.0,0,,20-07-2021,SIRMAUR ,Paonta Sahib ,168.0,sirmaur,,paonta sahib,
1201,11062,1,16,85,,Active,2053,2021-07-23 20:29:30.693,117.206.202.153,1,,1,0,0,0,1,0,0.0,0,,23-07-2021,CHAMBA ,Chowari,85.0,chamba,,,
1202,11085,1,16,84,,Active,2053,2021-07-26 09:26:41.547,117.206.198.120,1,,0,7,0,0,0,7,0.0,0,,23-07-2021,CHAMBA ,Chamba,84.0,chamba,,chamba,
1203,11138,1,22,125,,Active,2149,2021-07-27 12:56:52.903,117.214.210.39,1,,1,0,0,0,1,0,0.0,0,,27-07-2021,MANDI ,Jogindernagar ,125.0,mandi,,jogindarnagar,
1204,11181,1,22,124,,Active,2149,2021-07-28 17:18:28.927,164.100.138.237,1,,0,30,0,0,0,30,0.0,0,,28-07-2021,MANDI ,Gohar ,124.0,mandi,,,
1205,11183,1,18,94,,Active,2085,2021-07-28 20:55:25.877,117.206.196.37,1,,2,2,0,0,0,0,0.0,0,,11-06-2021,KANGRA ,Dehra ,94.0,kangra,,dhira,
1206,11185,1,18,93,,Active,2085,2021-07-28 20:56:41.033,117.206.196.37,1,,0,12,0,0,0,69,0.0,0,,12-06-2021,KANGRA ,Baijnath ,93.0,kangra,,baijnath,
1207,8716,1,18,93,,Active,2085,2021-07-28 21:01:39.253,117.206.196.37,1,,1,0,0,0,0,0,0.0,0,,21-06-2021,KANGRA ,Baijnath ,93.0,kangra,,baijnath,
1208,11197,1,18,93,,Active,2085,2021-07-28 22:38:45.290,117.206.196.37,1,,1,0,0,0,0,0,0.0,0,,12-07-2021,KANGRA ,Baijnath ,93.0,kangra,,baijnath,
1209,11199,1,18,93,,Active,2085,2021-07-28 22:58:03.270,117.206.196.37,1,,1,0,0,0,0,0,0.0,0,,13-07-2021,KANGRA ,Baijnath ,93.0,kangra,,baijnath,
1210,11199,1,18,99,,Active,2085,2021-07-28 22:58:50.350,117.206.196.37,1,,3,0,0,0,0,0,0.0,0,,13-07-2021,KANGRA ,Kangra ,99.0,kangra,,kangra,
1211,11203,1,18,93,,Active,2085,2021-07-28 23:27:35.383,117.206.196.37,1,,0,5,0,0,0,0,0.0,0,,14-07-2021,KANGRA ,Baijnath ,93.0,kangra,,baijnath,
1212,11215,1,18,101,,Active,2085,2021-07-29 00:28:51.190,117.206.196.37,1,,1,0,0,0,0,0,0.0,0,,19-07-2021,KANGRA ,Palampur,101.0,kangra,,palampur,
1213,11219,1,18,96,,Active,2085,2021-07-29 01:05:28.950,117.206.196.37,1,,9,0,0,0,0,0,0.0,0,,20-07-2021,KANGRA ,Jaisinghpur ,96.0,kangra,,jaisinghpur,
1214,11217,1,18,103,,Active,2085,2021-07-29 01:06:43.710,117.206.196.37,1,,1,0,0,0,0,0,0.0,0,,20-07-2021,KANGRA ,Fatehpur ,103.0,kangra,,fatehpur,
1215,11221,1,18,104,,Active,2085,2021-07-29 01:09:22.197,117.206.196.37,1,,1,0,0,0,0,0,0.0,0,,20-07-2021,KANGRA ,Nagrota Bagwan,104.0,kangra,,nagrota bagwan,
1216,11217,1,18,99,,Active,2085,2021-07-29 01:10:12.680,117.206.196.37,1,,1,0,0,0,0,0,0.0,0,,20-07-2021,KANGRA ,Kangra ,99.0,kangra,,kangra,
1217,11224,1,18,93,,Active,2085,2021-07-29 01:46:20.890,117.206.196.37,1,,0,0,2,0,0,0,0.0,0,,22-07-2021,KANGRA ,Baijnath ,93.0,kangra,,baijnath,
1218,11233,1,18,104,,Active,2085,2021-07-29 02:12:50.213,117.206.196.37,1,,2,0,0,0,0,0,0.0,0,,27-07-2021,KANGRA ,Nagrota Bagwan,104.0,kangra,,nagrota bagwan,
1219,11264,1,24,169,,Deleted,2165,2021-07-29 16:20:25.680,59.95.209.34,0,,1,0,0,0,0,0,0.0,0,,26-07-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1220,11271,1,24,169,,Active,2165,2021-07-29 16:34:28.150,59.95.209.34,1,,1,0,0,0,0,0,0.0,0,,26-07-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1221,11268,1,24,168,,Active,2165,2021-07-29 16:36:56.440,59.95.209.34,1,,0,1,0,0,0,0,0.0,0,,26-07-2021,SIRMAUR ,Paonta Sahib ,168.0,sirmaur,,paonta sahib,
1222,11320,1,16,84,,Active,2053,2021-07-30 18:58:17.280,117.206.197.197,1,,0,0,1,0,0,0,1.0,0,,29-07-2021,CHAMBA ,Chamba,84.0,chamba,,chamba,
1223,11355,1,16,85,,Active,2053,2021-07-31 20:26:51.527,117.206.197.201,1,,0,6,0,0,0,6,0.0,0,,31-07-2021,CHAMBA ,Chowari,85.0,chamba,,,
1224,11399,1,23,181,,Active,1016,2021-08-02 19:13:20.690,117.247.208.143,2,,1,0,0,0,1,0,0.0,0,,02-08-2021,SHIMLA ,Shimla Rural ,181.0,shimla,,shimla   rural,
1225,25016,1,25,161,0.0,Deleted,2181,2021-08-03 13:56:41.490,117.220.23.123,0,,8,1,0,2,8,1,0.0,2,,17-07-2023,SOLAN ,Solan,161.0,solan,,solan,
1226,11425,1,15,152,,Active,2037,2021-08-03 15:18:02.327,49.36.188.156,1,,1,0,0,0,1,0,0.0,0,,02-08-2021,BILASPUR ,Sadar,152.0,bilaspur,,,
1227,11467,1,24,170,,Active,2165,2021-08-05 12:23:35.750,59.95.210.156,1,,2,2,0,2,0,0,0.0,0,,29-07-2021,SIRMAUR ,Sangrah ,170.0,sirmaur,,,
1228,11469,1,24,8655,,Active,2165,2021-08-05 12:25:45.537,59.95.210.156,1,,3,0,0,0,0,0,0.0,0,,29-07-2021,SIRMAUR ,,,sirmaur,,,
1229,11475,1,24,169,,Active,2165,2021-08-05 12:28:43.783,59.95.210.156,1,,1,0,0,0,0,0,0.0,0,,03-08-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1230,11478,1,24,169,,Active,2165,2021-08-05 12:30:16.943,59.95.210.156,1,,1,0,0,0,0,0,0.0,0,,04-08-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1231,11478,1,24,8655,,Active,2165,2021-08-05 12:31:01.983,59.95.210.156,1,,1,0,0,0,0,0,0.0,0,,04-08-2021,SIRMAUR ,,,sirmaur,,,
1232,11495,1,18,94,,Active,2085,2021-08-05 17:05:23.190,117.206.195.135,1,,1,0,0,0,0,0,0.0,0,,05-08-2021,KANGRA ,Dehra ,94.0,kangra,,dhira,
1233,11536,1,24,169,,Active,2165,2021-08-07 17:01:51.033,59.95.213.195,1,,1,0,0,0,0,0,0.0,0,,04-08-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1234,11536,1,24,8655,,Active,2165,2021-08-07 17:02:37.020,59.95.213.195,1,,1,0,0,0,0,0,0.0,0,,04-08-2021,SIRMAUR ,,,sirmaur,,,
1235,11536,1,24,169,,Active,2165,2021-08-07 17:18:43.687,59.95.213.195,1,,0,0,0,0,0,0,1.0,0,,04-08-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1236,11540,1,16,83,,Active,2053,2021-08-08 07:21:22.827,117.206.202.154,1,,1,0,1,0,1,0,1.0,0,,06-08-2021,CHAMBA ,Bharmaur,83.0,chamba,,bharmour,
1237,11585,1,16,85,,Active,2053,2021-08-10 19:09:04.797,117.206.192.83,1,,0,37,0,0,0,37,0.0,0,,12-07-2021,CHAMBA ,Chowari,85.0,chamba,,,
1238,11590,1,16,83,,Active,2053,2021-08-12 08:11:04.793,117.206.196.52,1,,1,0,0,0,1,0,0.0,0,,11-08-2021,CHAMBA ,Bharmaur,83.0,chamba,,bharmour,
1239,11610,1,24,169,,Active,2165,2021-08-12 16:49:00.703,59.95.210.226,1,,1,0,0,0,0,0,0.0,0,4170.0,08-08-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1240,11612,1,24,8655,,Active,2165,2021-08-12 17:09:38.717,59.95.210.226,1,,0,0,0,0,0,0,1.0,0,,07-08-2021,SIRMAUR ,,,sirmaur,,,
1241,11628,1,16,83,,Active,2053,2021-08-13 15:22:11.860,117.206.196.0,1,,1,0,0,0,1,0,0.0,0,,10-08-2021,CHAMBA ,Bharmaur,83.0,chamba,,bharmour,
1242,11747,1,18,93,,Active,2085,2021-08-18 16:32:01.430,117.206.196.201,1,,1,0,0,0,1,0,0.0,0,,02-08-2021,KANGRA ,Baijnath ,93.0,kangra,,baijnath,
1243,11748,1,18,94,,Active,2085,2021-08-18 16:32:54.220,117.206.196.201,1,,1,0,0,0,1,0,0.0,0,,04-08-2021,KANGRA ,Dehra ,94.0,kangra,,dhira,
1244,11750,1,18,104,,Active,2085,2021-08-18 16:33:37.493,117.206.196.201,1,,1,0,0,0,1,0,0.0,0,,11-08-2021,KANGRA ,Nagrota Bagwan,104.0,kangra,,nagrota bagwan,
1245,11749,1,18,94,,Active,2085,2021-08-18 16:34:55.837,117.206.196.201,1,,3,0,0,0,3,0,0.0,0,,11-08-2021,KANGRA ,Dehra ,94.0,kangra,,dhira,
1246,11765,1,22,125,,Deleted,2149,2021-08-18 17:52:51.870,117.220.51.114,0,,1,0,0,0,1,0,0.0,0,,26-07-2021,MANDI ,Jogindernagar ,125.0,mandi,,jogindarnagar,
1247,11785,43,16,83,,Active,2051,2021-08-20 15:48:59.090,117.206.199.8,1,,1,0,1,0,1,0,1.0,0,,01-08-2021,CHAMBA ,Bharmaur,83.0,chamba,,bharmour,
1248,11786,43,16,83,,Active,2051,2021-08-20 15:49:38.437,117.206.199.8,1,,1,0,0,0,1,0,0.0,0,,03-08-2021,CHAMBA ,Bharmaur,83.0,chamba,,bharmour,
1249,11793,1,18,95,,Active,2085,2021-08-21 11:18:50.270,117.206.200.8,1,,1,0,0,0,1,0,0.0,0,,19-08-2021,KANGRA ,Dharamshala ,95.0,kangra,,dharmsala,
1250,11699,1,19,196,,Active,2101,2021-08-23 15:41:02.040,59.89.11.33,0,,0,0,0,0,0,6,0.0,0,,19-06-2021,KINNAUR ,Pooh,196.0,kinnaur,,poo,
1251,11843,1,19,195,,Active,2101,2021-08-23 15:56:23.897,59.89.11.33,0,,0,0,0,0,0,69,0.0,0,,16-08-2021,KINNAUR ,Nichar,195.0,kinnaur,,nichar,
1252,11897,1,18,104,,Active,2085,2021-08-24 15:14:29.667,117.206.199.55,1,,1,0,0,0,0,0,0.0,0,,24-08-2021,KANGRA ,Nagrota Bagwan,104.0,kangra,,nagrota bagwan,
1253,11899,1,16,85,,Active,2053,2021-08-24 15:45:41.520,117.206.195.178,1,,1,0,0,0,1,0,0.0,0,,23-08-2021,CHAMBA ,Chowari,85.0,chamba,,,
1254,12019,1041,16,83,0.0,Active,2053,2021-08-27 19:27:53.273,122.160.135.186,1,,0,0,1,0,0,0,1.0,0,4344.0,26-08-2021,CHAMBA ,Bharmaur,83.0,chamba,,bharmour,
1255,11853,1,24,169,,Active,2165,2021-08-28 11:14:53.870,59.95.208.82,1,,0,0,0,0,0,0,1.0,0,,19-08-2021,SIRMAUR ,Rajgarh ,169.0,sirmaur,,rajgarh,
1256,12044,1,16,85,,Active,2053,2021-08-30 07:32:58.870,117.206.194.114,1,,0,39,0,0,0,39,0.0,0,,27-08-2021,CHAMBA ,Chowari,85.0,chamba,,,
1257,12156,1,18,104,,Active,2085,2021-09-04 16:26:08.120,117.206.194.206,1,,1,0,0,0,1,0,0.0,0,,04-09-2021,KANGRA ,Nagrota Bagwan,104.0,kangra,,nagrota bagwan,
1258,12160,1,16,89,,Active,2053,2021-09-06 06:44:02.423,117.206.196.122,1,,0,0,0,1,0,0,0.0,1,,02-09-2021,CHAMBA ,Salooni,89.0,chamba,,,
1259,12161,1,16,83,,Active,2053,2021-09-06 06:44:55.003,117.206.196.122,1,,1,0,0,0,1,0,0.0,0,,04-09-2021,CHAMBA ,Bharmaur,83.0,chamba,,bharmour,
1260,12257,1,16,84,,Active,2053,2021-09-10 15:33:17.417,117.206.202.157,1,,0,8,0,0,0,8,0.0,0,,09-09-2021,CHAMBA ,Chamba,84.0,chamba,,chamba,
1261,12257,1,16,89,,Active,2053,2021-09-10 15:34:50.490,117.206.202.157,1,,0,17,0,0,0,17,0.0,0,,09-09-2021,CHAMBA ,Salooni,89.0,chamba,,,
1262,12249,1,22,128,,Active,2149,2021-09-12 12:31:29.600,117.214.210.117,1,,2,0,0,0,2,0,0.0,0,,10-09-2021,MANDI ,Padhar,128.0,mandi,,padhar,
1263,12268,1,22,130,,Active,2149,2021-09-12 12:32:08.067,117.214.210.117,1,,1,0,0,0,1,0,0.0,0,,12-09-2021,MANDI ,Sundernagar,130.0,mandi,,sundarnagar,
1264,12341,1,23,179,,Active,1016,2021-09-15 15:05:39.200,117.247.213.198,2,,0,13,0,0,0,0,0.0,0,,14-09-2021,SHIMLA ,Rampur ,179.0,shimla,,rampur,
