year,month,object_id,government-response,timeperiod
2022,3,114,5,2022_03
2022,4,114,4,2022_04
2022,5,114,2,2022_05
2022,6,114,3,2022_06
2022,7,114,4,2022_07
2022,8,114,5,2022_08
2022,9,114,5,2022_09
2022,10,114,5,2022_10
2022,11,114,5,2022_11
2022,12,114,5,2022_12
2023,1,114,5,2023_01
2023,2,114,5,2023_02
2023,3,114,5,2023_03
2023,4,114,5,2023_04
2023,5,114,5,2023_05
2023,6,114,4,2023_06
2023,7,114,5,2023_07
2023,8,114,5,2023_08
2021,4,115,5,2021_04
2021,5,115,3,2021_05
2021,6,115,4,2021_06
2021,7,115,3,2021_07
2021,8,115,4,2021_08
2021,9,115,4,2021_09
2021,10,115,3,2021_10
2021,11,115,4,2021_11
2021,12,115,4,2021_12
2022,1,115,5,2022_01
2022,2,115,5,2022_02
2022,3,115,5,2022_03
2022,4,115,4,2022_04
2022,5,115,4,2022_05
2022,6,115,2,2022_06
2022,7,115,4,2022_07
2022,8,115,4,2022_08
2022,9,115,4,2022_09
2022,10,115,4,2022_10
2022,11,115,4,2022_11
2022,12,115,4,2022_12
2023,1,115,4,2023_01
2023,2,115,4,2023_02
2023,3,115,4,2023_03
2023,4,115,5,2023_04
2023,5,115,5,2023_05
2023,6,115,4,2023_06
2023,7,115,4,2023_07
2023,8,115,4,2023_08
2021,4,116,5,2021_04
2021,5,116,1,2021_05
2021,6,116,2,2021_06
2021,7,116,2,2021_07
2021,8,116,2,2021_08
2021,9,116,2,2021_09
2021,10,116,3,2021_10
2021,11,116,4,2021_11
2021,12,116,4,2021_12
2022,1,116,5,2022_01
2022,2,116,5,2022_02
2022,3,116,5,2022_03
2022,4,116,4,2022_04
2022,5,116,4,2022_05
2022,6,116,2,2022_06
2022,7,116,3,2022_07
2022,8,116,3,2022_08
2022,9,116,4,2022_09
2022,10,116,4,2022_10
2022,11,116,4,2022_11
2022,12,116,4,2022_12
2023,1,116,4,2023_01
2023,2,116,4,2023_02
2023,3,116,4,2023_03
2023,4,116,5,2023_04
2023,5,116,5,2023_05
2023,6,116,4,2023_06
2023,7,116,3,2023_07
2023,8,116,4,2023_08
2021,4,117,5,2021_04
2021,5,117,5,2021_05
2021,6,117,4,2021_06
2021,7,117,3,2021_07
2021,8,117,5,2021_08
2021,9,117,5,2021_09
2021,10,117,4,2021_10
2021,11,117,4,2021_11
2021,12,117,4,2021_12
2022,1,117,5,2022_01
2022,2,117,4,2022_02
2022,3,117,4,2022_03
2022,4,117,4,2022_04
2022,5,117,2,2022_05
2022,6,117,3,2022_06
2022,7,117,4,2022_07
2022,8,117,5,2022_08
2022,9,117,5,2022_09
2022,10,117,5,2022_10
2022,11,117,5,2022_11
2022,12,117,5,2022_12
2023,1,117,5,2023_01
2023,2,117,5,2023_02
2023,3,117,5,2023_03
2023,4,117,5,2023_04
2023,5,117,5,2023_05
2023,6,117,4,2023_06
2023,7,117,5,2023_07
2023,8,117,5,2023_08
2021,4,118,5,2021_04
2021,5,118,3,2021_05
2021,6,118,4,2021_06
2021,7,118,3,2021_07
2021,8,118,4,2021_08
2021,9,118,4,2021_09
2021,10,118,4,2021_10
2021,11,118,4,2021_11
2021,12,118,4,2021_12
2022,1,118,5,2022_01
2022,2,118,5,2022_02
2022,3,118,5,2022_03
2022,4,118,4,2022_04
2022,5,118,2,2022_05
2022,6,118,2,2022_06
2022,7,118,4,2022_07
2022,8,118,5,2022_08
2022,9,118,5,2022_09
2022,10,118,5,2022_10
2022,11,118,5,2022_11
2022,12,118,5,2022_12
2023,1,118,5,2023_01
2023,2,118,5,2023_02
2023,3,118,5,2023_03
2023,4,118,5,2023_04
2023,5,118,5,2023_05
2023,6,118,4,2023_06
2023,7,118,5,2023_07
2023,8,118,5,2023_08
2021,4,119,5,2021_04
2021,5,119,5,2021_05
2021,6,119,4,2021_06
2021,7,119,3,2021_07
2021,8,119,5,2021_08
2021,9,119,5,2021_09
2021,10,119,4,2021_10
2021,11,119,4,2021_11
2021,12,119,4,2021_12
2022,1,119,5,2022_01
2022,2,119,5,2022_02
2022,3,119,5,2022_03
2022,4,119,4,2022_04
2022,5,119,1,2022_05
2022,6,119,2,2022_06
2022,7,119,3,2022_07
2022,8,119,3,2022_08
2022,9,119,4,2022_09
2022,10,119,4,2022_10
2022,11,119,4,2022_11
2022,12,119,4,2022_12
2023,1,119,4,2023_01
2023,2,119,4,2023_02
2023,3,119,4,2023_03
2023,4,119,5,2023_04
2023,5,119,5,2023_05
2023,6,119,4,2023_06
2023,7,119,5,2023_07
2023,8,119,5,2023_08
2021,4,120,5,2021_04
2021,5,120,5,2021_05
2021,6,120,4,2021_06
2021,7,120,3,2021_07
2021,8,120,5,2021_08
2021,9,120,5,2021_09
2021,10,120,4,2021_10
2021,11,120,4,2021_11
2021,12,120,4,2021_12
2022,1,120,5,2022_01
2022,2,120,5,2022_02
2022,3,120,5,2022_03
2022,4,120,4,2022_04
2022,5,120,2,2022_05
2022,6,120,3,2022_06
2022,7,120,4,2022_07
2022,8,120,5,2022_08
2022,9,120,5,2022_09
2022,10,120,5,2022_10
2022,11,120,5,2022_11
2022,12,120,5,2022_12
2023,1,120,5,2023_01
2023,2,120,4,2023_02
2023,3,120,4,2023_03
2023,4,120,1,2023_04
2023,5,120,3,2023_05
2023,6,120,1,2023_06
2023,7,120,2,2023_07
2023,8,120,4,2023_08
2021,4,121,5,2021_04
2021,5,121,5,2021_05
2021,6,121,4,2021_06
2021,7,121,3,2021_07
2021,8,121,5,2021_08
2021,9,121,5,2021_09
2021,10,121,4,2021_10
2021,11,121,4,2021_11
2021,12,121,4,2021_12
2022,1,121,5,2022_01
2022,2,121,5,2022_02
2022,3,121,5,2022_03
2022,4,121,4,2022_04
2022,5,121,2,2022_05
2022,6,121,3,2022_06
2022,7,121,5,2022_07
2022,8,121,3,2022_08
2022,9,121,4,2022_09
2022,10,121,3,2022_10
2022,11,121,3,2022_11
2022,12,121,3,2022_12
2023,1,121,3,2023_01
2023,2,121,3,2023_02
2023,3,121,3,2023_03
2023,4,121,5,2023_04
2023,5,121,5,2023_05
2023,6,121,4,2023_06
2023,7,121,5,2023_07
2023,8,121,5,2023_08
2021,4,122,5,2021_04
2021,5,122,2,2021_05
2021,6,122,2,2021_06
2021,7,122,2,2021_07
2021,8,122,2,2021_08
2021,9,122,2,2021_09
2021,10,122,3,2021_10
2021,11,122,4,2021_11
2021,12,122,4,2021_12
2022,1,122,5,2022_01
2022,2,122,5,2022_02
2022,3,122,4,2022_03
2022,4,122,3,2022_04
2022,5,122,3,2022_05
2022,6,122,2,2022_06
2022,7,122,4,2022_07
2022,8,122,2,2022_08
2022,9,122,2,2022_09
2022,10,122,2,2022_10
2022,11,122,2,2022_11
2022,12,122,2,2022_12
2023,1,122,2,2023_01
2023,2,122,2,2023_02
2023,3,122,2,2023_03
2023,4,122,1,2023_04
2023,5,122,2,2023_05
2023,6,122,3,2023_06
2023,7,122,2,2023_07
2023,8,122,2,2023_08
2021,4,123,5,2021_04
2021,5,123,5,2021_05
2021,6,123,4,2021_06
2021,7,123,5,2021_07
2021,8,123,5,2021_08
2021,9,123,5,2021_09
2021,10,123,4,2021_10
2021,11,123,4,2021_11
2021,12,123,4,2021_12
2022,1,123,5,2022_01
2022,2,123,5,2022_02
2022,3,123,5,2022_03
2022,4,123,4,2022_04
2022,5,123,4,2022_05
2022,6,123,3,2022_06
2022,7,123,4,2022_07
2022,8,123,5,2022_08
2022,9,123,5,2022_09
2022,10,123,5,2022_10
2022,11,123,5,2022_11
2022,12,123,5,2022_12
2023,1,123,5,2023_01
2023,2,123,5,2023_02
2023,3,123,5,2023_03
2023,4,123,5,2023_04
2023,5,123,5,2023_05
2023,6,123,4,2023_06
2023,7,123,5,2023_07
2023,8,123,5,2023_08
2021,4,124,5,2021_04
2021,5,124,5,2021_05
2021,6,124,4,2021_06
2021,7,124,3,2021_07
2021,8,124,5,2021_08
2021,9,124,5,2021_09
2021,10,124,4,2021_10
2021,11,124,4,2021_11
2021,12,124,4,2021_12
2022,1,124,5,2022_01
2022,2,124,5,2022_02
2022,3,124,5,2022_03
2022,4,124,4,2022_04
2022,5,124,4,2022_05
2022,6,124,1,2022_06
2022,7,124,1,2022_07
2022,8,124,1,2022_08
2022,9,124,1,2022_09
2022,10,124,1,2022_10
2022,11,124,1,2022_11
2022,12,124,1,2022_12
2023,1,124,1,2023_01
2023,2,124,1,2023_02
2023,3,124,1,2023_03
2023,4,124,2,2023_04
2023,5,124,3,2023_05
2023,6,124,3,2023_06
2023,7,124,2,2023_07
2023,8,124,2,2023_08
2021,4,125,5,2021_04
2021,5,125,5,2021_05
2021,6,125,4,2021_06
2021,7,125,3,2021_07
2021,8,125,5,2021_08
2021,9,125,5,2021_09
2021,10,125,4,2021_10
2021,11,125,4,2021_11
2021,12,125,4,2021_12
2022,1,125,5,2022_01
2022,2,125,5,2022_02
2022,3,125,5,2022_03
2022,4,125,4,2022_04
2022,5,125,2,2022_05
2022,6,125,2,2022_06
2022,7,125,4,2022_07
2022,8,125,5,2022_08
2022,9,125,5,2022_09
2022,10,125,5,2022_10
2022,11,125,5,2022_11
2022,12,125,5,2022_12
2023,1,125,5,2023_01
2023,2,125,5,2023_02
2023,3,125,5,2023_03
2023,4,125,5,2023_04
2023,5,125,5,2023_05
2023,6,125,4,2023_06
2023,7,125,5,2023_07
2023,8,125,5,2023_08
2021,4,126,5,2021_04
2021,5,126,5,2021_05
2021,6,126,4,2021_06
2021,7,126,3,2021_07
2021,8,126,5,2021_08
2021,9,126,5,2021_09
2021,10,126,4,2021_10
2021,11,126,4,2021_11
2021,12,126,4,2021_12
2022,1,126,5,2022_01
2022,2,126,5,2022_02
2022,3,126,5,2022_03
2022,4,126,4,2022_04
2022,5,126,2,2022_05
2022,6,126,3,2022_06
2022,7,126,4,2022_07
2022,8,126,5,2022_08
2022,9,126,5,2022_09
2022,10,126,5,2022_10
2022,11,126,5,2022_11
2022,12,126,5,2022_12
2023,1,126,5,2023_01
2023,2,126,5,2023_02
2023,3,126,5,2023_03
2023,4,126,5,2023_04
2023,5,126,5,2023_05
2023,6,126,4,2023_06
2023,7,126,5,2023_07
2023,8,126,5,2023_08
2021,4,127,5,2021_04
2021,5,127,5,2021_05
2021,6,127,4,2021_06
2021,7,127,3,2021_07
2021,8,127,3,2021_08
2021,9,127,3,2021_09
2021,10,127,4,2021_10
2021,11,127,4,2021_11
2021,12,127,4,2021_12
2022,1,127,5,2022_01
2022,2,127,5,2022_02
2022,3,127,5,2022_03
2022,4,127,4,2022_04
2022,5,127,2,2022_05
2022,6,127,1,2022_06
2022,7,127,3,2022_07
2022,8,127,2,2022_08
2022,9,127,3,2022_09
2022,10,127,3,2022_10
2022,11,127,3,2022_11
2022,12,127,3,2022_12
2023,1,127,3,2023_01
2023,2,127,4,2023_02
2023,3,127,4,2023_03
2023,4,127,5,2023_04
2023,5,127,5,2023_05
2023,6,127,4,2023_06
2023,7,127,5,2023_07
2023,8,127,5,2023_08
2021,4,128,5,2021_04
2021,5,128,3,2021_05
2021,6,128,2,2021_06
2021,7,128,3,2021_07
2021,8,128,2,2021_08
2021,9,128,2,2021_09
2021,10,128,2,2021_10
2021,11,128,2,2021_11
2021,12,128,1,2021_12
2022,1,128,5,2022_01
2022,2,128,5,2022_02
2022,3,128,5,2022_03
2022,4,128,1,2022_04
2022,5,128,2,2022_05
2022,6,128,1,2022_06
2022,7,128,2,2022_07
2022,8,128,2,2022_08
2022,9,128,3,2022_09
2022,10,128,3,2022_10
2022,11,128,3,2022_11
2022,12,128,3,2022_12
2023,1,128,3,2023_01
2023,2,128,3,2023_02
2023,3,128,2,2023_03
2023,4,128,1,2023_04
2023,5,128,2,2023_05
2023,6,128,2,2023_06
2023,7,128,1,2023_07
2023,8,128,1,2023_08
2021,4,129,5,2021_04
2021,5,129,5,2021_05
2021,6,129,4,2021_06
2021,7,129,3,2021_07
2021,8,129,5,2021_08
2021,9,129,5,2021_09
2021,10,129,4,2021_10
2021,11,129,4,2021_11
2021,12,129,4,2021_12
2022,1,129,5,2022_01
2022,2,129,5,2022_02
2022,3,129,5,2022_03
2022,4,129,4,2022_04
2022,5,129,2,2022_05
2022,6,129,3,2022_06
2022,7,129,4,2022_07
2022,8,129,5,2022_08
2022,9,129,5,2022_09
2022,10,129,5,2022_10
2022,11,129,5,2022_11
2022,12,129,5,2022_12
2023,1,129,5,2023_01
2023,2,129,5,2023_02
2023,3,129,5,2023_03
2023,4,129,5,2023_04
2023,5,129,5,2023_05
2023,6,129,4,2023_06
2023,7,129,5,2023_07
2023,8,129,5,2023_08
2021,4,130,5,2021_04
2021,5,130,5,2021_05
2021,6,130,4,2021_06
2021,7,130,3,2021_07
2021,8,130,5,2021_08
2021,9,130,5,2021_09
2021,10,130,4,2021_10
2021,11,130,4,2021_11
2021,12,130,4,2021_12
2022,1,130,5,2022_01
2022,2,130,5,2022_02
2022,3,130,5,2022_03
2022,4,130,4,2022_04
2022,5,130,2,2022_05
2022,6,130,2,2022_06
2022,7,130,4,2022_07
2022,8,130,5,2022_08
2022,9,130,5,2022_09
2022,10,130,5,2022_10
2022,11,130,5,2022_11
2022,12,130,5,2022_12
2023,1,130,5,2023_01
2023,2,130,5,2023_02
2023,3,130,4,2023_03
2023,4,130,5,2023_04
2023,5,130,5,2023_05
2023,6,130,4,2023_06
2023,7,130,5,2023_07
2023,8,130,5,2023_08
2021,4,131,5,2021_04
2021,5,131,5,2021_05
2021,6,131,4,2021_06
2021,7,131,3,2021_07
2021,8,131,5,2021_08
2021,9,131,5,2021_09
2021,10,131,4,2021_10
2021,11,131,4,2021_11
2021,12,131,4,2021_12
2022,1,131,5,2022_01
2022,2,131,5,2022_02
2022,3,131,5,2022_03
2022,4,131,4,2022_04
2022,5,131,2,2022_05
2022,6,131,2,2022_06
2022,7,131,4,2022_07
2022,8,131,3,2022_08
2022,9,131,4,2022_09
2022,10,131,4,2022_10
2022,11,131,4,2022_11
2022,12,131,4,2022_12
2023,1,131,4,2023_01
2023,2,131,4,2023_02
2023,3,131,4,2023_03
2023,4,131,5,2023_04
2023,5,131,5,2023_05
2023,6,131,4,2023_06
2023,7,131,5,2023_07
2023,8,131,5,2023_08
2021,4,132,5,2021_04
2021,5,132,5,2021_05
2021,6,132,4,2021_06
2021,7,132,3,2021_07
2021,8,132,4,2021_08
2021,9,132,4,2021_09
2021,10,132,4,2021_10
2021,11,132,4,2021_11
2021,12,132,4,2021_12
2022,1,132,5,2022_01
2022,2,132,5,2022_02
2022,3,132,5,2022_03
2022,4,132,4,2022_04
2022,5,132,2,2022_05
2022,6,132,2,2022_06
2022,7,132,4,2022_07
2022,8,132,3,2022_08
2022,9,132,4,2022_09
2022,10,132,4,2022_10
2022,11,132,4,2022_11
2022,12,132,4,2022_12
2023,1,132,4,2023_01
2023,2,132,4,2023_02
2023,3,132,4,2023_03
2023,4,132,3,2023_04
2023,5,132,4,2023_05
2023,6,132,4,2023_06
2023,7,132,3,2023_07
2023,8,132,3,2023_08
2021,4,133,5,2021_04
2021,5,133,5,2021_05
2021,6,133,4,2021_06
2021,7,133,3,2021_07
2021,8,133,5,2021_08
2021,9,133,5,2021_09
2021,10,133,4,2021_10
2021,11,133,4,2021_11
2021,12,133,4,2021_12
2022,1,133,5,2022_01
2022,2,133,5,2022_02
2022,3,133,5,2022_03
2022,4,133,4,2022_04
2022,5,133,2,2022_05
2022,6,133,1,2022_06
2022,7,133,1,2022_07
2022,8,133,1,2022_08
2022,9,133,1,2022_09
2022,10,133,1,2022_10
2022,11,133,1,2022_11
2022,12,133,1,2022_12
2023,1,133,1,2023_01
2023,2,133,3,2023_02
2023,3,133,3,2023_03
2023,4,133,5,2023_04
2023,5,133,5,2023_05
2023,6,133,4,2023_06
2023,7,133,5,2023_07
2023,8,133,5,2023_08
2021,4,134,5,2021_04
2021,5,134,2,2021_05
2021,6,134,1,2021_06
2021,7,134,1,2021_07
2021,8,134,1,2021_08
2021,9,134,1,2021_09
2021,10,134,1,2021_10
2021,11,134,1,2021_11
2021,12,134,2,2021_12
2022,1,134,5,2022_01
2022,2,134,5,2022_02
2022,3,134,5,2022_03
2022,4,134,4,2022_04
2022,5,134,4,2022_05
2022,6,134,1,2022_06
2022,7,134,2,2022_07
2022,8,134,2,2022_08
2022,9,134,3,2022_09
2022,10,134,3,2022_10
2022,11,134,2,2022_11
2022,12,134,2,2022_12
2023,1,134,2,2023_01
2023,2,134,2,2023_02
2023,3,134,1,2023_03
2023,4,134,4,2023_04
2023,5,134,2,2023_05
2023,6,134,2,2023_06
2023,7,134,1,2023_07
2023,8,134,1,2023_08
2021,4,135,5,2021_04
2021,5,135,5,2021_05
2021,6,135,4,2021_06
2021,7,135,3,2021_07
2021,8,135,5,2021_08
2021,9,135,5,2021_09
2021,10,135,4,2021_10
2021,11,135,4,2021_11
2021,12,135,4,2021_12
2022,1,135,5,2022_01
2022,2,135,5,2022_02
