object_id,Repair and Restoration_tenders_awarded_value,timeperiod
02-030-02104,2540239.75,2022_09
02-031-00058,3184489.8,2022_09
02-031-00062,12936168.0,2022_09
02-031-00063,1229943.0,2022_09
02-031-00064,679916.0,2022_09
02-032-00050,1449824.0,2022_09
02-033-00037,2121062.0,2022_09
02-033-00038,40070218.0,2022_09
02-033-00043,1110569.0,2022_09
02-033-00047,477125.0,2022_09
02-023-00003,7123345.98,2022_10
02-023-00008,2423190.0,2022_10
02-024-02116,3772574.0,2022_10
02-024-02118,75734598.0,2022_10
02-024-02119,4834052.42,2022_10
02-024-02123,4906476.0,2022_10
02-024-02127,12731408.0,2022_10
02-024-02129,772992.0,2022_10
02-026-00012,1221963.0,2022_10
02-026-00014,6162381.0,2022_10
02-026-00015,1582261.0,2022_10
02-027-00027,709602.0,2022_10
02-028-02854,736943.0,2022_10
02-028-02855,40757847.0,2022_10
02-028-02858,1145668.0,2022_10
02-028-02859,4726954.4,2022_10
02-029-00069,39579104.5,2022_10
02-031-00058,1198364.0,2022_10
02-031-00059,1295644.7,2022_10
02-031-00062,9108577.5,2022_10
02-031-00063,1684830.0,2022_10
02-031-00064,1608415.0,2022_10
02-032-00048,5624598.0,2022_10
02-032-00050,8521464.01,2022_10
02-032-01637,14679342.0,2022_10
02-033-00037,1342948.0,2022_10
02-023-00003,10096900.26,2022_11
02-023-00008,1354131.0,2022_11
02-024-02123,3690870.0,2022_11
02-024-02124,571003.0,2022_11
02-028-02859,20727414.66,2022_11
02-029-00065,3926022.0,2022_11
02-029-00069,30270117.0,2022_11
02-031-00058,3538274.0,2022_11
02-032-00048,12551532.0,2022_11
02-032-00051,5699556.0,2022_11
02-032-00053,1680189.0,2022_11
02-033-00035,998150.0,2022_11
02-033-00037,3359592.0,2022_11
02-033-00038,2075874.0,2022_11
02-033-00043,769650.0,2022_11
02-033-00047,12879103.0,2022_11
02-023-00003,8485334.0,2022_12
02-023-00008,1327537.0,2022_12
02-024-02121,57261840.0,2022_12
02-024-02123,77086893.0,2022_12
02-027-00025,9029234.04,2022_12
02-028-02854,1591539.85,2022_12
02-028-02855,3566742.0,2022_12
02-028-02859,994806.98,2022_12
02-029-00068,2499976.0,2022_12
02-029-00069,1992353.0,2022_12
02-031-00058,1057579.0,2022_12
02-031-00059,1379518.0,2022_12
02-031-00062,1792001.0,2022_12
02-031-00064,3162414.0,2022_12
02-032-00055,1526945.0,2022_12
02-032-01637,2500897.0,2022_12
02-033-00035,60018496.0,2022_12
02-033-00038,998906.0,2022_12
02-033-00044,890090.0,2022_12
02-033-00047,5157743.0,2022_12
02-023-00003,11731399.18,2023_01
02-023-00005,8290009.0,2023_01
02-024-02110,827976.0,2023_01
02-024-02111,56963952.0,2023_01
02-024-02123,874050.0,2023_01
02-024-02129,1631768.6,2023_01
02-028-02859,11526582.5,2023_01
02-029-00065,1237208.0,2023_01
02-029-00068,416063.0,2023_01
02-029-00069,14865702.0,2023_01
02-031-00058,2140450.3,2023_01
02-031-00059,1948773.0,2023_01
02-032-00055,1441194.0,2023_01
02-033-00038,1858851.0,2023_01
02-033-00044,3799218.0,2023_01
02-023-00001,1747048.0,2023_02
02-023-00003,60711958.0,2023_02
02-023-00005,809393.0,2023_02
02-023-00008,3687336.0,2023_02
02-024-02123,5039189.0,2023_02
02-026-00014,7164086.0,2023_02
02-026-00017,16101620.0,2023_02
02-027-00027,27078877.0,2023_02
02-027-00029,1943805.5,2023_02
02-028-02856,584907.76,2023_02
02-029-00065,4159546.0,2023_02
02-029-00069,15043899.0,2023_02
02-030-02106,1180475.0,2023_02
02-030-02109,28970599.0,2023_02
02-031-00059,902372.0,2023_02
02-031-00062,4831808.2,2023_02
02-031-00064,1304395.0,2023_02
02-032-00048,3786263.0,2023_02
02-032-00050,3495016.0,2023_02
02-032-00053,4475468.0,2023_02
02-032-00055,5695031.0,2023_02
02-032-01637,34227194.4,2023_02
02-033-00038,26434905.0,2023_02
02-023-00003,46254658.0,2023_03
02-023-00005,63766138.0,2023_03
02-024-02110,30455058.0,2023_03
02-024-02116,15261272.0,2023_03
02-024-02119,305493.0,2023_03
02-024-02123,75640721.0,2023_03
02-024-02126,121219789.0,2023_03
02-024-02127,7606681.0,2023_03
02-024-02128,59578790.27,2023_03
02-026-00012,16068326.0,2023_03
02-026-00014,19205920.0,2023_03
02-026-00015,11758077.0,2023_03
02-026-00017,3397536.0,2023_03
02-027-00025,138351421.0,2023_03
02-027-00026,26361032.17,2023_03
02-027-00029,477798.0,2023_03
02-028-02857,2100805.01,2023_03
02-028-02858,1516628.53,2023_03
02-028-02859,2571319.0,2023_03
02-029-00066,198657756.0,2023_03
02-029-00068,42082333.0,2023_03
02-029-00069,32145334.6,2023_03
02-030-02108,18023012.0,2023_03
02-031-00058,2039971.0,2023_03
02-031-00062,13922347.5,2023_03
02-031-00064,1945956.64,2023_03
02-032-00048,5285449.0,2023_03
02-032-00050,7641870.0,2023_03
02-032-00053,859802.0,2023_03
02-032-01637,873916.4,2023_03
02-033-00035,793880.0,2023_03
02-033-00037,1199912.0,2023_03
02-033-00047,2699953.9,2023_03
02-034-01706,355820.0,2023_03
02-023-00003,2008759.0,2023_04
02-023-00005,78954182.0,2023_04
02-024-02110,862350.0,2023_04
02-024-02116,1325639.0,2023_04
02-024-02119,272300.0,2023_04
02-024-02123,62420020.02,2023_04
02-026-00012,60826802.0,2023_04
02-026-00014,230042931.0,2023_04
02-026-00015,22694582.0,2023_04
02-026-00017,24425857.0,2023_04
02-027-00018,670020.0,2023_04
02-027-00029,3661445.0,2023_04
02-027-00031,48354265.03,2023_04
02-028-02858,1957839.4,2023_04
02-029-00065,7586870.0,2023_04
02-030-02106,4631118.0,2023_04
02-031-00058,1790727.0,2023_04
02-031-00064,84460246.0,2023_04
02-032-00050,16100105.0,2023_04
02-032-00053,519145.0,2023_04
02-032-01637,7684341.0,2023_04
02-033-00035,30358937.0,2023_04
02-033-00037,46456274.0,2023_04
02-033-00044,749653.0,2023_04
02-033-00047,1260000.0,2023_04
02-023-00003,16184435.0,2023_05
02-024-02116,65435341.0,2023_05
02-024-02123,5593952.5,2023_05
02-024-02128,777898.0,2023_05
02-026-00014,4130408.0,2023_05
02-027-00030,31776681.49,2023_05
02-027-00031,4935382.0,2023_05
02-028-02855,30605603.0,2023_05
02-028-02858,2353353.35,2023_05
02-028-02859,126866443.0,2023_05
02-029-00065,1049693.0,2023_05
02-029-00068,1622099.0,2023_05
02-029-00069,52363241.0,2023_05
02-030-02106,2619248.0,2023_05
02-031-00062,2973517.21,2023_05
02-032-00048,2515723.96,2023_05
02-032-00053,760533.0,2023_05
02-032-00056,1241313.0,2023_05
02-032-01637,13884230.0,2023_05
02-033-00037,2774503.0,2023_05
02-033-00038,848854.0,2023_05
02-033-00044,1477254.0,2023_05
02-033-00047,1992928.0,2023_05
02-023-00003,7497570.0,2023_06
02-024-02111,142121.0,2023_06
02-024-02115,51563060.0,2023_06
02-024-02118,622538.0,2023_06
02-024-02123,64910311.120000005,2023_06
02-024-02129,897427.0,2023_06
02-024-02131,87660741.0,2023_06
02-026-00015,1615527.0,2023_06
02-027-00031,301594.0,2023_06
02-028-02858,1508721.0,2023_06
02-029-00065,4093982.0,2023_06
02-029-00066,30617547.0,2023_06
02-029-00068,1943235.0,2023_06
02-029-00069,24612709.0,2023_06
02-030-02108,107932426.0,2023_06
02-031-00058,1629401.0,2023_06
02-031-00062,1232300.0,2023_06
02-031-00064,1349852.0,2023_06
02-032-00050,2291772.97,2023_06
02-032-00053,482828.0,2023_06
02-032-01637,1823890.0,2023_06
02-034-00009,1039319.0,2023_06
02-023-00003,3439063.0,2023_07
02-024-02123,53651750.41,2023_07
02-024-02128,848295.7,2023_07
02-026-00015,20700000.0,2023_07
02-027-00026,3145533.0,2023_07
02-027-00029,1247580.0,2023_07
02-028-02854,5123681.99,2023_07
02-028-02855,7261151.45,2023_07
02-028-02856,2947153.56,2023_07
02-028-02858,19351600.69,2023_07
02-029-00065,1455640.0,2023_07
02-029-00068,2682820.0,2023_07
02-030-02108,1234842.0,2023_07
02-031-00062,193482.0,2023_07
02-031-00064,1390063.0,2023_07
02-032-00050,16846131.48,2023_07
02-032-01637,8377355.0,2023_07
02-033-00035,1051974.0,2023_07
02-033-00037,2095760.0,2023_07
02-033-00038,986681.0,2023_07
02-033-00043,6374487.0,2023_07
02-033-00044,795292.0,2023_07
02-023-00003,1118546.0,2023_08
02-024-02123,2413290.0,2023_08
02-024-02131,643164.0,2023_08
02-026-00014,3440732.0,2023_08
02-027-00029,2620674.76,2023_08
02-028-02858,15936403.81,2023_08
02-029-00065,2474087.0,2023_08
02-031-00058,200848.0,2023_08
02-031-00062,403393663.0,2023_08
02-031-00064,2764604.0,2023_08
02-032-00048,1769272.12,2023_08
02-032-00049,69049.0,2023_08
02-032-00050,18500061.0,2023_08
02-032-00056,81523.0,2023_08
02-032-01637,39366.0,2023_08
02-033-00035,617744.0,2023_08
02-033-00037,461029.0,2023_08
02-033-00047,1086955.0,2023_08
02-023-00003,104176072.0,2023_09
02-023-00006,1141068.0,2023_09
02-024-02123,80657386.52,2023_09
02-026-00014,5428928.0,2023_09
02-027-00026,4939134.0,2023_09
02-028-02854,1382416777.0,2023_09
02-028-02859,3060354.86,2023_09
02-029-00068,987524.0,2023_09
02-029-00069,1282404.0,2023_09
02-031-00058,3294875.09,2023_09
02-031-00060,2748882.0,2023_09
02-031-00061,40694539.0,2023_09
02-031-00062,9972917.52,2023_09
02-032-00048,798238.64,2023_09
02-032-00049,316662.0,2023_09
02-032-00050,8472374.0,2023_09
02-032-00056,144149.0,2023_09
02-032-03318,167700.0,2023_09
02-033-00034,728169.0,2023_09
02-033-00035,1033940.0,2023_09
02-033-00038,6599814.0,2023_09
02-033-00047,1879873.0,2023_09
02-023-00008,320714177.92,2023_10
02-024-02113,949615.0,2023_10
02-024-02118,3092425.0,2023_10
02-024-02121,633828.0,2023_10
02-024-02122,1924013.0,2023_10
02-024-02123,1787066.0,2023_10
02-024-02128,3078478.0,2023_10
02-024-02131,2223561.0,2023_10
02-026-00014,3188833.0,2023_10
02-027-00026,951057.0,2023_10
02-027-00031,1616000.0,2023_10
02-028-02857,23294433.0,2023_10
02-028-02858,1400023.0,2023_10
02-029-00065,4750825.0,2023_10
02-031-00059,2492199.0,2023_10
02-031-00060,37892224.0,2023_10
02-031-00062,3111152.0,2023_10
02-032-00048,1808346.64,2023_10
02-032-00050,472501.16,2023_10
02-033-00035,2232179.0,2023_10
02-033-00037,1610765.0,2023_10
02-033-00038,869715.0,2023_10
02-033-00043,2781242.0,2023_10
02-033-00044,16042419.0,2023_10
02-023-00003,696408.0,2023_11
02-023-00005,728484.0,2023_11
02-023-00008,689762.0,2023_11
02-024-02123,4402555.0,2023_11
02-024-02127,969416.0,2023_11
02-028-02858,127490803.63,2023_11
02-028-02859,718688142.0,2023_11
02-029-00066,9023304.0,2023_11
02-029-00069,1257050.0,2023_11
02-030-02109,1336041.0,2023_11
02-031-00057,978500.85,2023_11
02-031-00058,835789.0,2023_11
02-031-00060,735881.0,2023_11
02-031-00062,12588794.0,2023_11
02-032-01637,1476189.0,2023_11
02-033-00037,8188612.0,2023_11
02-033-00038,2813918.0,2023_11
02-033-00043,1034341.0,2023_11
02-023-00003,2198876.0,2023_12
02-023-00005,5442181.0,2023_12
02-024-02121,999811.0,2023_12
02-024-02123,48138957.0,2023_12
02-024-02128,51974320.0,2023_12
02-026-00011,1021680.0,2023_12
02-026-00014,4102956.0,2023_12
02-027-00029,991870.0,2023_12
02-027-00031,49801082.0,2023_12
02-028-02854,151214724.0,2023_12
02-028-02858,8080288.07,2023_12
02-028-02859,146303421.0,2023_12
02-029-00065,905765.0,2023_12
02-029-00068,883651.0,2023_12
02-030-02104,4902706.0,2023_12
02-030-02109,659666.0,2023_12
02-031-00058,1337843.0,2023_12
02-031-00062,62684485.0,2023_12
02-031-00063,555907.0,2023_12
02-032-00048,968437.0,2023_12
02-032-00053,261916.0,2023_12
02-032-00055,195736.0,2023_12
02-032-01637,8508741.0,2023_12
02-033-00037,719626.0,2023_12
02-033-00038,4563379.0,2023_12
02-033-00041,608626.0,2023_12
02-033-00047,1500002.0,2023_12
02-023-00006,2009834.28,2024_01
02-024-02116,39288131.41,2024_01
02-024-02122,4730757.0,2024_01
02-024-02123,63336929.0,2024_01
02-024-02128,54016935.0,2024_01
02-027-00026,51047337.3,2024_01
02-027-00027,1296288.0,2024_01
02-027-00031,78016901.0,2024_01
02-028-02857,797042.91,2024_01
02-028-02859,3796586.04,2024_01
02-029-00066,3822000.0,2024_01
02-029-00069,29754000.0,2024_01
02-030-02104,4409550.0,2024_01
02-030-02106,1985215.0,2024_01
02-032-00048,344195.0,2024_01
02-032-00050,993701.75,2024_01
02-032-00053,170252.0,2024_01
02-033-00035,2383483.0,2024_01
02-033-00037,5553458.0,2024_01
02-033-00038,614731.0,2024_01
02-033-00043,435917.0,2024_01
02-033-00047,444777.0,2024_01
02-023-00008,5709875.07,2024_02
02-024-02110,821735.0,2024_02
02-024-02115,762722.0,2024_02
02-024-02119,1436885.0,2024_02
02-024-02123,183333318.3,2024_02
02-024-02127,909988.0,2024_02
02-026-00015,7037863.0,2024_02
02-028-02854,482354.0,2024_02
02-028-02855,890888.0,2024_02
02-028-02858,6196965.0,2024_02
02-030-02106,133253815.0,2024_02
02-031-00058,2056188.0,2024_02
02-031-00062,1924189.0,2024_02
02-032-00053,248552388.0,2024_02
02-032-01637,596627.0,2024_02
02-033-00037,2432855.0,2024_02
02-033-00044,999878.0,2024_02
02-033-00047,5590395.0,2024_02
02-023-00003,812398.0,2024_03
02-024-02123,79854960.62,2024_03
02-027-00018,961373.0,2024_03
02-027-00027,853450.0,2024_03
02-028-02855,76842562.0,2024_03
02-028-02858,191900064.91,2024_03
02-028-02859,376557495.86,2024_03
02-030-02108,4801953.0,2024_03
02-031-00064,106061907.0,2024_03
02-033-00034,187500.0,2024_03
02-033-00035,2520376.0,2024_03
02-033-00037,2123754.0,2024_03
02-033-00038,1649310.0,2024_03
02-033-00044,123099203.0,2024_03
02-033-00047,23812640.0,2024_03
