object_id,total_tender_awarded_value,timeperiod
02-032-01637,10907278.0,2023_04
02-033-00035,16822159.0,2023_04
02-033-00044,2586113.0,2023_04
02-024-02110,3610420.0,2023_05
02-024-02116,65435341.0,2023_05
02-024-02119,1269385.0,2023_05
02-024-02128,777898.0,2023_05
02-026-00014,12476046.4,2023_05
02-027-00026,1345050.0,2023_05
02-028-02858,19990148.0,2023_05
02-030-02104,2382660.0,2023_05
02-030-02106,2619248.0,2023_05
02-031-00058,1820100.0,2023_05
02-031-00060,2728638.0,2023_05
02-031-00061,2478283.5,2023_05
02-031-00064,12620395.8,2023_05
02-032-00048,730783.96,2023_05
02-032-01637,791204.0,2023_05
02-033-00037,3764221.0,2023_05
02-033-00038,1540301.0,2023_05
02-033-00044,4879652.0,2023_05
02-034-00010,22454597.72,2023_05
02-023-00003,10489755.0,2023_06
02-024-02111,142121.0,2023_06
02-024-02127,2421006.0,2023_06
02-026-00015,1615527.0,2023_06
02-027-00019,2112466.0,2023_06
02-027-00029,1587553.0,2023_06
02-027-00031,7347382.31,2023_06
02-028-02858,1508721.0,2023_06
02-029-00066,30617547.0,2023_06
02-029-00068,442999.0,2023_06
02-029-00069,3359223.0,2023_06
02-030-02106,182446724.5,2023_06
02-031-00062,5440552.0,2023_06
02-031-00064,1349852.0,2023_06
02-033-00044,26979325.0,2023_06
02-034-00009,1039319.0,2023_06
02-023-00003,3439063.0,2023_07
02-023-00008,1733304.0,2023_07
02-024-02111,4922119.0,2023_07
02-024-02121,3509616.0,2023_07
02-024-02123,45298001.38,2023_07
02-027-00030,2322116.25,2023_07
02-028-02855,2260987.45,2023_07
02-028-02858,139047503.19,2023_07
02-029-00065,546840.0,2023_07
02-029-00068,2682820.0,2023_07
02-030-02109,2231376.0,2023_07
02-031-00062,193482.0,2023_07
02-031-00064,12671851.0,2023_07
02-032-01637,8377355.0,2023_07
02-033-00035,1187629.0,2023_07
02-033-00037,1042331.0,2023_07
02-033-00043,6374487.0,2023_07
02-023-00003,7029648.0,2023_08
02-024-02123,1146800.0,2023_08
02-024-02126,795022.07,2023_08
02-026-00014,1871392.0,2023_08
02-027-00025,8501684.04,2023_08
02-031-00058,344832.0,2023_08
02-031-00059,4036527.0,2023_08
02-031-00062,402482498.0,2023_08
02-033-00038,1455094.0,2023_08
02-033-00047,650000.0,2023_08
02-034-00009,13349538.0,2023_08
02-023-00003,92874899.0,2023_09
02-024-02123,69078850.52,2023_09
02-026-00014,10055658.0,2023_09
02-026-00017,868593.0,2023_09
02-027-00031,2087621.0,2023_09
02-028-02854,1382416777.0,2023_09
02-031-00058,3687082.09,2023_09
02-031-00060,2748882.0,2023_09
02-031-00062,8610963.0,2023_09
02-031-00064,37950099.12,2023_09
02-032-00048,798238.64,2023_09
02-032-00050,1359264.0,2023_09
02-032-03318,356288.0,2023_09
02-033-00034,728169.0,2023_09
02-033-00035,2465551.0,2023_09
02-033-00037,1851250.0,2023_09
02-033-00038,3929308.0,2023_09
02-033-00047,1879873.0,2023_09
02-024-02113,949615.0,2023_10
02-024-02122,1924013.0,2023_10
02-024-02123,1787066.0,2023_10
02-026-00014,3188833.0,2023_10
02-027-00026,4411185.99,2023_10
02-028-02858,7000639.0,2023_10
02-030-02106,611000.0,2023_10
02-031-00058,431355.0,2023_10
02-031-00062,3111152.0,2023_10
02-033-00035,7319612.0,2023_10
02-033-00043,4198982.0,2023_10
02-024-02111,2856174.0,2023_11
02-028-02859,169120797.94,2023_11
02-029-00069,3026859.0,2023_11
02-030-02109,1336041.0,2023_11
02-031-00058,243504.0,2023_11
02-031-00062,370117.0,2023_11
02-031-00063,1049118.0,2023_11
02-033-00037,24077002.0,2023_11
02-033-00038,956389.0,2023_11
02-033-00047,2722170.0,2023_11
02-023-00003,4346616.0,2023_12
02-024-02123,4074927.0,2023_12
02-026-00011,2917251.0,2023_12
02-026-00014,3131582.0,2023_12
02-027-00031,49637854.0,2023_12
02-031-00058,569682.0,2023_12
02-031-00062,62684485.0,2023_12
02-031-00063,555907.0,2023_12
02-032-00048,968437.0,2023_12
02-032-00053,261916.0,2023_12
02-032-01637,6611963.0,2023_12
02-033-00034,920479.0,2023_12
02-033-00035,7892857.0,2023_12
02-033-00038,12002673.0,2023_12
02-033-00041,608626.0,2023_12
02-033-00043,3633685.0,2023_12
02-033-00044,8501263.0,2023_12
02-033-00047,1500002.0,2023_12
02-024-02123,8275805.0,2024_01
02-027-00026,51047337.3,2024_01
02-027-00027,1296288.0,2024_01
02-027-00031,78016901.0,2024_01
02-028-02857,797042.91,2024_01
02-028-02859,3796586.04,2024_01
02-029-00066,3822000.0,2024_01
02-032-00052,4393084.0,2024_01
02-032-00053,170252.0,2024_01
02-033-00035,4422195.0,2024_01
02-033-00037,5341975.0,2024_01
02-033-00038,4828297.0,2024_01
02-033-00047,444777.0,2024_01
02-023-00008,1903043.84,2024_02
02-024-02110,4909710.0,2024_02
02-024-02123,67071175.0,2024_02
02-026-00015,7037863.0,2024_02
02-027-00029,16975607.0,2024_02
02-028-02856,667065.13,2024_02
02-028-02858,8708983.89,2024_02
02-029-00065,816931.0,2024_02
02-030-02104,8410440.0,2024_02
02-030-02106,133253815.0,2024_02
02-030-02108,5002226.0,2024_02
02-030-02109,1572438.0,2024_02
02-032-00053,885040.0,2024_02
02-033-00037,2513346.73,2024_02
02-033-00047,4877416.0,2024_02
02-034-00009,4382798.0,2024_02
02-034-01703,3373788.0,2024_02
02-023-00003,2102874.09,2024_03
02-024-02113,2002478.0,2024_03
02-024-02119,5385125.0,2024_03
02-024-02121,5680446.0,2024_03
02-024-02122,12242804.0,2024_03
02-024-02123,4059470.0,2024_03
02-024-02124,2377787.0,2024_03
02-024-02127,1453308.0,2024_03
02-024-02128,2209290.0,2024_03
02-026-00014,4934376.0,2024_03
02-027-00018,961373.0,2024_03
02-028-02858,15487068.67,2024_03
02-028-02859,376557495.86,2024_03
02-029-00069,4150110.0,2024_03
02-031-00058,2004145.0,2024_03
02-032-00050,15310275.0,2024_03
02-033-00035,1508412.0,2024_03
02-033-00038,413973.0,2024_03
02-033-00044,123832584.0,2024_03
02-031-00062,228439.0,2024_07
02-031-00063,618943.0,2024_09
