allot_id,distid,dept_id,dated,amtpaid,payhead,paymentdetail,otherdetail,status,entry_by,entry_date,ip_addr,RecordStatus,sub_district
1166,16,40,2023-09-21,0.25,1,"25,000/-","25,000/-",Active,2050,2023-09-24 14:35:52.457,59.89.182.251,,83
1167,16,40,2023-10-08,0.1,1,10000/-,10000/-,Active,2050,2023-10-09 18:53:38.133,117.207.63.85,,84
1168,16,40,2023-10-08,0.1,1,"10,000/-","10,000/-",Active,2050,2023-10-09 18:54:00.590,117.207.63.85,,84
1169,16,40,2023-10-07,0.25,1,"25,000/-","25,000/-",Active,2050,2023-10-09 18:54:26.280,117.207.63.85,,86
1170,16,40,2023-10-09,0.05,1,"5,000/-","5,000/-",Active,2050,2023-10-10 14:50:25.773,117.207.63.65,,88
1171,16,40,2023-10-09,0.1,1,"10,000/-","10,000/-",Active,2050,2023-10-10 15:22:49.360,117.207.63.65,,88
1172,16,40,2023-10-22,0.45,1,45000/-,45000/-,Active,2050,2023-10-22 16:29:54.880,117.212.73.121,,84
1173,16,40,2023-10-24,0.2,1,"20,000/-","20,000/-",Active,2050,2023-10-25 15:00:56.567,106.205.153.199,,84
1174,16,40,2023-11-04,0.1,1,10000/-,10000/-,Active,2050,2023-11-05 14:59:56.443,117.207.53.145,,84
1175,16,40,2023-11-17,0.25,1,"25,000/-","25,000/-",Active,2050,2023-11-17 15:17:08.247,59.89.187.15,,84
1176,16,40,2023-11-04,0.04,1,4000/-,4000/-,Active,2050,2023-11-18 14:50:20.853,59.89.187.166,,85
1177,16,40,2023-12-02,0.25,1,25000/-,25000/-,Active,2050,2023-12-04 14:09:29.090,117.207.58.254,,87
1178,16,40,2023-12-20,0.1,1,"10,000/-","10,000/-",Active,2050,2023-12-22 14:28:37.270,61.0.6.205,,84
1179,16,40,2023-12-26,0.75,1,75000/-,75000/-,Active,2050,2023-12-27 17:38:31.760,59.89.178.7,,83
1180,16,40,2023-12-27,0.1,1,"10,000/-","10,000/-",Active,2050,2023-12-27 17:39:08.140,59.89.178.7,,84
1181,16,40,2023-12-28,0.1,1,"10,000/-","10,000/-",Active,2050,2023-12-29 14:55:30.560,59.89.186.207,,84
1182,16,40,2024-01-02,0.15,1,15000/-,15000/-,Active,2050,2024-01-03 16:18:38.170,61.0.4.98,,83
1183,16,40,2024-01-07,0.25,1,25000/-,25000/-,Active,2050,2024-01-08 16:40:20.190,117.206.197.181,,88
1184,16,40,2024-01-26,0.1,1,10000/-,10000/-,Active,2050,2024-01-28 14:36:31.933,117.215.69.135,,84
1185,16,40,2024-02-19,0.1,1,"10,000/-","10,000/-",Active,2050,2024-02-20 14:48:10.573,117.207.59.77,,84
1186,16,40,2024-02-25,0.25,1,"25,000/-","25,000/-",Active,2050,2024-02-26 15:02:15.153,117.212.74.94,,83
