iph_loss_id,disaster_id,department_id,division_id,circle_id,incidentdate,division_name,CId,circle,district_best,subdistrict_best,tehsil_best,tehsil_best_object_id,tehsil_alt
4980,11331,36,55,5,28-07-2021,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
4981,11325,36,25,2,29-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4982,11325,36,25,2,29-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4983,11325,36,25,2,29-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4984,11325,36,25,2,29-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
4985,11331,36,56,5,28-07-2021,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
4986,11331,36,54,5,28-07-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
4988,11331,36,56,5,28-07-2021,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
4998,11313,36,1,11,23-07-2021,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
4999,11314,36,4,11,29-07-2021,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
5008,11347,36,47,6,30-07-2021,Barsar,6,Hamirpur,Una,Una,UNA,02-029-00069,
5129,11512,36,12,12,03-08-2021,Nalagarh ,12,Solan,Solan,Nalagarh,NALAGARH,02-031-00062,
5131,11512,36,12,12,03-08-2021,Nalagarh ,12,Solan,Solan,Nalagarh,NALAGARH,02-031-00062,
5143,11555,36,46,6,08-08-2021,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
5166,11608,36,32,1,12-08-2021,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
5171,11639,36,25,2,05-08-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5172,11639,36,25,2,05-08-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5173,11639,36,25,2,05-08-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5174,11639,36,25,2,05-08-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5175,11639,36,25,2,05-08-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5176,11642,36,27,2,02-08-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5178,11642,36,27,2,02-08-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5179,11642,36,27,2,02-08-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5182,11642,36,27,2,02-08-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5183,11642,36,27,2,02-08-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5184,11642,36,27,2,02-08-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5187,11683,36,32,1,17-08-2021,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
5188,11694,1,43,8,27-07-2021,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
5191,11809,36,54,5,14-08-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
5195,11841,36,46,6,21-08-2021,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
5216,11975,36,54,5,23-08-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
5223,11979,43,1053,4,28-07-2021,Gagret,4,Una,Una,Amb,AMB,02-029-00065,
5224,11980,43,57,1002,28-07-2021,FC Div. Gagret,1002,Swan River Channelization Project ,,Amb,AMB,02-029-00065,
5225,11980,43,57,1002,28-07-2021,FC Div. Gagret,1002,Swan River Channelization Project ,,Amb,AMB,02-029-00065,
5226,11980,43,57,1002,28-07-2021,FC Div. Gagret,1002,Swan River Channelization Project ,,Amb,AMB,02-029-00065,
5227,11980,43,57,1002,28-07-2021,FC Div. Gagret,1002,Swan River Channelization Project ,,Amb,AMB,02-029-00065,
5228,11980,43,57,1002,28-07-2021,FC Div. Gagret,1002,Swan River Channelization Project ,,Amb,AMB,02-029-00065,
5239,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5241,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5242,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5243,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5244,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5245,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5247,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5248,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5249,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5250,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5251,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5252,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5253,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5254,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5256,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5257,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5258,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5259,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5260,11989,1041,57,14,28-07-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5261,12009,36,47,6,26-08-2021,Barsar,6,Hamirpur,Una,Una,UNA,02-029-00069,
5266,12035,36,55,5,27-08-2021,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
5308,12121,36,54,5,26-08-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
5310,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5311,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5312,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5313,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5314,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5315,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5316,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5317,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5318,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5320,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5321,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5322,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5323,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5324,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5325,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5342,12146,36,27,2,03-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5362,12199,36,54,5,31-08-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
5364,12203,36,55,5,07-09-2021,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
5366,12244,1041,19,3,09-09-2021,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
5374,12284,36,56,5,08-09-2021,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
5419,12471,36,50,6,20-09-2021,EE Bhoranj,6,Hamirpur,Kangra,Khundian,KHUNDIAN,02-024-02124,
5420,12455,36,54,5,11-09-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
5421,12457,36,54,5,16-09-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
5424,12504,36,54,5,21-09-2021,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
5425,12504,36,55,5,21-09-2021,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
5426,12504,36,56,5,21-09-2021,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
5430,12540,36,25,2,23-09-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5431,12540,36,25,2,23-09-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5432,12540,36,25,2,23-09-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5445,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5446,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5447,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5448,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5449,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5450,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5451,12578,36,29,2,12-07-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5452,12578,36,26,2,12-07-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5453,12578,36,26,2,12-07-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5454,12578,36,26,2,12-07-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5455,12578,36,26,2,12-07-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5456,12578,36,26,2,12-07-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5457,12578,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5458,12578,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5459,12578,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5460,12578,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5461,12578,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5462,12578,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5463,12578,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5464,12578,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5465,12578,36,27,2,12-07-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5466,12578,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5467,12578,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5468,12578,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5469,12578,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5470,12578,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5473,12578,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5474,12578,36,25,2,12-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5475,12578,36,30,2,12-07-2021,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
5476,12578,36,28,2,12-07-2021,Phina Singh Project,2,Nurpur,,,,,
5477,11092,36,25,2,17-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5478,11092,36,25,2,17-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5479,11092,36,25,2,17-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5480,11092,36,25,2,17-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5481,12608,43,25,2,08-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5482,12608,36,25,2,08-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5484,12608,36,25,2,08-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5485,12608,36,25,2,08-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5486,12608,36,25,2,08-07-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5492,12629,36,55,5,23-09-2021,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
5493,12640,43,29,2,29-09-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5494,12640,43,29,2,29-09-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5498,12578,36,26,2,12-07-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5499,11639,36,26,2,05-08-2021,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5500,12640,43,29,2,29-09-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5502,12640,36,29,2,29-09-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5503,12640,36,29,2,29-09-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5504,12640,36,29,2,29-09-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5505,12640,36,29,2,29-09-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5506,12640,36,29,2,29-09-2021,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5507,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5508,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5509,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5510,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5511,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5512,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5513,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5514,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5515,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5516,12697,36,31,1,28-07-2021,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
5517,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5518,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5519,12640,36,27,2,29-09-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5520,12700,36,25,2,04-10-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5521,12700,36,25,2,04-10-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5522,12700,36,25,2,04-10-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5528,12700,36,25,2,04-10-2021,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5531,12700,36,27,2,04-10-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5532,12700,36,27,2,04-10-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5534,12700,36,27,2,04-10-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5537,12700,36,27,2,04-10-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5538,12711,36,27,2,04-10-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5539,12711,36,27,2,04-10-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5540,12711,36,27,2,04-10-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5541,12711,36,27,2,04-10-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5542,12711,36,27,2,04-10-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5543,12711,36,27,2,04-10-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5544,12711,36,27,2,04-10-2021,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5545,5238,36,26,2,05-09-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5547,12716,1041,57,14,10-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5548,12716,1041,57,14,10-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5549,12716,1041,57,14,10-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5552,12716,1041,57,14,10-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5553,12716,1041,57,14,10-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5554,12718,1041,57,14,23-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5555,12718,1041,57,14,23-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5556,12718,1041,57,14,23-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5557,12718,1041,57,14,23-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5561,12718,1041,57,14,23-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5563,12718,1041,57,14,23-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5564,12718,1041,57,14,23-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5565,12718,1041,57,14,23-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5566,12721,1041,57,14,28-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5567,12721,1041,57,14,28-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5569,12721,1041,57,14,28-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5570,12721,1041,57,14,28-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5571,12721,1041,57,14,28-09-2021,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
5594,15224,36,32,1,09-01-2022,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
5599,15224,36,31,1,09-01-2022,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
5600,15224,36,33,1,09-01-2022,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
5601,15224,36,34,1,09-01-2022,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
5602,15224,36,1028,1,09-01-2022,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
5603,15224,36,73,1,09-01-2022,Pangi,1,Chamba,Solan,Ramshahr,RAMSHAHR,02-031-00063,
5624,15273,36,54,5,05-01-2022,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
5644,15274,36,54,5,09-01-2022,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
5645,15275,36,55,5,10-01-2022,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
5670,15385,36,25,2,22-01-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5674,15385,36,25,2,22-01-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5678,15385,36,25,2,22-01-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5687,15404,43,25,2,24-01-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
5688,15404,36,26,2,24-01-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5689,15404,36,26,2,24-01-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5690,15407,36,29,2,23-01-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5691,15407,36,29,2,23-01-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5692,15407,36,29,2,23-01-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
5693,15407,36,26,2,23-01-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5694,15407,36,26,2,23-01-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5695,15407,36,26,2,23-01-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5696,15407,36,26,2,23-01-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
5739,15454,36,27,2,13-01-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5740,15454,36,27,2,13-01-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5741,15454,36,27,2,13-01-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
5746,15482,36,55,5,24-01-2022,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
5747,15481,36,56,5,23-01-2022,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
6800,17504,36,54,5,29-06-2022,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
6801,17504,36,55,5,29-06-2022,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
6803,17520,36,54,5,30-06-2022,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
6804,17520,36,56,5,30-06-2022,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
6805,17530,36,17,9,30-06-2022,Pooh,9,Reckong Peo ,Kinnaur,,,,
6806,17530,36,17,9,30-06-2022,Pooh,9,Reckong Peo ,Kinnaur,,,,
6853,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6855,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6857,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6858,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6859,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6861,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6862,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6863,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6864,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6865,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6866,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6867,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6868,17546,1041,20,3,01-07-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
6869,17549,36,17,9,02-07-2022,Pooh,9,Reckong Peo ,Kinnaur,,,,
6870,17549,36,17,9,02-07-2022,Pooh,9,Reckong Peo ,Kinnaur,,,,
6871,17548,36,17,9,03-07-2022,Pooh,9,Reckong Peo ,Kinnaur,,,,
6875,17574,36,31,1,29-06-2022,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
6876,17549,36,17,9,02-07-2022,Pooh,9,Reckong Peo ,Kinnaur,,,,
6897,17546,1041,23,3,01-07-2022,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
6898,17546,1041,23,3,01-07-2022,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
