power_loss_id,disaster_id,department_id,division_id,htline_damaged_km,rate_km_htline,ltline_damaged_km,rate_km_ltline,ltpoles_damaged,rate_km_pole,funds_required,location,circle_id,totalht,totallt,totalpole,drttotal,drtdam,drtloss,incidentdate,CId,circle,division_name,district_best,subdistrict_best,subdistrict_alternative,tehsil_best
3876,24715,1,14,45,50000,18,50000,85,5000,37.75,"Punang Yulla, Baturi, Runang, Sangla Kanda Kilba Kanda, Maling Nallah, Hango , chulling, Nako Shalkher, Rushkulang, Lippa, Asrang, sangla chido, brua sapni, bhabanagar.",1003,22.5,9,4.25,2,2,100000,11-07-2023,1003,Rampur,Reckong Peo ,,,,
3877,24768,1,14,11,50000,9,50000,49,5000,15.45,"Rukti, Sapni, Shong, Sangla, Katgaon, Giabong, Gurguri, Kraba, Panvi",1003,5.5,4.5,2.45,3,3,100000,12-07-2023,1003,Rampur,Reckong Peo ,,,,
3878,25209,1041,5,2.2,50000,7.3,50000,30,5000,10.25,"Rohru, Tikker, Chirgaon-I & Chirgaon-II",10,1.1,3.65,1.5,4,4,100000,20-07-2023,10,Rohroo,Rohru ,,,,
3879,25209,1041,6,4.9,50000,5.3,50000,28,5000,7.5,"Jubbal, Kotkhai, S/Nagar, Baghi & Kiari",10,2.45,2.65,1.4,1,1,100000,20-07-2023,10,Rohroo,Jubbal,,,,
3880,25225,34,29,0.75,50000,0.55,50000,11,5000,4.2,"ED INDORA:-HT/LT line and DTRs damaged of 11 KV Mand Miani feeder ,25 KVA Mand Gandran, 100 KVA Mand Sanour, 100 KVA Ghaddhar Beli.",1005,0.375,0.275,0.55,3,3,100000,19-07-2023,1005,Dalhousie,Fatehpur,,,,
3881,25151,1,69,11,50000,18,50000,48,5000,17.9,Narkanda complex jimmu tangri kalimiti MKC sheglta Dighadhar hawan barubag karalti lathi Dighadhar sawari shanand Bai baghail deeb,1003,5.5,9,2.4,1,1,100000,18-07-2023,1003,Rampur,Kumarsain,,,,
3891,24864,1,14,6,50000,2,50000,32,5000,5.6,"Sangla, Rakcham, Pooh.Reckong Peo, Powari, nichar Ramni Jani Chagaon,Urni, Punang Yulla, ",1003,3,1,1.6,0,0,100000,13-07-2023,1003,Rampur,Reckong Peo ,,,,
3904,25149,1,14,0.5,50000,0,50000,2,5000,0.35,Kunnu Charang,1003,0.25,0,0.1,0,0,100000,17-07-2023,1003,Rampur,Reckong Peo ,,,,
3919,25303,34,67,1.7,50000,0.9,50000,6,5000,2.6,Area of Chopal,1024,0.85,0.45,0.3,1,1,100000,22-07-2023,1024,Shimla,Chopal,,,,
3920,25309,1041,6,5.5,50000,10.4,50000,49,5000,13.4,"Jubbal, Kotkhai, S/Nagar, Baghi & Kiari",10,2.75,5.2,2.45,3,3,100000,22-07-2023,10,Rohroo,Jubbal,,,,
3921,25309,1041,5,5.1,50000,5.5,50000,55,5000,9.05,"Rohru, Tikker, Chirgaon-I & Chirgaon-II",10,2.55,2.75,2.75,1,1,100000,22-07-2023,10,Rohroo,Rohru ,,,,
3922,25310,1041,5,5.7,50000,9.3,50000,74,5000,12.2,"Rohru, Tikker, Chirgaon-I & Chirgaon-II",10,2.85,4.65,3.7,1,1,100000,21-07-2023,10,Rohroo,Rohru ,,,,
3944,25431,1041,6,5,50000,7.2,50000,43,5000,8.25,"Jubbal, Kotkhai, S/Nagar, Baghi & Kiari",10,2.5,3.6,2.15,0,0,100000,24-07-2023,10,Rohroo,Jubbal,,,,
3967,25532,1,15,2.5,50000,12.5,50000,0,0,7.5,Nankhari taklech doetihi Sarahan,1003,1.25,6.25,0,0,0,0,21-07-2023,1003,Rampur,Rampur ,,,,
3968,25529,1,15,20.5,50000,27.5,50000,27,5000,25.35,"Deothi, Taklech, Nankhari Sarahan Jawalda Addu",1003,10.25,13.75,1.35,0,0,0,26-07-2023,1003,Rampur,Rampur ,,,,
3976,25606,43,29,0.621,50000,0.28,50000,14,5000,2.15,"Vill. Dehri, Village Mand  Bhogerwan,",1005,0.3105,0.14,0.7,1,1,100000,25-07-2023,1005,Dalhousie,Fatehpur,,,,
3977,25607,34,29,0.615,50000,0.85,50000,25,5000,2.98,"Mand ghandran, bhogerwan,mand riyali,surarwan,",1005,0.3075,0.425,1.25,1,1,100000,27-07-2023,1005,Dalhousie,Fatehpur,,,,
3978,25606,34,29,0.621,50000,0.28,50000,14,5000,2.15,"Vill. Dehri, Village Mand  Bhogerwan,",1005,0.3105,0.14,0.7,1,1,100000,25-07-2023,1005,Dalhousie,Fatehpur,,,,
3980,25532,1,69,4.5,50000,7.8,50000,12,5000,6.75,Lathi barubag mashokhri shelag kanahar dagyana  oddi Kumarsain halyana khekher teshan bhanoli jarol Thanedar ,1003,2.25,3.9,0.6,0,0,0,21-07-2023,1003,Rampur,Kumarsain,,,,
3982,25529,1,69,1.5,50000,3.5,50000,10,5000,3,kalimiti konthru jimmu jal reog tangri Sarahan Chabogg dakolu chajoli Kotgarh jarol narkanda oddi Kumarsain ,1003,0.75,1.75,0.5,0,0,0,26-07-2023,1003,Rampur,Kumarsain,,,,
3991,25657,34,59,1.6,50000,1.8,50000,2,5000,1.8,"Kachighati,Tutikandi & Janta store",1024,0.8,0.9,0.1,0,0,0,23-07-2023,1024,Shimla,City (E),,,,
3992,25303,34,59,0,0,2.5,50000,4,5000,1.45,"Dhingra Estate,village Bag,Harinager.",1024,0,1.25,0.2,0,0,0,22-07-2023,1024,Shimla,City (E),,,,
3994,25658,34,59,2.9,50000,0,0,0,0,1.45,New Keneddy House Feeder.,1024,1.45,0,0,0,0,0,24-07-2023,1024,Shimla,City (E),,,,
3995,25657,34,59,1.5,50000,0,0,0,0,0.75,Snowdon section,1024,0.75,0,0,0,0,0,23-07-2023,1024,Shimla,City (E),,,,
4001,25470,1041,6,2.7,50000,4.6,50000,23,5000,4.8,"Jubbal, Kotkhai, S/Nagar, Baghi & Kiari",10,1.35,2.3,1.15,0,0,100000,25-07-2023,10,Rohroo,Jubbal,,,,
4004,25678,1041,6,4.3,50000,2.7,50000,19,5000,4.45,"Jubbal, Kotkhai, S/Nagar, Baghi & Kiari",10,2.15,1.35,0.95,0,0,100000,28-07-2023,10,Rohroo,Jubbal,,,,
4005,25679,1041,6,2,50000,0,50000,5,5000,1.25,Baghi,10,1,0,0.25,0,0,100000,31-07-2023,10,Rohroo,Jubbal,Shimla,Kotkhai,Rampur,KOTKHAI
4010,25703,34,29,0,50000,2.47,50000,18,5000,2.14,"Village That, Riali and surrounding areas",1005,0,1.235,0.9,0,0,100000,31-07-2023,1005,Dalhousie,Fatehpur,,,,
4013,25715,34,59,0,0,4,50000,8,5000,2.4,Village Baag,1024,0,2,0.4,0,0,0,28-07-2023,1024,Shimla,City (E),,,,
4014,25716,1041,59,2.2,50000,0.5,50000,0,0,1.35,Barrier Feeder Village Baag Old kennedy house feeder,1024,1.1,0.25,0,0,0,0,30-07-2023,1024,Shimla,City (E),,,,
4017,25677,1041,15,50,50000,60,50000,60,5000,59,"RAMPUR TOWN, KHANERI , RACHOLI , NOGLI SARPARA, KOOT KHEUNCHA, JEORI , SARAHAN DHAR GAURA, MASHNOO , RAMA JAIDHAR",1003,25,30,3,1,1,100000,28-07-2023,1003,Rampur,Rampur ,,,,
4018,25760,34,29,0,50000,0.15,50000,2,5000,0.17,"Bhogerwan, Riali and surrounding araes.",1005,0,0.075,0.1,0,0,100000,02-08-2023,1005,Dalhousie,Fatehpur,,,,
4025,25718,1041,6,2.1,50000,2.8,50000,10,5000,2.95," Kotkhai, Baghi",10,1.05,1.4,0.5,0,0,100000,02-08-2023,10,Rohroo,Jubbal,,,,
4054,25992,1,1036,4,50000,1,50000,23,5000,3.65,"HT Line damaged at Tindi, Miyar, LT Line damaged at Kurched. HT & LT Poles damaged at Dhandal, Miyar, Khanjar & Jasrath.",8,2,0.5,1.15,0,0,0,26-07-2023,8,Kullu,Lahaul,,,,
4170,26207,34,59,1.5,50000,28,50000,28,5000,16.15,2*630kva ellysium 3x630 kva new heart setgery Near Foresst office Kanlog Near Mental Hospital Ghora Chowki Section ,1024,0.75,14,1.4,0,0,0,12-08-2023,1024,Shimla,City (E),,,,
4171,26208,34,59,10.3,50000,22.5,50000,80,5000,22.4,2x630kva ellysium 1x630 kva kelty 3 pole strucutre 1x250 kva boys hostel 1x630 kVA Mistchamber U.S Club section near Marina Hotel 1x250 kva Ava Lodge Vice Regal  Lodge  Section  Kennedy House Section ,1024,5.15,11.25,4,2,2,100000,13-08-2023,1024,Shimla,City (E),,,,
4172,26209,34,59,5.41,50000,19.8,50000,50,5000,15.11,1x630 kva sanajuli section 1x250kva old housing borad  1x250 kva chalaunthy 2x250 kva dhinghudhar 1x250 correstophen 1x250 kva nursing hostel Himland ,1024,2.705,9.9,2.5,0,0,0,14-08-2023,1024,Shimla,City (E),,,,
4173,26210,34,59,4.01,50000,7.7,50000,22,5000,6.96,"Director of Education, Lal Pani to Slaughter  house   Gawahi Idgah section",1024,2.005,3.85,1.1,0,0,0,15-08-2023,1024,Shimla,City (E),,,,
4174,26208,34,60,38,50000,80,50000,100,5000,67,"Area of ED-I, Junga, Jutogh, Mashobra, Khalini, Dhalli",1024,19,40,5,3,3,100000,13-08-2023,1024,Shimla,Shimla No. 1,,,,
4175,26209,34,60,25,50000,35,50000,72,5000,35.6,"Area of ED-I, Junga, Jutogh, Mashobra, Khalini, Dhalli",1024,12.5,17.5,3.6,2,2,100000,14-08-2023,1024,Shimla,Shimla No. 1,,,,
4176,26208,1041,61,8.7,50000,5.2,50000,68,5000,10.35,Area of ED-II,1024,4.35,2.6,3.4,0,0,0,13-08-2023,1024,Shimla,Shimla No. 2,,,,
4177,26208,34,62,5,50000,15,50000,55,5000,16.75,Area of Theog,1024,2.5,7.5,2.75,4,4,100000,13-08-2023,1024,Shimla,Theog,,,,
4178,26208,34,63,3.89,50000,8.2,50000,16,5000,9.84,Area of Sunni,1024,1.945,4.1,0.8,3,3,100000,13-08-2023,1024,Shimla,Suni,,,,
4179,26208,34,67,3.8,50000,4.7,50000,23,5000,5.4,Area of Chopal,1024,1.9,2.35,1.15,0,0,0,13-08-2023,1024,Shimla,Chopal,,,,
4182,26217,1,45,10,50000,12,50000,25,5000,12.25,"Showad, Anni,Runa ,Rowah, Nirmand , jaboo, karshala , Pokhri and surrounding area.",1003,5,6,1.25,0,0,0,14-08-2023,1003,Rampur,Anni,,,,
4183,26187,1041,6,0.85,50000,1.75,50000,8,5000,2.7," Kotkhai, Baghi & Kiari",10,0.425,0.875,0.4,1,1,100000,03-08-2023,10,Rohroo,Jubbal,,,,
4184,26216,1041,5,4,50000,17,50000,50,5000,13,"Rohru, Tikker, Chirgaon-I & Chirgaon-II",10,2,8.5,2.5,0,0,100000,15-08-2023,10,Rohroo,Rohru ,,,,
4185,26219,1041,6,2.5,50000,1.7,50000,18,5000,3," Kotkhai, Baghi & Kiari",10,1.25,0.85,0.9,0,0,100000,15-08-2023,10,Rohroo,Jubbal,,,,
4195,26217,1,69,6.2,50000,8,50000,25,5000,9.35,"Narkanda, lathi, jogsha, digadhar, nagrot, jal Jarol Kotgarh Khaneti bhutti chajoli Chabbog Teshan kotighat Thathal Malendi etc",1003,3.1,4,1.25,1,1,100000,14-08-2023,1003,Rampur,Kumarsain,,,,
4196,26218,1,69,2.5,50000,5.75,50000,15,5000,4.88,"Paneog, sawari, bagini, baghail, serthi, daroo, jal, tipri, kanahar, kehri, baity, mujhti, kacheen, thathal, Kotgarh, mangsu, Khaneti, tannijubbal, jarol etc ",1003,1.25,2.875,0.75,0,0,0,15-08-2023,1003,Rampur,Kumarsain,,,,
4201,26161,1,15,4,50000,15,50000,10,5000,10,RAMPUR NANKHARI SARAHAN TAKLECH,1003,2,7.5,0.5,0,0,0,14-08-2023,1003,Rampur,Rampur ,,,,
4202,26218,1,15,12,50000,15,50000,11,5000,14.05,RAMPUR NANKHARI SARAHAN TAKLECH,1003,6,7.5,0.55,0,0,0,15-08-2023,1003,Rampur,Rampur ,,,,
4203,26210,34,59,0,0,1,50000,2,5000,0.6,Hotel Palace Snowdon  ,1024,0,0.5,0.1,0,0,0,15-08-2023,1024,Shimla,City (E),,,,
4204,26211,34,59,3.2,50000,6.4,50000,10,5000,9.3,Bagh Gaon  103 RTO  Advance Study  Youth Complex  Directorate  of Education  Upper Kaithu  1x250 Kva Snow View ,1024,1.6,3.2,0.5,4,4,100000,16-08-2023,1024,Shimla,City (E),,,,
4281,26415,1,45,7,50000,9.5,50000,27,5000,9.6,"New Bus Stand Anni, Showad , Jaboo, Arsu , Dalash, Neether , Durah ,Kothi ,Nirmand ,Kungash and surrounding area of Anni Division ,Anni",1003,3.5,4.75,1.35,0,0,0,23-08-2023,1003,Rampur,Anni,,,,
4284,26484,34,59,8,50000,25,50000,50,5000,21,Area of City Aug 23,1024,4,12.5,2.5,2,2,100000,23-08-2023,1024,Shimla,City (E),,,,
4285,26484,34,67,0.5,50000,0.8,50000,4,5000,1.85,Area of Chopal Aug 23,1024,0.25,0.4,0.2,1,1,100000,23-08-2023,1024,Shimla,Chopal,,,,
4286,26484,34,62,2,50000,5,50000,15,5000,4.25,Area of Theog Aug 23,1024,1,2.5,0.75,0,0,0,23-08-2023,1024,Shimla,Theog,,,,
4287,26484,34,63,0,0,0.3,50000,5,5000,0.4,Area of Suni Aug 23,1024,0,0.15,0.25,0,0,0,23-08-2023,1024,Shimla,Suni,,,,
4288,26484,34,60,18.8,50000,38.3,50000,104,5000,36.75,Area of ED-I Aug 23,1024,9.4,19.15,5.2,3,3,100000,23-08-2023,1024,Shimla,Shimla No. 1,,,,
4289,26484,1041,61,0.3,50000,1.2,50000,10,5000,1.25,Area of ED-II Aug 23,1024,0.15,0.6,0.5,0,0,0,23-08-2023,1024,Shimla,Shimla No. 2,,,,
4324,26415,1,15,3,50000,3,50000,3,5000,3.15,TAKLECH BALTIDHAR,1003,1.5,1.5,0.15,0,0,0,23-08-2023,1003,Rampur,Rampur ,,,,
4348,26877,34,29,2.86,50000,7.3,50000,98,5000,9.98,"ED Indora:- HT/LT line damaged in Electrical section Kathgarh,Thakurdwara,Milwan,of Mand areas due to flood due to release of extra amount of water of Pong Dam",1005,1.43,3.65,4.9,0,0,100000,14-08-2023,1005,Dalhousie,Fatehpur,,,,
4387,27312,34,63,0.55,50000,1.48,50000,14,5000,1.72,Ghandal Patli Dhar (E) Kohbag Piplidhar Gwahi Cable Temination Kit (Tutu Shimla) 33/11 S/Stn. Ghandal   Rehana Chalahal Mandri Thachi  Reog Himri Himri Bagri Reog Himri,1024,0.275,0.74,0.7,0,0,0,01-02-2024,1024,Shimla,Suni,,,,
4388,27311,34,59,12.13,50000,23.12,50000,51,5000,26.18,"Govt. ITI, Advance Study, Avalodge & Kotshera Rippon and other area under City",1024,6.065,11.56,2.55,6,6,100000,31-01-2024,1024,Shimla,City (E),,,,
4389,27317,1041,15,2,50000,3,50000,2,5000,4.6,"TAKLECH, NANKHARI, SARAHAN",1003,1,1.5,0.1,2,2,100000,01-02-2024,1003,Rampur,Rampur ,,,,
4390,27318,1041,15,25,50000,30,50000,23,5000,28.65,"TAKLECH, NANKHARI, SARAHAN, kuhal , jahoo, jawalda",1003,12.5,15,1.15,0,0,0,02-02-2024,1003,Rampur,Rampur ,,,,
4393,27312,34,59,0,0,0,0,0,0,1,Near Govt. Degree college Sanajuli (E) section Sanjauli.,1024,0,0,0,1,1,100000,01-02-2024,1024,Shimla,City (E),,,,
4394,27318,1041,15,50,50000,25,50000,20,5000,40.5,"NANKHARI , JAWALDA, JAHOO, BAHALI, SHARAN, JEORI, SARAHAN",1003,25,12.5,1,2,2,100000,02-02-2024,1003,Rampur,Rampur ,,,,
4419,27459,34,63,0,0,1.74,50000,5,5000,1.12,"Navi, Padain",1024,0,0.87,0.25,0,0,0,02-03-2024,1024,Shimla,Suni,,,,
4420,27458,1041,59,2.6,50000,3.42,50000,1,5000,3.06,"Near Titla Hotel  Nabha, Phagli  Near teacher colony feeder, Science block ",1024,1.3,1.71,0.05,0,0,0,01-03-2024,1024,Shimla,City (E),,,,
4421,27459,34,59,3,50000,11.4,50000,12,5000,8.8,CGO Complex  Below Children Park  Dhingu Dhar  Near Ali Manzil  Below Dispensary Near Joshi nowas Engine Ghar  Jakhu Temple ,1024,1.5,5.7,0.6,1,1,100000,02-03-2024,1024,Shimla,City (E),,,,
4422,27312,34,59,0.8,50000,4.9,50000,1,5000,2.9,"Nursing Hostel to Telecobalt  Kamna devi ,Boileauganj ",1024,0.4,2.45,0.05,0,0,0,01-02-2024,1024,Shimla,City (E),,,,
4424,27405,1041,5,6,50000,8.6,50000,63,5000,10.45,"Rohru, Tikker, Chirgain-I and Chirgaon-II",10,3,4.3,3.15,0,0,100000,03-03-2024,10,Rohroo,Rohru ,,,,
4425,27405,1041,6,25.8,50000,20.5,50000,141,5000,35.2,"Jubbal, S/Nagar, Kiari, Baghi and Kotkhai",10,12.9,10.25,7.05,5,5,100000,03-03-2024,10,Rohroo,Jubbal,,,,
4426,27404,1041,5,10.2,50000,10.7,50000,81,5000,15.5,"Rohru, Tikker, Chirgain-I and Chirgaon-II",10,5.1,5.35,4.05,1,1,100000,02-03-2024,10,Rohroo,Rohru ,,,,
