sub_district_id,sub_districtCode,sub_district_version,sub_district_name,sub_district_name_hindi,districtid,Census_2001_Code,Census_2011_Code,status,entry_by,entry_date,ip_addr
3188,3188,1,Kundei ,कुंडी ,366,1,3188,Active,0,NULL,164.100.151.60
3189,3189,1,Umarkote ,उमरकोट ,366,2,3189,Active,0,NULL,164.100.151.60
3190,3190,1,Chandahandi ,चनदहंदी ,366,3,3190,Active,0,NULL,164.100.151.60
3191,3191,1,Jharigan ,झारीगन ,366,4,3191,Active,0,NULL,164.100.151.60
3192,3192,1,Dabugan ,दबगं ,366,5,3192,Active,0,NULL,164.100.151.60
3193,3193,1,Paparahandi ,पपरहँदी ,366,6,3193,Active,0,NULL,164.100.151.60
3194,3194,1,Kodinga ,कोडिंग ,366,10,3194,Active,0,NULL,164.100.151.60
3195,3195,1,Kosagumuda ,कोसगुमुदा ,366,10,3195,Active,0,NULL,164.100.151.60
3196,3196,1,Nabarangapur P.S       ,नबरंगपुर प.स ,366,9,3196,Active,0,NULL,164.100.151.60
3197,3197,1,Tentulikhunti ,तेंतुलिखूँटी ,366,7,3197,Active,0,NULL,164.100.151.60
3198,3198,1,Khatiguda ,खतिगुड़ा ,366,8,3198,Active,0,NULL,164.100.151.60
3199,3199,1,Kotpad ,कोटपाड़ ,363,1,3199,Active,0,NULL,164.100.151.60
3200,3200,1,Boriguma ,बोरीगुमा ,363,2,3200,Active,0,NULL,164.100.151.60
3201,3201,1,Bhairabsingipur ,भैराबसिंगीपुर ,363,3,3201,Active,0,NULL,164.100.151.60
3202,3202,1,Dasamantapur ,दसमंतपुर ,363,4,3202,Active,0,NULL,164.100.151.60
3203,3203,1,Lakshmipur ,लक्ष्मीपुर ,363,5,3203,Active,0,NULL,164.100.151.60
3204,3204,1,Narayanpatana ,नारायणपटना ,363,6,3204,Active,0,NULL,164.100.151.60
3205,3205,1,Bandhugaon ,बन्धुगाओं ,363,6,3205,Active,0,NULL,164.100.151.60
3206,3206,1,Kakiriguma ,काकिरीगुमा ,363,7,3206,Active,0,NULL,164.100.151.60
3207,3207,1,Koraput ,कोरापुट ,363,8,3207,Active,0,NULL,164.100.151.60
3208,3208,1,Koraput Town    ,कोरापुट टाउन ,363,9,3208,Active,0,NULL,164.100.151.60
3209,3209,1,Jeypore ,जैपोरे ,363,18,3209,Active,0,NULL,164.100.151.60
3210,3210,1,Kundura ,कुंदरा ,363,19,3210,Active,0,NULL,164.100.151.60
3211,3211,1,Boipariguda ,बोईपारिग़ुडा ,363,17,3211,Active,0,NULL,164.100.151.60
3212,3212,1,Machh kund      ,माछ कुंड  ,363,16,3212,Active,0,NULL,164.100.151.60
3213,3213,1,Padua ,पाडुआ ,363,14,3213,Active,0,NULL,164.100.151.60
3214,3214,1,Nandapur ,नंदपुर ,363,10,3214,Active,0,NULL,164.100.151.60
3215,3215,1,Similiguda ,शिमिलिगुडा ,363,11,3215,Active,0,NULL,164.100.151.60
3216,3216,1,Sunabeda ,सुनबेड़ा ,363,15,3216,Active,0,NULL,164.100.151.60
3217,3217,1,Damonjodi ,दामनजोड़ी ,363,12,3217,Active,0,NULL,164.100.151.60
3218,3218,1,Pottangi ,पोट्टांगी ,363,13,3218,Active,0,NULL,164.100.151.60
3219,3219,1,Kotiya                      ,कोटिया    ,363,13,3219,Active,0,NULL,164.100.151.60
3220,3220,1,Malkangiri ,मलकानगिरी ,364,1,3220,Active,0,NULL,164.100.151.60
3221,3221,1,Mathili ,मैथिली ,364,2,3221,Active,0,NULL,164.100.151.60
3222,3222,1,Mudulipada ,मुदुलीपाड़ा ,364,3,3222,Active,0,NULL,164.100.151.60
3223,3223,1,Chitrakonda ,चित्रकोंडा ,364,4,3223,Active,0,NULL,164.100.151.60
3224,3224,1,Paparmetla ,पपरमेटला ,364,4,3224,Active,0,NULL,164.100.151.60
3225,3225,1,Jodamba ,जोदाम्बा ,364,4,3225,Active,0,NULL,164.100.151.60
3226,3226,1,Orkel ,ोर्केल ,364,5,3226,Active,0,NULL,164.100.151.60
3227,3227,1,Kalimela ,कालीमेला ,364,6,3227,Active,0,NULL,164.100.151.60
3228,3228,1,Podia ,पोदीअ ,364,6,3228,Active,0,NULL,164.100.151.60
3229,3229,1,M.V. 79      ,म.व्. ७९ ,364,7,3229,Active,0,NULL,164.100.151.60
3230,3230,1,Motu ,मोटू ,364,8,3230,Active,0,NULL,164.100.151.60
3231,3231,1,Bharatpur ,भरतपुर ,384,1,3231,Active,0,NULL,117.239.89.162
3232,3232,1,Baikunthpur ,बैकुंठपुर ,384,2,3232,Active,0,NULL,117.239.89.162
3233,3233,1,Sonhat ,सोनहत ,384,3,3233,Active,0,NULL,117.239.89.162
3234,3234,1,Manendragarh  ,मनेन्द्रगढ़  ,384,4,3234,Active,0,NULL,117.239.89.162
3235,3235,1,Khadganva ,खडग़ांव ,384,0,3235,Active,0,NULL,117.239.89.162
3236,3236,2,Ramanujganj ,रामानुजगंज ,649,0,3236,Active,0,NULL,117.239.89.162
3237,3237,2,Balrampur   ,बलरामपुर ,649,0,3237,Active,0,NULL,117.239.89.162
3238,3238,2,Wadrafnagar ,वाड्रफनगर ,649,2,3238,Active,0,NULL,117.239.89.162
3239,3239,2,Pratappur ,प्रतापपुर ,648,3,3239,Active,0,NULL,117.239.89.162
3240,3240,2,Samri (Kusmi ) ,  समृ (कुसमी ) ,649,4,3240,Active,0,NULL,117.239.89.162
3241,3241,2,Shankargarh , शंकरगढ़ ,649,0,3241,Active,0,NULL,117.239.89.162
3242,3242,2,Surajpur ,सूरजपुर ,648,5,3242,Active,0,NULL,117.239.89.162
3243,3243,2,Oudgi ,ोुदगी ,648,0,3243,Active,0,NULL,117.239.89.162
3244,3244,2,Bhaiyathan ,भैयाथान ,648,0,3244,Active,0,NULL,117.239.89.162
3245,3245,2,Ramanujnagar ,रामानुजनगर ,648,0,3245,Active,0,NULL,117.239.89.162
3246,3246,2,Premnagar ,प्रेमनगर ,648,0,3246,Active,0,NULL,117.239.89.162
3247,3247,1,Ambikapur ,अंबिकापुर ,389,6,3247,Active,0,NULL,117.239.89.162
3248,3248,1,Lakhanpur ,लखनपुर ,389,0,3248,Active,0,NULL,117.239.89.162
3249,3249,1,Udaypur ,उदयपुर ,389,0,3249,Active,0,NULL,117.239.89.162
3250,3250,2,Rajpur ,राजपुर ,649,7,3250,Active,0,NULL,117.239.89.162
3251,3251,1,Lundra ,लुंड्रा ,389,8,3251,Active,0,NULL,117.239.89.162
3252,3252,1,Sitapur ,सीतापुर ,389,9,3252,Active,0,NULL,117.239.89.162
3253,3253,1,Batouli ,बतौली ,389,0,3253,Active,0,NULL,117.239.89.162
3254,3254,1,Mainpat ,मैनपाट ,389,0,3254,Active,0,NULL,117.239.89.162
3255,3255,1,Bagicha ,बगीचा ,380,1,3255,Active,0,NULL,117.239.89.162
3256,3256,1,Kansabel ,कांसाबेल ,380,0,3256,Active,0,NULL,117.239.89.162
3257,3257,1,Jashpur ,जशपुर ,380,2,3257,Active,0,NULL,117.239.89.162
3258,3258,1,Manora ,मनोरा ,380,0,3258,Active,0,NULL,117.239.89.162
3259,3259,1,Kunkuri ,कुनकुरी ,380,3,3259,Active,0,NULL,117.239.89.162
3260,3260,1,Duldula ,दुलदुला ,380,0,3260,Active,0,NULL,117.239.89.162
3261,3261,1,Farsabahar ,फरसाबहार ,380,0,3261,Active,0,NULL,117.239.89.162
3262,3262,1,Pathalgaon ,पथलगाओं ,380,4,3262,Active,0,NULL,117.239.89.162
3263,3263,1,Udaipur  (Dharamjaigarh​ )   ,उदयपुर (धरमजयगढ़ ​) ,386,1,3263,Active,0,NULL,10.21.120.30
3264,3264,1,Lailunga ,लैलूंगा ,386,2,3264,Active,0,NULL,117.239.89.162
3265,3265,1,Gharghoda ,घरघोड़ा ,386,3,3265,Active,0,NULL,117.239.89.162
3266,3266,1,Tamnar ,तमनार ,386,0,3266,Active,0,NULL,117.239.89.162
3267,3267,1,Raigarh ,रायगढ़ ,386,4,3267,Active,0,NULL,117.239.89.162
3268,3268,1,Pusour ,पुसौर ,386,0,3268,Active,0,NULL,117.239.89.162
3269,3269,1,Kharsia  ,खरसिया​​,386,5,3269,Active,0,NULL,10.21.120.30
3270,3270,1,Sarangarh , सारंगढ़ ,386,6,3270,Active,0,NULL,117.239.89.162
3271,3271,1,Baramkela ,बरमकेला ,386,0,3271,Active,0,NULL,117.239.89.162
3272,3272,1,Katghora ,कटघोरा ,383,1,3272,Active,0,NULL,117.239.89.162
3273,3273,1,Poundi  -Uproda  ,पौंदी - उपरोड़ा ,383,0,3273,Active,0,NULL,117.239.89.162
3274,3274,1,Pali ,पाली ,383,2,3274,Active,0,NULL,117.239.89.162
3275,3275,1,Korba ,कोरबा ,383,3,3275,Active,0,NULL,117.239.89.162
3276,3276,1,Kartala ,करतला ,383,4,3276,Active,0,NULL,117.239.89.162
3277,3277,1,Janjgir ,जांजगीर ,379,1,3277,Active,0,NULL,117.239.89.162
3278,3278,1,Akaltara ,अकलतरा ,379,0,3278,Active,0,NULL,117.239.89.162
3279,3279,1,Baloda ,बलोदा ,379,0,3279,Active,0,NULL,117.239.89.162
3280,3280,1,Nawagarh ,नवग्रह ,379,2,3280,Active,0,NULL,117.239.89.162
3281,3281,1,Champa ,चंपा ,379,3,3281,Active,0,NULL,117.239.89.162
3282,3282,1,Sakti ,सकती ,379,4,3282,Active,0,NULL,117.239.89.162
3283,3283,1,Pamgarh ,पामगढ़ ,379,5,3283,Active,0,NULL,117.239.89.162
3284,3284,1,Dabhra ,डभरा ,379,6,3284,Active,0,NULL,117.239.89.162
3285,3285,1,Malkharoda ,मालखरौदा ,379,7,3285,Active,0,NULL,117.239.89.162
3286,3286,1,Jaijaipur ,जैजैपुर ,379,8,3286,Active,0,NULL,117.239.89.162
3287,3287,1,Pendra Road Gorella ,पेंड्रा रोड गोरेल्ला ,375,1,3287,Active,0,NULL,117.239.89.162
3288,3288,1,Marwahi ,मरवाही ,375,0,3288,Active,0,NULL,117.239.89.162
3289,3289,1,Pendra ,पेंड्रा ,375,0,3289,Active,0,NULL,117.239.89.162
3290,3290,2,Lormi ,लोरमी ,647,2,3290,Active,0,NULL,117.239.89.162
3291,3291,1,Kota ,कोटा ,375,3,3291,Active,0,NULL,117.239.89.162
3292,3292,2,Mungeli ,मुंगेली ,647,4,3292,Active,0,NULL,117.239.89.162
3293,3293,2,Pathariya ,पथरिया ,647,0,3293,Active,0,NULL,117.239.89.162
3294,3294,1,Takhatpur ,तखतपुर ,375,5,3294,Active,0,NULL,117.239.89.162
3295,3295,1,Bilaspur ,बिलासपुर ,375,6,3295,Active,0,NULL,117.239.89.162
3296,3296,1,Masturi ,मस्तूरी ,375,7,3296,Active,0,NULL,117.239.89.162
3297,3297,1,Bilha ,बिल्हा ,375,8,3297,Active,0,NULL,117.239.89.162
3298,3298,1,Kawardha ,कवर्धा ,382,1,3298,Active,0,NULL,117.239.89.162
3299,3299,1,Bodla ,बोड़ला ,382,0,3299,Active,0,NULL,117.239.89.162
3300,3300,1,Sahaspur  Lohara ,सहसपुर लोहरा ,382,0,3300,Active,0,NULL,117.239.89.162
3301,3301,1,Pandariya ,पंडरिया ,382,2,3301,Active,0,NULL,117.239.89.162
3302,3302,1,Chhuikhadan ,छुईखदान ,388,1,3302,Active,0,NULL,117.239.89.162
3303,3303,1,Khairagarh ,खैरागढ़ ,388,2,3303,Active,0,NULL,117.239.89.162
3304,3304,1,Dongargarh ,डोंगरगढ़ ,388,3,3304,Active,0,NULL,117.239.89.162
3305,3305,1,Rajnandgaon ,राजनांदगाव ,388,4,3305,Active,0,NULL,117.239.89.162
3306,3306,1,Chhuriya ,छुरिया ,388,0,3306,Active,0,NULL,117.239.89.162
3307,3307,1,Dongargaon ,डोंगरगाव ,388,5,3307,Active,0,NULL,117.239.89.162
3308,3308,1,Mohla ,मोहला ,388,6,3308,Active,0,NULL,117.239.89.162
3309,3309,1,Manpur ,मानपुर ,388,7,3309,Active,0,NULL,117.239.89.162
3310,3310,1,Ambagarh ,अम्बागढ़ ,388,8,3310,Active,0,NULL,117.239.89.162
3311,3311,2,Nawagarh ,नवग्रह ,650,1,3311,Active,0,NULL,117.239.89.162
3312,3312,2,Bemetara ,बेमेतरा ,650,2,3312,Active,0,NULL,117.239.89.162
3313,3313,2,Saja ,सजा ,650,3,3313,Active,0,NULL,117.239.89.162
3314,3314,2,Thanakhamria ,थानखंड़िए ,650,0,3314,Active,0,NULL,117.239.89.162
3315,3315,2,Berla ,बेरला ,650,4,3315,Active,0,NULL,117.239.89.162
3316,3316,1,Dhamdha ,धंधा ,378,5,3316,Active,0,NULL,117.239.89.162
3317,3317,1,Durg ,दुर्ग ,378,6,3317,Active,0,NULL,164.100.151.60
3318,3318,1,Patan ,पतन ,378,7,3318,Active,0,NULL,117.239.89.162
3319,3319,2,Gunderdehi ,गुंडरदेही ,646,8,3319,Active,0,NULL,117.239.89.162
3320,3320,2,Dondi Luhara , डोंडी लुहारा ,646,9,3320,Active,0,NULL,117.239.89.162
3321,3321,2,Baloda   ,बालोदा,646,0,3321,Active,0,NULL,10.21.113.189
3322,3322,2,Dondi ,डोंडी ,646,0,3322,Active,0,NULL,117.239.89.162
3323,3323,2,Gurur ,गुरुर ,646,11,3323,Active,0,NULL,117.239.89.162
3324,3324,2,Simga ,सिमगा ,644,1,3324,Active,0,NULL,117.239.89.162
3325,3325,2,Bhatapara ,भाटापारा ,644,2,3325,Active,0,NULL,117.239.89.162
3326,3326,2,Baloda Bazar ,बलोदा बाजार ,644,3,3326,Active,0,NULL,117.239.89.162
3327,3327,2,Palari ,पलारी ,644,4,3327,Active,0,NULL,117.239.89.162
3328,3328,2,Kasdol ,कसडोल ,644,5,3328,Active,0,NULL,117.239.89.162
3329,3329,2,Bilaigarh ,बिलाईगढ़ ,644,6,3329,Active,0,NULL,117.239.89.162
3330,3330,1,Arang ,आरंग ,387,7,3330,Active,0,NULL,117.239.89.162
3331,3331,1,Abhanpur ,अभनपुर ,387,8,3331,Active,0,NULL,117.239.89.162
3332,3332,1,Raipur ,रायपुर ,387,9,3332,Active,0,NULL,117.239.89.162
3333,3333,2,Rajim ,राजिम ,645,10,3333,Active,0,NULL,117.239.89.162
3334,3334,1,Tilda ,तिल्दा ,387,0,3334,Active,0,NULL,117.239.89.162
3335,3335,2,Bindranavagarh (Gariyaband ) ,बिन्द्रानवागढ़ (गरियाबंद ) ,645,12,3335,Active,0,NULL,117.239.89.162
3336,3336,2,Chhura ,   छुरा ,645,0,3336,Active,0,NULL,117.239.89.162
3337,3337,2,Mainpur ,मैनपुर ,645,0,3337,Active,0,NULL,117.239.89.162
3338,3338,2,Deobhog , डोभा ,645,13,3338,Active,0,NULL,117.239.89.162
3339,3339,1,Basna ,बसना ,385,1,3339,Active,0,NULL,117.239.89.162
3340,3340,1,Saraipali ,सराईपाली ,385,2,3340,Active,0,NULL,117.239.89.162
3341,3341,1,Mahasamund ,महासमुंद ,385,3,3341,Active,0,NULL,117.239.89.162
3342,3342,1,Pithora ,पिथोरा ,385,0,3342,Active,0,NULL,117.239.89.162
3343,3343,1,Bagbahra ,बागबाहरा ,385,0,3343,Active,0,NULL,117.239.89.162
3344,3344,1,Kurud ,कुरुद ,377,1,3344,Active,0,NULL,117.239.89.162
3345,3345,1,Magarlod ,मगरलोड ,377,0,3345,Active,0,NULL,117.239.89.162
3346,3346,1,Dhamtari  ,धमतरी  ,377,2,3346,Active,0,NULL,117.239.89.162
3347,3347,1,Nagri ,नगरी ,377,3,3347,Active,0,NULL,117.239.89.162
3348,3348,1,Charama ,चरम ,381,1,3348,Active,0,NULL,117.239.89.162
3349,3349,1,Bhanupratappur ,भानुप्रतापपुर ,381,2,3349,Active,0,NULL,117.239.89.162
3350,3350,1,Durgkondal ,दुर्गकोंदल ,381,0,3350,Active,0,NULL,117.239.89.162
3351,3351,1,Kanker ,कांकेर ,381,3,3351,Active,0,NULL,117.239.89.162
3352,3352,1,Narharpur ,नरहरपुर ,381,4,3352,Active,0,NULL,117.239.89.162
3353,3353,1,Antagarh ,अंतागढ़ ,381,5,3353,Active,0,NULL,117.239.89.162
3354,3354,1,Pakhanjur ,पखांजूर ,381,6,3354,Active,0,NULL,117.239.89.162
3355,3355,2,Keskal ,केसकाल ,643,1,3355,Active,0,NULL,117.239.89.162
3356,3356,2,Bade Rajpur ,बड़े राजपुर ,643,1,3356,Active,0,NULL,117.239.89.162
3357,3357,2,Kondagaon ,कोंडागांव ,643,3,3357,Active,0,NULL,117.239.89.162
3358,3358,2,Makdi ,मकड़ी ,643,3,3358,Active,0,NULL,117.239.89.162
3359,3359,2,Farasgaon ,फरसगाओं ,643,3,3359,Active,0,NULL,117.239.89.162
3360,3360,1,Jagdalpur ,जगदलपुर ,374,4,3360,Active,0,NULL,117.239.89.162
3361,3361,1,Lohandiguda ,लोहंडीगुड़ा ,374,4,3361,Active,0,NULL,117.239.89.162
3362,3362,1,Bastanar ,बास्तानार ,374,4,3362,Active,0,NULL,117.239.89.162
3363,3363,1,Bastar ,बस्तर ,374,4,3363,Active,0,NULL,117.239.89.162
3364,3364,1,Bakavand ,बकावंड ,374,4,3364,Active,0,NULL,117.239.89.162
3365,3365,1,Tokapal ,तोकापाल ,374,4,3365,Active,0,NULL,117.239.89.162
3366,3366,1,Darbha ,दरभा ,374,4,3366,Active,0,NULL,117.239.89.162
3367,3367,1,Narayanpur ,नारायणपुर ,637,2,3367,Active,0,NULL,117.239.89.162
3368,3368,1,Orchha ,ओरछा ,637,2,3368,Active,0,NULL,117.239.89.162
3369,3369,1,Dantewada ,दंतेवाड़ा ,376,3,3369,Active,0,NULL,117.239.89.162
3370,3370,1,Gidam ,गीदम ,376,3,3370,Active,0,NULL,117.239.89.162
3371,3371,1,Katekalyan ,कटेकल्याण ,376,3,3371,Active,0,NULL,117.239.89.162
3372,3372,1,Kuakonda ,कुआकोंडा ,376,0,3372,Active,0,NULL,117.239.89.162
3373,3373,2,Konta ,कोंटा ,642,4,3373,Active,0,NULL,117.239.89.162
3374,3374,2,Chhindgarh ,छिंदगढ़ ,642,4,3374,Active,0,NULL,117.239.89.162
3375,3375,2,Sukma ,सुकमा ,642,4,3375,Active,0,NULL,117.239.89.162
3376,3376,1,Bhopalpattnam ,भोपालपट्नम ,636,0,3376,Active,0,NULL,117.239.89.162
3377,3377,1,Usur ,उसूर ,636,1,3377,Active,0,NULL,117.239.89.162
3378,3378,1,Bijapur ,बीजापुर ,636,2,3378,Active,0,NULL,117.239.89.162
3379,3379,1,Bhairamgarh ,भैरमगढ़ ,636,2,3379,Active,0,NULL,117.239.89.162
3380,3380,1,Vijaypur ,विजयपुर ,431,1,3380,Active,0,NULL,10.21.120.30
3381,3381,1,Birpur ,बीरपुर ,431,0,3381,Active,0,NULL,10.21.120.30
3382,3382,1,Sheopur ,श्योपुर ,431,2,3382,Active,0,NULL,10.21.120.30
3383,3383,1,Badoda ,बड़ोदा ,431,0,3383,Active,0,NULL,10.21.120.30
3384,3384,1,Karahal ,करहाल ,431,3,3384,Active,0,NULL,10.21.120.30
3385,3385,1,Ambah ,अम्बाह ,417,1,3385,Active,0,NULL,10.21.120.30
3386,3386,1,Porsa ,पोरसा ,417,2,3386,Active,0,NULL,10.21.120.30
3387,3387,1,Morena ,मुरैना ,417,3,3387,Active,0,NULL,10.21.120.30
3388,3388,1,Joura,,417,4,3388,Active,NULL,NULL,NULL
3389,3389,1,Kailaras,,417,5,3389,Active,NULL,NULL,NULL
3390,3390,1,Sabalgarh ,सबलगढ़ ,417,6,3390,Active,31362,NULL,10.21.120.30
3391,3391,1,Ater ,अटेर ,395,1,3391,Active,0,NULL,10.21.120.30
3392,3392,1,Bhind ,भिण्ड ,395,2,3392,Active,0,NULL,10.21.120.30
3393,3393,1,Mehgaon,,395,3,3393,Active,NULL,NULL,NULL
3394,3394,1,Gormi,,395,0,3394,Active,NULL,NULL,NULL
3395,3395,1,Gohad,,395,4,3395,Active,NULL,NULL,NULL
3396,3396,1,Ron,,395,5,3396,Active,NULL,NULL,NULL
3397,3397,1,Mihona ,मिहोना ,395,6,3397,Active,0,NULL,10.21.120.30
3398,3398,1,Lahar ,लहार ,395,7,3398,Active,0,NULL,10.21.120.30
3399,3399,1,Gird,,407,1,3399,Active,NULL,NULL,NULL
3400,3400,1,Pichhore,,407,2,3400,Active,NULL,NULL,NULL
3401,3401,1,Bhitarwar,,407,3,3401,Active,NULL,NULL,NULL
3402,3402,1,Chinour,,407,0,3402,Active,NULL,NULL,NULL
3403,3403,1,Seondha,,401,1,3403,Active,NULL,NULL,NULL
3404,3404,1,Indergarh,,401,0,3404,Active,NULL,NULL,NULL
3405,3405,1,Datia  ,दतिया,401,2,3405,Active,0,NULL,10.21.120.30
3406,3406,1,Bhander ,भांडेर ,401,3,3406,Active,0,NULL,10.21.120.30
3407,3407,1,Pohri,,432,0,3407,Active,NULL,NULL,NULL
3408,3408,1,Shivpuri ,शिवपुरी ,432,2,3408,Active,0,NULL,103.102.84.140
3409,3409,1,Narwar,,432,3,3409,Active,NULL,NULL,NULL
3410,3410,1,Karera,,432,4,3410,Active,NULL,NULL,NULL
3411,3411,1,Kolaras,,432,5,3411,Active,NULL,NULL,NULL
3412,3412,1,Badarwas ,बदरवास ,432,0,3412,Active,0,NULL,10.21.120.30
3413,3413,1,Pichhore,,432,2,3413,Active,NULL,NULL,NULL
3414,3414,1,Khaniyadhana,,432,7,3414,Active,NULL,NULL,NULL
3415,3415,1,Niwari  ,निवाड़ी,434,1,3415,Active,0,NULL,122.160.22.108
3416,3416,1,Orchha,ओरछा,434,0,3416,Active,0,NULL,10.21.120.30
3417,3417,1,Prithvipur ,पृथ्वीपुर ,434,2,3417,Active,0,NULL,10.21.120.30
3418,3418,1,Jatara ,जतरा ,434,3,3418,Active,0,NULL,122.160.22.108
3419,3419,1,Mohangarh ,मोहनगढ़ ,434,0,3419,Active,0,NULL,122.160.22.108
3420,3420,1,Palera ,पलेरा ,434,4,3420,Active,0,NULL,122.160.22.108
3421,3421,1,Baldeogarh    ,बल्देवगढ़ ,434,5,3421,Active,0,NULL,10.21.120.30
3422,3422,1,Khargapur ,खरगापुर ,434,0,3422,Active,0,NULL,122.160.22.108
3423,3423,1,Tikamgarh ,टीकमगढ़ ,434,6,3423,Active,0,NULL,10.21.120.30
3424,3424,1,Gaurihar  ,गौरिहार ,398,1,3424,Active,0,NULL,112.110.108.169
3425,3425,1,Laundi  ,लौंडी ,398,2,3425,Active,0,NULL,112.110.108.169
3426,3426,1,Chandla  ,चंदला ,398,0,3426,Active,0,NULL,112.110.108.169
3427,3427,1,Nowgaon   ,नौगांग ,398,3,3427,Active,0,NULL,164.100.151.60
