object_id,Flood Hazard,Exposure,Vulnerbility,Damages and Losses,"Ideal: (1,1,1,1)","Worst(6,6,6,6)",Composite_score,Revenue Circle,District,timeperiod
233,4,1,3,2,3.74,7.35,0.663,Jalah (Pt),BAKSA,2021_09
137,2,4,3,1,3.74,7.35,0.663,Dhekiajuli (Pt),SONITPUR,2021_09
155,2,4,3,1,3.74,7.35,0.663,Doom Dooma,TINSUKIA,2021_09
125,2,1,1,5,4.12,8.19,0.665,Jalah (Pt),BAJALI,2021_09
255,1,2,5,1,4.12,8.19,0.665,Donka,WEST KARBI ANGLONG,2021_09
106,3,1,3,3,3.46,7.21,0.676,Golokganj (Pt),KOKRAJHAR,2021_09
107,3,1,3,3,3.46,7.21,0.676,Dhubri (Pt),KOKRAJHAR,2021_09
243,3,1,3,3,3.46,7.21,0.676,Mangaldoi (Pt),UDALGURI,2021_09
250,3,1,3,3,3.46,7.21,0.676,Helem,BISWANATH,2021_09
200,3,3,1,3,3.46,7.21,0.676,Srijangram,BONGAIGAON,2021_09
161,2,4,2,2,3.46,7.21,0.676,Tengakhat,DIBRUGARH,2021_09
180,1,1,5,1,4.0,8.72,0.685,Umrangso,DIMA HASAO,2021_09
183,1,1,5,1,4.0,8.72,0.685,Maibong,DIMA HASAO,2021_09
175,3,4,1,1,3.61,7.94,0.688,Golaghat,GOLAGHAT,2021_09
141,3,2,2,3,3.16,7.07,0.691,Narayanpur,LAKHIMPUR,2021_09
132,3,3,2,2,3.16,7.07,0.691,Rupahi,NAGAON,2021_09
190,3,3,2,2,3.16,7.07,0.691,Badarpur,KARIMGANJ,2021_09
210,3,3,2,2,3.16,7.07,0.691,Kamalpur,KAMRUP,2021_09
225,3,3,2,2,3.16,7.07,0.691,Barbhag,NALBARI,2021_09
262,4,2,1,2,3.32,7.81,0.702,Baksa,BAKSA,2021_09
105,2,1,3,3,3.0,7.68,0.719,Bagribari (Pt),KOKRAJHAR,2021_09
251,3,1,2,3,3.0,7.68,0.719,Gohpur,BISWANATH,2021_09
204,3,1,3,2,3.0,7.68,0.719,Barnagar (Pt),CHIRANG,2021_09
176,3,2,3,1,3.0,7.68,0.719,Morangi,GOLAGHAT,2021_09
260,4,1,1,2,3.16,8.37,0.726,Baganpara (Pt),BAKSA,2021_09
143,2,2,2,3,2.65,7.55,0.741,Naobaicha,LAKHIMPUR,2021_09
208,2,3,2,2,2.65,7.55,0.741,"Rangia
(Pt)",KAMRUP,2021_09
226,2,3,2,2,2.65,7.55,0.741,Nalbari,NALBARI,2021_09
153,3,2,2,2,2.65,7.55,0.741,Gogamukh,DHEMAJI,2021_09
277,3,2,2,2,2.65,7.55,0.741,Jorhat East,JORHAT,2021_09
240,3,1,1,3,2.83,8.25,0.745,Dhekiajuli (Pt),UDALGURI,2021_09
244,3,1,1,3,2.83,8.25,0.745,Dalgaon (Pt),UDALGURI,2021_09
116,3,3,1,1,2.83,8.25,0.745,Balijana,GOALPARA,2021_09
117,3,3,1,1,2.83,8.25,0.745,Matia,GOALPARA,2021_09
129,3,3,1,1,2.83,8.25,0.745,Mikirbheta,MORIGAON,2021_09
278,4,1,1,1,3.0,8.89,0.748,Sapekhati,CHARAIDEO,2021_09
103,2,2,1,3,2.45,8.12,0.768,Dotoma,KOKRAJHAR,2021_09
198,2,2,1,3,2.45,8.12,0.768,"Bongaigaon
(Pt)",BONGAIGAON,2021_09
247,2,2,1,3,2.45,8.12,0.768,Mazbat,UDALGURI,2021_09
209,3,1,2,2,2.45,8.12,0.768,Koya,KAMRUP,2021_09
217,3,1,2,2,2.45,8.12,0.768,"North
Guwahati",KAMRUP,2021_09
170,2,3,1,2,2.45,8.12,0.768,Titabor,JORHAT,2021_09
223,3,2,1,2,2.45,8.12,0.768,"Pachim
Nalbari",NALBARI,2021_09
279,2,2,3,1,2.45,8.12,0.768,Sonari,CHARAIDEO,2021_09
102,2,1,1,3,2.24,8.66,0.795,Bhowraguri,KOKRAJHAR,2021_09
201,2,1,1,3,2.24,8.66,0.795,Sidli (Pt-II),BONGAIGAON,2021_09
241,2,1,1,3,2.24,8.66,0.795,Khoirabari (Pt),UDALGURI,2021_09
242,2,1,1,3,2.24,8.66,0.795,Pathorighat (Pt),UDALGURI,2021_09
268,2,1,1,3,2.24,8.66,0.795,Kalaigaon (Pt),UDALGURI,2021_09
169,3,1,1,2,2.24,8.66,0.795,Teok,JORHAT,2021_09
191,2,3,1,1,2.24,8.66,0.795,Nilambazar,KARIMGANJ,2021_09
195,2,3,1,1,2.24,8.66,0.795,Hailakandi,HAILAKANDI,2021_09
174,3,2,1,1,2.24,8.66,0.795,Dergaon,GOLAGHAT,2021_09
150,2,2,2,2,2.0,8.0,0.8,Dhemaji,DHEMAJI,2021_09
162,2,2,2,2,2.0,8.0,0.8,Moran,DIBRUGARH,2021_09
114,3,1,1,1,2.0,9.17,0.821,Chapar (Pt),DHUBRI,2021_09
222,2,1,2,2,1.73,8.54,0.831,"Tihu
(Pt)",NALBARI,2021_09
230,2,1,2,2,1.73,8.54,0.831,Baganpara (Pt),NALBARI,2021_09
237,2,1,2,2,1.73,8.54,0.831,Khoirabari (Pt),DARRANG,2021_09
238,2,1,2,2,1.73,8.54,0.831,Pathorighat (Pt),DARRANG,2021_09
163,2,2,1,2,1.73,8.54,0.831,Tingkhong,DIBRUGARH,2021_09
228,2,2,1,2,1.73,8.54,0.831,Ghograpar (Pt),NALBARI,2021_09
234,2,2,1,2,1.73,8.54,0.831,Barama,BAKSA,2021_09
259,2,2,1,2,1.73,8.54,0.831,Goreswar (Pt),TAMULPUR,2021_09
203,2,1,1,2,1.41,9.06,0.865,Kokrajhar (Pt),CHIRANG,2021_09
206,2,1,1,2,1.41,9.06,0.865,Sidli (Pt),CHIRANG,2021_09
218,2,1,1,2,1.41,9.06,0.865,Jalah (Pt),KAMRUP,2021_09
227,2,1,1,2,1.41,9.06,0.865,Banekuchi,NALBARI,2021_09
232,2,1,1,2,1.41,9.06,0.865,Ghograpar (Pt),BAKSA,2021_09
235,2,1,1,2,1.41,9.06,0.865,Rangia (Pt),TAMULPUR,2021_09
236,2,1,1,2,1.41,9.06,0.865,Pathorighat (Pt),TAMULPUR,2021_09
258,2,1,1,2,1.41,9.06,0.865,Bajali (Pt),TAMULPUR,2021_09
263,2,1,1,2,1.41,9.06,0.865,Sarupeta (Pt),BAKSA,2021_09
119,2,2,1,1,1.41,9.06,0.865,Rangjuli,GOALPARA,2021_09
118,2,1,1,1,1.0,9.54,0.905,Dudhnai,GOALPARA,2021_09
248,2,1,1,1,1.0,9.54,0.905,Mahmora,CHARAIDEO,2021_09
121,6,5,4,5,8.12,2.45,0.232,Baghbor,BARPETA,2021_10
266,6,3,5,5,7.81,3.32,0.298,Chenga,BARPETA,2021_10
120,6,3,4,6,7.94,3.61,0.312,Kalgachia,BARPETA,2021_10
122,6,5,2,6,8.19,4.12,0.335,Barpeta,BARPETA,2021_10
112,6,5,3,4,7.35,3.74,0.337,Dhubri (Pt),DHUBRI,2021_10
115,6,3,4,4,6.86,4.12,0.376,Lakhipur,GOALPARA,2021_10
224,6,3,4,4,6.86,4.12,0.376,Barkhetri,NALBARI,2021_10
269,6,3,4,4,6.86,4.12,0.376,Mangaldoi (Pt),DARRANG,2021_10
152,6,2,5,4,7.14,4.58,0.391,Jonai,DHEMAJI,2021_10
185,5,6,2,4,7.14,4.58,0.391,Silchar,CACHAR,2021_10
270,6,6,3,2,7.42,5.0,0.403,Dalgaon (Pt),DARRANG,2021_10
126,6,2,4,4,6.63,4.9,0.425,Bhuragaon,MORIGAON,2021_10
159,6,4,4,2,6.63,4.9,0.425,Dibrugarh East,DIBRUGARH,2021_10
127,6,5,4,1,7.07,5.48,0.436,Laharighat,MORIGAON,2021_10
123,6,3,1,6,7.35,5.83,0.442,Sarthebari,BARPETA,2021_10
104,4,3,5,3,5.74,4.8,0.455,Kokrajhar (Pt),KOKRAJHAR,2021_10
187,5,3,5,2,6.08,5.2,0.461,Sonai,CACHAR,2021_10
254,5,5,3,2,6.08,5.2,0.461,Lanka,HOJAI,2021_10
213,6,3,4,2,6.24,5.39,0.463,Goroimari,KAMRUP,2021_10
178,5,4,5,1,6.4,5.57,0.465,Diphu,K.ANGLONG,2021_10
188,5,5,4,1,6.4,5.57,0.465,Lakhipur,CACHAR,2021_10
231,5,2,6,2,6.56,5.74,0.467,Barnagar (Pt),BAKSA,2021_10
160,6,2,5,2,6.56,5.74,0.467,Chabua,DIBRUGARH,2021_10
139,6,4,4,1,6.56,5.74,0.467,Tezpur,SONITPUR,2021_10
256,6,3,5,1,6.71,5.92,0.469,South Salmara,SOUTH SALMARA MANCACHAR,2021_10
172,3,2,5,4,5.48,5.48,0.5,Bokakhat,GOLAGHAT,2021_10
271,3,3,4,4,5.1,5.1,0.5,Mayong,MORIGAON,2021_10
239,6,2,2,4,6.0,6.0,0.5,Sipajhar,DARRANG,2021_10
145,3,4,4,3,5.1,5.1,0.5,North Lakhimpur,LAKHIMPUR,2021_10
245,4,4,3,3,5.1,5.1,0.5,Harisinga,UDALGURI,2021_10
133,3,5,4,2,5.48,5.48,0.5,Dhing,NAGAON,2021_10
164,4,4,4,2,5.29,5.29,0.5,Naharkatiya,DIBRUGARH,2021_10
158,6,2,4,2,6.0,6.0,0.5,Dibrugarh West,DIBRUGARH,2021_10
214,6,2,4,2,6.0,6.0,0.5,Chamaria,KAMRUP,2021_10
130,5,4,3,2,5.48,5.48,0.5,Kaliabor,NAGAON,2021_10
173,6,2,5,1,6.48,6.48,0.5,Khumtai,GOLAGHAT,2021_10
281,6,1,5,1,6.4,7.14,0.527,Majuli,MAJULI,2021_10
211,6,1,2,4,5.92,6.71,0.531,Hajo,KAMRUP,2021_10
273,5,1,5,2,5.74,6.56,0.533,Azara,KAMRUP,2021_10
109,6,3,3,1,5.74,6.56,0.533,Bagribari (Pt),DHUBRI,2021_10
265,3,2,2,6,5.57,6.4,0.535,Sarupeta (Pt),BAJALI,2021_10
184,1,3,5,4,5.39,6.24,0.537,Katigora,CACHAR,2021_10
113,3,5,1,4,5.39,6.24,0.537,Bilasipara (Pt),DHUBRI,2021_10
189,2,5,2,4,5.2,6.08,0.539,Karimganj,KARIMGANJ,2021_10
101,2,3,5,3,5.0,5.92,0.542,Gossaigaon (Pt),KOKRAJHAR,2021_10
108,5,2,3,3,5.0,5.92,0.542,Chapar (Pt),KOKRAJHAR,2021_10
253,5,3,3,2,5.0,5.92,0.542,Doboka,HOJAI,2021_10
215,3,2,4,4,4.8,5.74,0.545,Nagarbera,KAMRUP,2021_10
192,4,3,4,2,4.8,5.74,0.545,Patharkandi,KARIMGANJ,2021_10
193,4,3,4,2,4.8,5.74,0.545,"Ramkrishna
Nagar",KARIMGANJ,2021_10
138,4,4,3,2,4.8,5.74,0.545,Chariduar,SONITPUR,2021_10
142,3,3,4,3,4.58,5.57,0.549,Bihpuria,LAKHIMPUR,2021_10
249,3,4,3,3,4.58,5.57,0.549,Biswanath,BISWANATH,2021_10
275,1,4,6,1,5.83,7.35,0.558,Phuloni,K.ANGLONG,2021_10
280,6,1,4,1,5.83,7.35,0.558,Ujani Majuli,MAJULI,2021_10
202,6,2,1,3,5.48,7.07,0.564,Manikpur,BONGAIGAON,2021_10
252,6,3,1,2,5.48,7.07,0.564,Hojai,HOJAI,2021_10
205,4,1,5,2,5.1,6.78,0.571,Bengtal,CHIRANG,2021_10
156,2,4,5,1,5.1,6.78,0.571,Tinsukia,TINSUKIA,2021_10
219,3,5,3,1,4.9,6.63,0.575,Guwahati,KAMRUP METRO,2021_10
267,3,5,3,1,4.9,6.63,0.575,North Guwahati (Pt),KAMRUP METRO,2021_10
264,3,2,2,5,4.69,6.48,0.58,Barnagar (Pt),BARPETA,2021_10
246,4,4,1,3,4.69,6.48,0.58,Udalguri,UDALGURI,2021_10
207,2,3,5,2,4.69,6.48,0.58,Bijni (Pt),CHIRANG,2021_10
212,5,2,3,2,4.69,6.48,0.58,Chhaygaon,KAMRUP,2021_10
134,3,5,2,2,4.69,6.48,0.58,Nagaon,NAGAON,2021_10
140,3,4,4,1,4.69,6.48,0.58,Na-Duar,SONITPUR,2021_10
196,4,3,4,1,4.69,6.48,0.58,Lala,HAILAKANDI,2021_10
157,4,4,3,1,4.69,6.48,0.58,Margherita,TINSUKIA,2021_10
274,6,1,3,1,5.39,7.68,0.588,Gossaigaon (Pt),DHUBRI,2021_10
110,6,3,1,1,5.39,7.68,0.588,Agamoni,DHUBRI,2021_10
111,6,3,1,1,5.39,7.68,0.588,Golokganj (Pt),DHUBRI,2021_10
128,3,3,2,4,4.24,6.16,0.592,Marigaon,MORIGAON,2021_10
165,3,4,2,3,4.24,6.16,0.592,Dimow,SIVSAGAR,2021_10
166,3,4,2,3,4.24,6.16,0.592,Sibsagar,SIVSAGAR,2021_10
272,3,3,4,2,4.24,6.16,0.592,Palasbari,KAMRUP,2021_10
261,4,3,3,2,4.24,6.16,0.592,Tamulpur,TAMULPUR,2021_10
257,2,5,3,1,4.58,7.14,0.609,Mankachar,SOUTH SALMARA MANCACHAR,2021_10
149,1,1,6,2,5.1,8.12,0.614,Subansiri (Pt-II),DHEMAJI,2021_10
179,1,2,6,1,5.1,8.12,0.614,Silonijan,K.ANGLONG,2021_10
124,2,2,2,5,4.36,7.0,0.616,Bajali (Pt),BAJALI,2021_10
197,4,2,4,1,4.36,7.0,0.616,Katlichara,HAILAKANDI,2021_10
136,3,3,1,4,4.12,6.86,0.624,Kampur,NAGAON,2021_10
144,3,1,4,3,4.12,6.86,0.624,Kadam,LAKHIMPUR,2021_10
146,3,1,4,3,4.12,6.86,0.624,Dhakuakhana (Pt-I),LAKHIMPUR,2021_10
147,3,1,4,3,4.12,6.86,0.624,Subansiri (Pt-I),LAKHIMPUR,2021_10
167,3,4,1,3,4.12,6.86,0.624,Amguri,SIVSAGAR,2021_10
168,3,4,1,3,4.12,6.86,0.624,Nazira,SIVSAGAR,2021_10
177,3,4,3,1,4.12,6.86,0.624,Sarupathar,GOLAGHAT,2021_10
135,3,2,2,4,3.87,6.71,0.634,Raha,NAGAON,2021_10
171,4,2,3,2,3.87,6.71,0.634,Mariani,JORHAT,2021_10
151,3,4,2,2,3.87,6.71,0.634,Sissibargaon,DHEMAJI,2021_10
276,3,4,2,2,3.87,6.71,0.634,Jorhat West,JORHAT,2021_10
181,1,1,6,1,5.0,8.66,0.634,Haflong,DIMA HASAO,2021_10
182,1,1,6,1,5.0,8.66,0.634,Mahur,DIMA HASAO,2021_10
186,1,3,5,1,4.47,7.75,0.634,Udarbond,CACHAR,2021_10
154,3,1,5,1,4.47,7.75,0.634,Sadiya,TINSUKIA,2021_10
220,5,1,3,1,4.47,7.75,0.634,Sonapur,KAMRUP METRO,2021_10
221,5,1,3,1,4.47,7.75,0.634,Chandrapur,KAMRUP METRO,2021_10
131,2,5,1,2,4.24,7.62,0.642,Samaguri,NAGAON,2021_10
199,3,2,3,3,3.61,6.56,0.645,Boitamari,BONGAIGAON,2021_10
194,3,2,1,4,3.74,7.35,0.663,Algapur,HAILAKANDI,2021_10
148,3,1,4,2,3.74,7.35,0.663,Dhakuakhana (Pt-II),DHEMAJI,2021_10
216,4,1,3,2,3.74,7.35,0.663,Boko,KAMRUP,2021_10
233,4,1,3,2,3.74,7.35,0.663,Jalah (Pt),BAKSA,2021_10
137,2,4,3,1,3.74,7.35,0.663,Dhekiajuli (Pt),SONITPUR,2021_10
155,2,4,3,1,3.74,7.35,0.663,Doom Dooma,TINSUKIA,2021_10
125,2,1,1,5,4.12,8.19,0.665,Jalah (Pt),BAJALI,2021_10
255,1,2,5,1,4.12,8.19,0.665,Donka,WEST KARBI ANGLONG,2021_10
106,3,1,3,3,3.46,7.21,0.676,Golokganj (Pt),KOKRAJHAR,2021_10
107,3,1,3,3,3.46,7.21,0.676,Dhubri (Pt),KOKRAJHAR,2021_10
243,3,1,3,3,3.46,7.21,0.676,Mangaldoi (Pt),UDALGURI,2021_10
250,3,1,3,3,3.46,7.21,0.676,Helem,BISWANATH,2021_10
200,3,3,1,3,3.46,7.21,0.676,Srijangram,BONGAIGAON,2021_10
161,2,4,2,2,3.46,7.21,0.676,Tengakhat,DIBRUGARH,2021_10
180,1,1,5,1,4.0,8.72,0.685,Umrangso,DIMA HASAO,2021_10
183,1,1,5,1,4.0,8.72,0.685,Maibong,DIMA HASAO,2021_10
175,3,4,1,1,3.61,7.94,0.688,Golaghat,GOLAGHAT,2021_10
141,3,2,2,3,3.16,7.07,0.691,Narayanpur,LAKHIMPUR,2021_10
132,3,3,2,2,3.16,7.07,0.691,Rupahi,NAGAON,2021_10
190,3,3,2,2,3.16,7.07,0.691,Badarpur,KARIMGANJ,2021_10
210,3,3,2,2,3.16,7.07,0.691,Kamalpur,KAMRUP,2021_10
225,3,3,2,2,3.16,7.07,0.691,Barbhag,NALBARI,2021_10
262,4,2,1,2,3.32,7.81,0.702,Baksa,BAKSA,2021_10
105,2,1,3,3,3.0,7.68,0.719,Bagribari (Pt),KOKRAJHAR,2021_10
251,3,1,2,3,3.0,7.68,0.719,Gohpur,BISWANATH,2021_10
204,3,1,3,2,3.0,7.68,0.719,Barnagar (Pt),CHIRANG,2021_10
176,3,2,3,1,3.0,7.68,0.719,Morangi,GOLAGHAT,2021_10
260,4,1,1,2,3.16,8.37,0.726,Baganpara (Pt),BAKSA,2021_10
143,2,2,2,3,2.65,7.55,0.741,Naobaicha,LAKHIMPUR,2021_10
208,2,3,2,2,2.65,7.55,0.741,"Rangia
(Pt)",KAMRUP,2021_10
226,2,3,2,2,2.65,7.55,0.741,Nalbari,NALBARI,2021_10
153,3,2,2,2,2.65,7.55,0.741,Gogamukh,DHEMAJI,2021_10
277,3,2,2,2,2.65,7.55,0.741,Jorhat East,JORHAT,2021_10
240,3,1,1,3,2.83,8.25,0.745,Dhekiajuli (Pt),UDALGURI,2021_10
244,3,1,1,3,2.83,8.25,0.745,Dalgaon (Pt),UDALGURI,2021_10
116,3,3,1,1,2.83,8.25,0.745,Balijana,GOALPARA,2021_10
117,3,3,1,1,2.83,8.25,0.745,Matia,GOALPARA,2021_10
129,3,3,1,1,2.83,8.25,0.745,Mikirbheta,MORIGAON,2021_10
278,4,1,1,1,3.0,8.89,0.748,Sapekhati,CHARAIDEO,2021_10
103,2,2,1,3,2.45,8.12,0.768,Dotoma,KOKRAJHAR,2021_10
198,2,2,1,3,2.45,8.12,0.768,"Bongaigaon
(Pt)",BONGAIGAON,2021_10
247,2,2,1,3,2.45,8.12,0.768,Mazbat,UDALGURI,2021_10
209,3,1,2,2,2.45,8.12,0.768,Koya,KAMRUP,2021_10
217,3,1,2,2,2.45,8.12,0.768,"North
Guwahati",KAMRUP,2021_10
170,2,3,1,2,2.45,8.12,0.768,Titabor,JORHAT,2021_10
223,3,2,1,2,2.45,8.12,0.768,"Pachim
Nalbari",NALBARI,2021_10
279,2,2,3,1,2.45,8.12,0.768,Sonari,CHARAIDEO,2021_10
102,2,1,1,3,2.24,8.66,0.795,Bhowraguri,KOKRAJHAR,2021_10
201,2,1,1,3,2.24,8.66,0.795,Sidli (Pt-II),BONGAIGAON,2021_10
241,2,1,1,3,2.24,8.66,0.795,Khoirabari (Pt),UDALGURI,2021_10
242,2,1,1,3,2.24,8.66,0.795,Pathorighat (Pt),UDALGURI,2021_10
268,2,1,1,3,2.24,8.66,0.795,Kalaigaon (Pt),UDALGURI,2021_10
169,3,1,1,2,2.24,8.66,0.795,Teok,JORHAT,2021_10
191,2,3,1,1,2.24,8.66,0.795,Nilambazar,KARIMGANJ,2021_10
195,2,3,1,1,2.24,8.66,0.795,Hailakandi,HAILAKANDI,2021_10
174,3,2,1,1,2.24,8.66,0.795,Dergaon,GOLAGHAT,2021_10
150,2,2,2,2,2.0,8.0,0.8,Dhemaji,DHEMAJI,2021_10
162,2,2,2,2,2.0,8.0,0.8,Moran,DIBRUGARH,2021_10
114,3,1,1,1,2.0,9.17,0.821,Chapar (Pt),DHUBRI,2021_10
222,2,1,2,2,1.73,8.54,0.831,"Tihu
(Pt)",NALBARI,2021_10
230,2,1,2,2,1.73,8.54,0.831,Baganpara (Pt),NALBARI,2021_10
237,2,1,2,2,1.73,8.54,0.831,Khoirabari (Pt),DARRANG,2021_10
238,2,1,2,2,1.73,8.54,0.831,Pathorighat (Pt),DARRANG,2021_10
163,2,2,1,2,1.73,8.54,0.831,Tingkhong,DIBRUGARH,2021_10
228,2,2,1,2,1.73,8.54,0.831,Ghograpar (Pt),NALBARI,2021_10
234,2,2,1,2,1.73,8.54,0.831,Barama,BAKSA,2021_10
259,2,2,1,2,1.73,8.54,0.831,Goreswar (Pt),TAMULPUR,2021_10
203,2,1,1,2,1.41,9.06,0.865,Kokrajhar (Pt),CHIRANG,2021_10
206,2,1,1,2,1.41,9.06,0.865,Sidli (Pt),CHIRANG,2021_10
218,2,1,1,2,1.41,9.06,0.865,Jalah (Pt),KAMRUP,2021_10
227,2,1,1,2,1.41,9.06,0.865,Banekuchi,NALBARI,2021_10
232,2,1,1,2,1.41,9.06,0.865,Ghograpar (Pt),BAKSA,2021_10
235,2,1,1,2,1.41,9.06,0.865,Rangia (Pt),TAMULPUR,2021_10
236,2,1,1,2,1.41,9.06,0.865,Pathorighat (Pt),TAMULPUR,2021_10
258,2,1,1,2,1.41,9.06,0.865,Bajali (Pt),TAMULPUR,2021_10
263,2,1,1,2,1.41,9.06,0.865,Sarupeta (Pt),BAKSA,2021_10
119,2,2,1,1,1.41,9.06,0.865,Rangjuli,GOALPARA,2021_10
118,2,1,1,1,1.0,9.54,0.905,Dudhnai,GOALPARA,2021_10
248,2,1,1,1,1.0,9.54,0.905,Mahmora,CHARAIDEO,2021_10
121,6,5,4,5,8.12,2.45,0.232,Baghbor,BARPETA,2021_11
266,6,3,5,5,7.81,3.32,0.298,Chenga,BARPETA,2021_11
120,6,3,4,6,7.94,3.61,0.312,Kalgachia,BARPETA,2021_11
122,6,5,2,6,8.19,4.12,0.335,Barpeta,BARPETA,2021_11
112,6,5,3,4,7.35,3.74,0.337,Dhubri (Pt),DHUBRI,2021_11
115,6,3,4,4,6.86,4.12,0.376,Lakhipur,GOALPARA,2021_11
224,6,3,4,4,6.86,4.12,0.376,Barkhetri,NALBARI,2021_11
269,6,3,4,4,6.86,4.12,0.376,Mangaldoi (Pt),DARRANG,2021_11
152,6,2,5,4,7.14,4.58,0.391,Jonai,DHEMAJI,2021_11
185,5,6,2,4,7.14,4.58,0.391,Silchar,CACHAR,2021_11
270,6,6,3,2,7.42,5.0,0.403,Dalgaon (Pt),DARRANG,2021_11
126,6,2,4,4,6.63,4.9,0.425,Bhuragaon,MORIGAON,2021_11
159,6,4,4,2,6.63,4.9,0.425,Dibrugarh East,DIBRUGARH,2021_11
127,6,5,4,1,7.07,5.48,0.436,Laharighat,MORIGAON,2021_11
123,6,3,1,6,7.35,5.83,0.442,Sarthebari,BARPETA,2021_11
104,4,3,5,3,5.74,4.8,0.455,Kokrajhar (Pt),KOKRAJHAR,2021_11
187,5,3,5,2,6.08,5.2,0.461,Sonai,CACHAR,2021_11
254,5,5,3,2,6.08,5.2,0.461,Lanka,HOJAI,2021_11
213,6,3,4,2,6.24,5.39,0.463,Goroimari,KAMRUP,2021_11
178,5,4,5,1,6.4,5.57,0.465,Diphu,K.ANGLONG,2021_11
188,5,5,4,1,6.4,5.57,0.465,Lakhipur,CACHAR,2021_11
231,5,2,6,2,6.56,5.74,0.467,Barnagar (Pt),BAKSA,2021_11
160,6,2,5,2,6.56,5.74,0.467,Chabua,DIBRUGARH,2021_11
139,6,4,4,1,6.56,5.74,0.467,Tezpur,SONITPUR,2021_11
256,6,3,5,1,6.71,5.92,0.469,South Salmara,SOUTH SALMARA MANCACHAR,2021_11
172,3,2,5,4,5.48,5.48,0.5,Bokakhat,GOLAGHAT,2021_11
271,3,3,4,4,5.1,5.1,0.5,Mayong,MORIGAON,2021_11
239,6,2,2,4,6.0,6.0,0.5,Sipajhar,DARRANG,2021_11
145,3,4,4,3,5.1,5.1,0.5,North Lakhimpur,LAKHIMPUR,2021_11
245,4,4,3,3,5.1,5.1,0.5,Harisinga,UDALGURI,2021_11
133,3,5,4,2,5.48,5.48,0.5,Dhing,NAGAON,2021_11
164,4,4,4,2,5.29,5.29,0.5,Naharkatiya,DIBRUGARH,2021_11
158,6,2,4,2,6.0,6.0,0.5,Dibrugarh West,DIBRUGARH,2021_11
214,6,2,4,2,6.0,6.0,0.5,Chamaria,KAMRUP,2021_11
130,5,4,3,2,5.48,5.48,0.5,Kaliabor,NAGAON,2021_11
173,6,2,5,1,6.48,6.48,0.5,Khumtai,GOLAGHAT,2021_11
281,6,1,5,1,6.4,7.14,0.527,Majuli,MAJULI,2021_11
211,6,1,2,4,5.92,6.71,0.531,Hajo,KAMRUP,2021_11
273,5,1,5,2,5.74,6.56,0.533,Azara,KAMRUP,2021_11
109,6,3,3,1,5.74,6.56,0.533,Bagribari (Pt),DHUBRI,2021_11
265,3,2,2,6,5.57,6.4,0.535,Sarupeta (Pt),BAJALI,2021_11
184,1,3,5,4,5.39,6.24,0.537,Katigora,CACHAR,2021_11
113,3,5,1,4,5.39,6.24,0.537,Bilasipara (Pt),DHUBRI,2021_11
189,2,5,2,4,5.2,6.08,0.539,Karimganj,KARIMGANJ,2021_11
101,2,3,5,3,5.0,5.92,0.542,Gossaigaon (Pt),KOKRAJHAR,2021_11
108,5,2,3,3,5.0,5.92,0.542,Chapar (Pt),KOKRAJHAR,2021_11
253,5,3,3,2,5.0,5.92,0.542,Doboka,HOJAI,2021_11
215,3,2,4,4,4.8,5.74,0.545,Nagarbera,KAMRUP,2021_11
192,4,3,4,2,4.8,5.74,0.545,Patharkandi,KARIMGANJ,2021_11
193,4,3,4,2,4.8,5.74,0.545,"Ramkrishna
Nagar",KARIMGANJ,2021_11
138,4,4,3,2,4.8,5.74,0.545,Chariduar,SONITPUR,2021_11
142,3,3,4,3,4.58,5.57,0.549,Bihpuria,LAKHIMPUR,2021_11
249,3,4,3,3,4.58,5.57,0.549,Biswanath,BISWANATH,2021_11
275,1,4,6,1,5.83,7.35,0.558,Phuloni,K.ANGLONG,2021_11
280,6,1,4,1,5.83,7.35,0.558,Ujani Majuli,MAJULI,2021_11
202,6,2,1,3,5.48,7.07,0.564,Manikpur,BONGAIGAON,2021_11
252,6,3,1,2,5.48,7.07,0.564,Hojai,HOJAI,2021_11
205,4,1,5,2,5.1,6.78,0.571,Bengtal,CHIRANG,2021_11
156,2,4,5,1,5.1,6.78,0.571,Tinsukia,TINSUKIA,2021_11
219,3,5,3,1,4.9,6.63,0.575,Guwahati,KAMRUP METRO,2021_11
267,3,5,3,1,4.9,6.63,0.575,North Guwahati (Pt),KAMRUP METRO,2021_11
264,3,2,2,5,4.69,6.48,0.58,Barnagar (Pt),BARPETA,2021_11
246,4,4,1,3,4.69,6.48,0.58,Udalguri,UDALGURI,2021_11
207,2,3,5,2,4.69,6.48,0.58,Bijni (Pt),CHIRANG,2021_11
212,5,2,3,2,4.69,6.48,0.58,Chhaygaon,KAMRUP,2021_11
134,3,5,2,2,4.69,6.48,0.58,Nagaon,NAGAON,2021_11
140,3,4,4,1,4.69,6.48,0.58,Na-Duar,SONITPUR,2021_11
196,4,3,4,1,4.69,6.48,0.58,Lala,HAILAKANDI,2021_11
157,4,4,3,1,4.69,6.48,0.58,Margherita,TINSUKIA,2021_11
274,6,1,3,1,5.39,7.68,0.588,Gossaigaon (Pt),DHUBRI,2021_11
110,6,3,1,1,5.39,7.68,0.588,Agamoni,DHUBRI,2021_11
111,6,3,1,1,5.39,7.68,0.588,Golokganj (Pt),DHUBRI,2021_11
128,3,3,2,4,4.24,6.16,0.592,Marigaon,MORIGAON,2021_11
