Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
,,,,56,111749,HANIF AHMED CHOUDHURY,17-Feb-2021 08:47 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,56,110499,ALIM UDDIN TAPADAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,57,109299,hanuman distributors,17-Feb-2021 06:12 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,57,110507,Mohammad Deep,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,58,114039,HARI SUKH,18-Feb-2021 02:19 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,58,110550,T.K.DAS N CO,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,59,108416,High Tech Enterprise,14-Feb-2021 04:51 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,59,110565,PUJA CONSTRUCTION,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,60,108340,IKBAL HUSSAIN BARBHUIYA,14-Feb-2021 12:19 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,60,110703,Sri Sanjoy Roy,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,61,109411,Inaotomba Singha,17-Feb-2021 07:18 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,61,110854,Arun Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,62,110926,Integrated Systems & Services,17-Feb-2021 04:37 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,62,110926,Integrated Systems & Services,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,63,112887,IRSHAD RASUL BARLASKAR,18-Feb-2021 10:30 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,63,110935,SARAWGI AND SONS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,64,112294,JALAL UDDIN BARBHUIYA,18-Feb-2021 12:26 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,64,110939,PROVASH DAS LASKAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,65,112876,JAMAL HUSSAIN LASKAR,18-Feb-2021 10:25 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,65,110991,Brahmaputra Udyog Pvt Ltd,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,66,107687,JASHODHIR NATH,11-Feb-2021 11:11 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,66,111006,SABUL HUSSAIN LASKAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,67,107335,JC Construction Pvt Ltd,10-Feb-2021 07:54 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,67,111068,BRIGHT SOLAR LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,68,107693,JUNAID AHMED MAZUMDER,11-Feb-2021 11:29 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,68,111150,R. R. CONSTRUCTION,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,69,108872,JUNE MONI DUTTA,15-Feb-2021 06:48 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,69,111160,ASOMI CONSTRUCTION & SUPPLY SYNDICATE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,70,112171,Kamakhya Enterprise,17-Feb-2021 11:30 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,70,111186,Brahmaputra Engineers,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,71,111852,KESHAB PURKAYASTHA,18-Feb-2021 11:24 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,71,111205,Mrinal Jyoti das,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,72,114236,KRISHNA ENGINEERINGS,18-Feb-2021 03:01 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,72,111245,ASHUTOSH DAS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,73,112496,K.T. ASSOCIATES,18-Feb-2021 02:35 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,73,111247,Sri Pankaj Kalita,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,74,113401,KUTUB UDDIN MAZARBHUIYA,18-Feb-2021 12:36 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,74,111263,MAHABIR CONSTRUCTION CO,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,75,112967,LAJIK BRAHMA,18-Feb-2021 10:57 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,75,111311,SUBIR SARKAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,76,114058,Landmark Engineering,18-Feb-2021 02:24 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,76,111354,ARIHANT CONSTRUCTION,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,77,112377,LEGACY CONSULTANCY PVT. LTD,18-Feb-2021 01:12 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,77,111373,M/s Macrocosm Builders,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,78,113464,Luit Construction,18-Feb-2021 12:40 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,78,111380,UCN CONSTRUCTION COMPANY PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,79,111263,MAHABIR CONSTRUCTION CO,17-Feb-2021 06:32 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,79,111460,D KUMAR AND COMPANY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,80,106914,MAZUMDER TELECOM,09-Feb-2021 06:23 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,80,111462,NAZRUL HOQUE BARBHUIYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,81,113531,Md. Mahsen Ali,18-Feb-2021 12:50 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,81,111541,VISHAL ROY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,82,112056,Milon Paul,17-Feb-2021 10:32 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,82,111542,PUSHPANJALI ENTRADE PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,83,109651,MITON ROY,16-Feb-2021 06:54 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,83,111569,Sri Debadib Das,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,84,112842,MMR Enterprise,18-Feb-2021 10:14 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,84,111638,VISHAL ROY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,85,107666,MODHAN MOHAN PAUL,11-Feb-2021 10:14 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,85,111643,M/S K.A.G. ASSOCIATES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,86,110507,Mohammad Deep,17-Feb-2021 01:02 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,86,111716,Balram Singh,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,87,113357,MOHAMMED ZAHANGIR ALOM,18-Feb-2021 12:19 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,87,111718,ALOK SHANKAR BHATTACHARJEE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,88,112968,MONIR UDDIN,18-Feb-2021 11:09 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,88,111742,D KUMAR AND SALES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,89,113649,MP AGARWALA PVT.LTD,18-Feb-2021 01:10 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,89,111747,SURYA INTERNATIONAL,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,90,111205,Mrinal Jyoti das,17-Feb-2021 06:06 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,90,111749,HANIF AHMED CHOUDHURY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,91,114344,M/S Akash Enterprises,18-Feb-2021 03:26 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,91,111772,UTTAM KUMAR PAUL,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,92,112658,M/S ANAND,18-Feb-2021 07:11 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,92,111815,O P KANDOI AND CO PVT LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,93,112579,M/S- ARMAAN AND ASSOCIATES,18-Feb-2021 04:24 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,93,111819,BINNI CONSTRUCTION,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,94,108358,M/s BARAK CONSTRUCTION,14-Feb-2021 01:11 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,94,111852,KESHAB PURKAYASTHA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,95,114146,M/s B.S. Enterprise (Prop. Bittu Sarkar),18-Feb-2021 02:36 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,95,111858,AZMAL HUSSAIN LASKAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,96,111900,M/S HINDUSTAN COMMERCIAL AGENCY,17-Feb-2021 09:22 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,96,111900,M/S HINDUSTAN COMMERCIAL AGENCY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,97,111643,M/S K.A.G. ASSOCIATES,17-Feb-2021 08:07 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,97,112001,SAMBHU BHUSAN DEB,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,98,111373,M/s Macrocosm Builders,17-Feb-2021 06:57 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,98,112002,SMITA PAUL,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,99,113508,M/S MAHIMA ENTERPRISE,18-Feb-2021 12:50 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,99,112023,SANKAR KUMAR PAUL,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,100,108605,M/S NEXT,15-Feb-2021 10:38 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,100,112033,SOUMEN BHATTACHARJEE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,101,112450,M/S RAHUL TRADE AND AGENCY,18-Feb-2021 01:56 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,101,112036,PINTU PAUL,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,102,112536,M/S R.S. Enterprise,18-Feb-2021 03:10 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,102,112046,ARGHYA BHATTACHARJEE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,103,112908,M/S SAIDUL ALAM MAZUMDER,18-Feb-2021 10:39 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,103,112056,Milon Paul,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,104,112255,M/s S.B. Engineering,18-Feb-2021 12:12 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,104,112158,D.K.(ASSAM) ASSOCIATES PVT.LTD.,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,105,108350,MUJEFAR HUSSAIN LASKAR,14-Feb-2021 12:43 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,105,112166,Anshudeep Pathak,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,106,108834,MUKTI ENTERPRISE,15-Feb-2021 05:39 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,106,112171,Kamakhya Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,107,107419,NAJIR AHMED MAZARBHUIYA,11-Feb-2021 09:18 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,107,112231,R F CONSTRUCTION and CONSULTANCY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,108,107700,NANDAN DUTTA,11-Feb-2021 11:46 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,108,112255,M/s S.B. Engineering,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,109,109537,Natsakee Incorporation,18-Feb-2021 01:33 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,109,112294,JALAL UDDIN BARBHUIYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,110,111462,NAZRUL HOQUE BARBHUIYA,17-Feb-2021 07:21 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,110,112313,Swaraj Infrastructure,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,111,109623,NECCON POWER & INFRA LTD,16-Feb-2021 06:25 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,111,112340,ZIAUR RAHMAN BARBHUIYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,112,113394,NEZONE TECHNO INDIA PVT LTD,18-Feb-2021 12:33 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,112,112376,SUBRATA BHOWMICK,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,113,108502,NK POWER AND INFRASTRUCTURE PRIVATE LIMITED,14-Feb-2021 10:08 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,113,112377,LEGACY CONSULTANCY PVT. LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,114,113307,North Eastern Agro Services,18-Feb-2021 12:33 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,114,112450,M/S RAHUL TRADE AND AGENCY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,115,109308,Nosrul Alam Mazumder,16-Feb-2021 04:24 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,115,112496,K.T. ASSOCIATES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,116,109104,NUR MOHAMMED IDRISH CHOUDHURY,16-Feb-2021 12:05 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,116,112536,M/S R.S. Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,117,108076,OK Enterprise,18-Feb-2021 11:03 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,117,112550,B.N ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,118,111815,O P KANDOI AND CO PVT LTD,17-Feb-2021 08:59 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,118,112563,YUNUS CHOUDHURY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,119,113351,PADMAVATI CONSTRUCTION,18-Feb-2021 12:19 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,119,112579,M/S- ARMAAN AND ASSOCIATES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
