S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,58,109325,PARAG DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,58,107584,BRAHMAPUTRA COMMERCE AND TRADE,11-Feb-2021 06:34 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,59,109328,MAYNUTDDIN AHMED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,59,113970,BRAHMAPUTRA CONSTRUCTIONS,18-Feb-2021 02:19 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,60,109339,REKIBUDDIN AHMED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,60,110960,Brahmaputra Udyog Pvt Ltd,17-Feb-2021 04:49 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,61,109353,DEEPAK CHETRY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,61,111044,BRIGHT SOLAR LIMITED,17-Feb-2021 09:12 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,62,109359,SANJEEV BARUAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,62,108165,CHANDRA HANDIQUE,13-Feb-2021 03:27 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,63,109385,MG ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,63,113133,City Heart Offset,18-Feb-2021 11:55 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,64,109400,NAVIN KUMAR PODDAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,64,114460,DAL THOMS SCIENTIFIC,18-Feb-2021 03:39 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,65,109421,SONJIB DAS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,65,114110,dci associates,18-Feb-2021 02:33 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,66,109450,G Net Infratech,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,66,110720,DEBABRAT BURAGOHAIN,17-Feb-2021 03:03 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,67,109458,DIGANTA HAZARIKA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,67,113087,DEBABRAT DUTTA,18-Feb-2021 11:25 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,68,109474,PALLAB SARMAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,68,109700,Deba Prasad Mohan,16-Feb-2021 07:15 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,69,109481,Subhash Sarma,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,69,111280,Debashis baruah,17-Feb-2021 09:08 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,70,109482,M/S MAA AYNA CONSTRUCTION,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,70,109353,DEEPAK CHETRY,16-Feb-2021 02:34 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,71,109544,Natsakee Incorporation,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,71,112897,DEEP KUMAR RABHA,18-Feb-2021 10:34 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,72,109589,ZSEE SMART SOLUTION INDIA PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,72,111416,DHANUKA CONSTRUCTION,17-Feb-2021 07:09 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,73,109605,M/S PEACE ASSOCIATE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,73,111740,DHB Multipurpose Engineering Enterprise,17-Feb-2021 08:36 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,74,109632,NECCON POWER & INFRA LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,74,111288,DHONA KT KONWAR,17-Feb-2021 06:38 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,75,109657,GLOBAL ASSOCIATES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,75,112136,DHRITISHMAN MEDHI,17-Feb-2021 11:07 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,76,109700,Deba Prasad Mohan,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,76,110382,DHRUBAJYOTI BORGOHAIN,17-Feb-2021 12:15 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,77,109763,ABHIJIT MAHANTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,77,111602,DIBYA JYOTI SAIKIA,17-Feb-2021 07:57 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,78,109871,WELKNOWN ENTERPRISES PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,78,106880,DIBYO JYOTI BORA,10-Feb-2021 04:08 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,79,109893,BIJOY KUMAR BERIA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,79,112962,DIGANTA BORUAH,18-Feb-2021 10:55 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,80,110010,TRIDIP RANJAN DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,80,109458,DIGANTA HAZARIKA,16-Feb-2021 04:20 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,81,110066,Manikanchan Traders,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,81,113278,Diganta Kumar Medhi,18-Feb-2021 12:05 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,82,110126,Pavi Engineering,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,82,108080,DILIP TAMULY,13-Feb-2021 01:04 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,83,110148,ROMESH CHANDRA DAS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,83,113965,DIPA CHETRI,18-Feb-2021 02:10 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,84,110157,MRIGEN BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,84,110229,DIPANKAR HAZARIKA,17-Feb-2021 10:42 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,85,110161,M/S FIRMCO(INDIA),INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,85,112949,DIPU KUMAR BORAH,18-Feb-2021 03:11 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,86,110225,Prasanta Kumar Borthakur,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,86,113677,DIPUL BPORDOLOI,18-Feb-2021 01:14 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,87,110229,DIPANKAR HAZARIKA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,87,110374,D.J. INFOSYSTEMS,17-Feb-2021 12:43 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,88,110243,IMTIAZ HUSSAIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,88,112142,D.K.(ASSAM) ASSOCIATES PVT.LTD.,17-Feb-2021 11:09 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,89,110292,PRABAL RAJKHOWA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,89,111413,D KUMAR AND COMPANY,18-Feb-2021 11:40 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,90,110293,RIDIP BIKASH DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,111710,D KUMAR AND SALES,17-Feb-2021 08:29 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,91,110311,Naruttam Changmai,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,91,113998,DWIBAN KUMAR BARO,18-Feb-2021 02:10 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,92,110315,ECM ASSAM,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,92,113875,Dynamic Engineers and Company,18-Feb-2021 01:57 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,93,110319,Rupa Daw,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,93,111094,Eastern Associates,17-Feb-2021 05:32 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,94,110336,Sri Madan Khanikar,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,94,110315,ECM ASSAM,17-Feb-2021 11:35 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,95,110374,D.J. INFOSYSTEMS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,95,113145,FARMCO INDIA,18-Feb-2021 11:39 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,96,110375,Md Sirazul Haque,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,96,113723,FREE POWER TECHNOLOGY PRIVATE LIMITED,18-Feb-2021 01:20 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,97,110382,DHRUBAJYOTI BORGOHAIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,97,113194,Friend Enterprise,18-Feb-2021 11:48 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,98,110399,MS B.K. HAZARIKA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,98,114087,Frontier Sales Corporation,18-Feb-2021 02:26 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,99,110449,GOURI SANKAR DEKA BORUAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,99,108356,GAUTAM BORGOHAIN,14-Feb-2021 01:01 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,100,110458,SHREE ANANT UDYOG,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100,109657,GLOBAL ASSOCIATES,17-Feb-2021 08:58 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,101,110470,BIJU DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,101,108848,GLOBAL ENGINEERING,15-Feb-2021 06:09 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,102,110473,Prasanta Kumar Baishya,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,102,108248,GLOBAL POWER AND ENGINEERS,13-Feb-2021 07:12 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,103,110524,RD Sales Corporation,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,103,109450,G Net Infratech,18-Feb-2021 02:15 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,104,110555,SOMIR DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,104,114480,GOPAL MOZUMDER,18-Feb-2021 03:43 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,105,110572,SANTANU CHANGMAI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,105,110449,GOURI SANKAR DEKA BORUAH,17-Feb-2021 09:38 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,106,110574,MEGA DRILLING COMPANY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,106,107604,Granth Associates,17-Feb-2021 07:49 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,107,110579,Sri Satyajit Bora,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,107,113299,GRAVITY ENGINEERING CONSORTIUM,18-Feb-2021 12:08 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,108,110614,AMRIT GOGOI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,108,113379,GULGULIA TRADE PRIVATE LIMITED,18-Feb-2021 12:30 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,109,110636,BICHITRA GOGOI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,109,109287,hanuman distributors,17-Feb-2021 05:27 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,110,110708,RAJIB LOCHAN DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,110,113695,HEMONTA THENGAL,18-Feb-2021 01:18 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,111,110720,DEBABRAT BURAGOHAIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,111,113240,HIMANGSU BHARALI,18-Feb-2021 11:58 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,112,110730,Bikash Kumar More,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,112,114243,HIREN BORAH,18-Feb-2021 03:06 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,113,110795,AGRAJIT SAIKIA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,113,110839,HI-Tech Water Solutions Pvt. Ltd,17-Feb-2021 04:03 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,114,110839,HI-Tech Water Solutions Pvt. Ltd,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,114,112346,H.R . BUILDERS,18-Feb-2021 11:28 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,115,110840,APURBA JYOTI CHETIA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,115,113298,IKBAL HUSSAIN,18-Feb-2021 12:08 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,116,110841,Sanjib Bhattacharjee,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,116,113824,IMRAN HUSSAIN,18-Feb-2021 01:40 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,117,110851,Arun Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,117,110243,IMTIAZ HUSSAIN,17-Feb-2021 10:57 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,118,110858,BISHNU BORUAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,118,113749,INDRESWAR BORAH,18-Feb-2021 01:24 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,119,110914,SAHARUL AMIN BARBHUIYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,119,112081,INNOVUS INFRATECH,17-Feb-2021 10:40 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,120,110928,K.B. INDIA COMMERCIALS PVT. LTD.,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,120,110932,Integrated Systems & Services,17-Feb-2021 04:40 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,121,110932,Integrated Systems & Services,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,121,112180,JATIN KUMAR SAIKIA,17-Feb-2021 11:54 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
