pwd_loss_id,disaster_id,department_id,length_affected_km,roads_closed,length_pukka_mdr,length_pukka_vr,length_kuccha_mdr,length_kuccha_vr,jcb_deployed_department,jcb_deployed_hired,dosers_deployed,tipper_deployed,status,entry_by,entry_date,ip_addr,RecordStatus,roadopeningdate1,roadopeningdate2,roadopeningdate3,roadopens1,roadopens2,roadopens3,length_pukka_sh,length_kuccha_sh,pwd_bridge,pwd_culvert,circle_id,division_id,updated_by,incidentdate,CId,circle,division_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,object_id,tehsil_alt,tehsil_alt_object_id
1186,8620,38,0.5,13,0.1,0.25,0.0,0.15,2,9,1,1,Active,2047,2021-06-18 11:32:31.440,117.206.201.114,0,2021-01-06 00:00:00.000,2021-01-07 00:00:00.000,2021-01-17 00:00:00.000,13,0.0,0,0.0,0.0,0,0,1020,1030,,06-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1187,8620,38,0.2,2,0.0,0.1,0.0,0.1,1,2,0,1,Active,2047,2021-06-18 11:34:10.200,117.206.201.114,0,2021-01-06 00:00:00.000,2021-01-07 00:00:00.000,2021-01-07 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1020,33,,06-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Salooni,Mandi,Una,Sandhol,,SANDHOL,02-027-00030,,
1188,8620,38,1.5,15,0.0,1.3,0.0,0.2,3,10,1,1,Active,2047,2021-06-18 11:35:55.493,117.206.201.114,0,2021-01-06 00:00:00.000,2021-01-07 00:00:00.000,2021-01-07 00:00:00.000,13,2.0,0,0.0,0.0,0,0,1020,1028,,06-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
1189,8621,38,0.2,4,0.05,0.1,0.0,0.05,1,3,0,1,Active,2047,2021-06-18 11:38:17.857,117.206.201.114,0,2021-01-07 00:00:00.000,2021-01-08 00:00:00.000,2021-01-08 00:00:00.000,4,0.0,0,0.0,0.0,0,0,1020,1030,,07-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1190,8621,38,0.5,5,0.0,0.25,0.0,0.25,3,2,0,1,Active,2047,2021-06-18 11:40:00.223,117.206.201.114,0,2021-01-07 00:00:00.000,2021-01-08 00:00:00.000,2021-01-08 00:00:00.000,5,0.0,0,0.0,0.0,0,0,1020,1028,,07-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
1191,8622,38,0.5,5,0.1,0.2,0.0,0.2,0,5,1,0,Active,2047,2021-06-18 11:42:32.210,117.206.201.114,0,2021-01-24 00:00:00.000,2021-01-25 00:00:00.000,2021-01-25 00:00:00.000,4,1.0,0,0.0,0.0,0,0,1020,32,,24-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Dalhousie,Chamba,,Dalhousie,,DALHOUSIE,02-023-00005,,
1192,8622,38,1.2,43,0.2,0.8,0.0,0.1,2,12,0,2,Active,2047,2021-06-18 11:44:19.060,117.206.201.114,0,2021-01-24 00:00:00.000,2021-01-25 00:00:00.000,2021-01-25 00:00:00.000,43,0.0,0,0.0,0.0,0,0,1020,31,,24-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Chamba,Chamba,,Chamba,,CHAMBA,02-023-00003,,
1193,8622,38,1.2,30,0.1,0.5,0.1,0.5,2,10,0,0,Active,2047,2021-06-18 11:46:17.523,117.206.201.114,0,2021-01-24 00:00:00.000,2021-01-25 00:00:00.000,2021-01-25 00:00:00.000,26,4.0,0,0.0,0.0,0,0,1020,1030,,24-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1194,8622,38,0.4,7,0.0,0.25,0.0,0.15,1,6,0,1,Active,2047,2021-06-18 11:48:02.410,117.206.201.114,0,2021-01-24 00:00:00.000,2021-01-25 00:00:00.000,2021-01-26 00:00:00.000,3,3.0,1,0.0,0.0,0,0,1020,33,,24-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Salooni,Mandi,Una,Sandhol,,SANDHOL,02-027-00030,,
1195,8622,38,1.2,36,0.0,0.8,0.0,0.4,3,5,0,3,Active,2047,2021-06-18 11:50:17.763,117.206.201.114,0,2021-01-24 00:00:00.000,2021-01-25 00:00:00.000,2021-01-25 00:00:00.000,28,8.0,0,0.0,0.0,0,0,1020,1028,,24-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
1196,8622,38,1.5,19,0.0,0.8,0.0,0.5,1,9,1,1,Active,2047,2021-06-18 11:53:03.030,117.206.201.114,0,2021-01-24 00:00:00.000,2021-01-25 00:00:00.000,2021-01-26 00:00:00.000,10,6.0,3,0.0,0.0,0,0,1020,1029,,24-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Killar (Pangi ),Kangra,Una,Khundian,,KHUNDIAN,02-024-02124,,
1197,8623,38,0.1,1,0.0,0.05,0.0,0.05,0,2,0,1,Active,2047,2021-06-18 11:56:11.740,117.206.201.114,0,2021-01-25 00:00:00.000,2021-01-26 00:00:00.000,2021-01-25 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1020,32,,25-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Dalhousie,Chamba,,Dalhousie,,DALHOUSIE,02-023-00005,,
1198,8623,38,0.5,34,0.0,0.25,0.0,0.25,3,6,0,1,Active,2047,2021-06-18 11:58:06.567,117.206.201.114,0,2021-01-25 00:00:00.000,2021-01-26 00:00:00.000,2021-01-27 00:00:00.000,32,2.0,0,0.0,0.0,0,0,1020,1028,,25-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
1199,8623,38,0.2,4,0.0,0.1,0.0,0.1,1,2,0,0,Active,2047,2021-06-18 12:09:27.163,117.206.201.114,0,2021-01-25 00:00:00.000,2021-01-26 00:00:00.000,2021-01-25 00:00:00.000,4,0.0,0,0.0,0.0,0,0,1020,1030,,25-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1200,8624,38,0.05,2,0.0,0.05,0.0,0.0,0,1,1,1,Active,2047,2021-06-18 12:11:59.077,117.206.201.114,0,2021-01-26 00:00:00.000,2021-01-27 00:00:00.000,2021-01-25 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1020,32,,26-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Dalhousie,Chamba,,Dalhousie,,DALHOUSIE,02-023-00005,,
1201,8624,38,0.4,5,0.0,0.2,0.0,0.2,1,4,1,1,Active,2047,2021-06-18 12:13:46.040,117.206.201.114,0,2021-01-26 00:00:00.000,2021-12-27 00:00:00.000,2021-01-28 00:00:00.000,4,1.0,0,0.0,0.0,0,0,1020,1029,,26-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Killar (Pangi ),Kangra,Una,Khundian,,KHUNDIAN,02-024-02124,,
1202,8624,38,0.2,2,0.0,0.1,0.0,0.1,1,1,0,1,Active,2047,2021-06-18 12:15:27.370,117.206.201.114,0,2021-01-26 00:00:00.000,2021-01-27 00:00:00.000,2021-01-28 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1020,33,,26-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Salooni,Mandi,Una,Sandhol,,SANDHOL,02-027-00030,,
1203,8625,38,0.2,4,0.0,0.1,0.0,0.1,1,4,1,1,Active,2047,2021-06-18 12:17:23.393,117.206.201.114,0,2021-01-27 00:00:00.000,2021-01-27 00:00:00.000,2021-01-28 00:00:00.000,4,0.0,0,0.0,0.0,0,0,1020,1029,,27-01-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Killar (Pangi ),Kangra,Una,Khundian,,KHUNDIAN,02-024-02124,,
1204,8626,38,0.1,2,0.05,0.05,0.0,0.0,1,2,1,1,Active,2047,2021-06-18 12:57:38.140,117.206.201.114,0,2021-02-04 00:00:00.000,2021-02-05 00:00:00.000,2021-02-06 00:00:00.000,1,1.0,0,0.0,0.0,0,0,1020,32,,04-02-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Dalhousie,Chamba,,Dalhousie,,DALHOUSIE,02-023-00005,,
1205,8626,38,1.2,9,0.2,0.5,0.0,0.5,2,8,0,2,Active,2047,2021-06-18 12:59:19.307,117.206.201.114,0,2021-02-04 00:00:00.000,2021-02-05 00:00:00.000,2021-02-06 00:00:00.000,9,0.0,0,0.0,0.0,0,0,1020,31,,04-02-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Chamba,Chamba,,Chamba,,CHAMBA,02-023-00003,,
1206,8626,38,1.2,6,0.2,0.5,0.0,0.5,2,6,0,1,Active,2047,2021-06-18 13:01:05.307,117.206.201.114,0,2021-02-04 00:00:00.000,2021-02-05 00:00:00.000,2021-02-06 00:00:00.000,6,0.0,0,0.0,0.0,0,0,1020,1030,,04-02-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1207,8626,38,0.2,2,0.0,0.1,0.0,0.1,1,1,0,1,Active,2047,2021-06-18 13:02:42.697,117.206.201.114,0,2021-02-04 00:00:00.000,2021-02-05 00:00:00.000,2021-02-06 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1020,33,,04-02-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Salooni,Mandi,Una,Sandhol,,SANDHOL,02-027-00030,,
1208,8626,38,0.5,10,0.0,0.25,0.0,0.25,2,8,0,1,Active,2047,2021-06-18 13:04:23.490,117.206.201.114,0,2021-02-04 00:00:00.000,2021-02-05 00:00:00.000,2021-02-06 00:00:00.000,7,3.0,0,0.0,0.0,0,0,1020,1028,,04-02-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
1209,8627,38,0.05,2,0.0,0.05,0.0,0.0,1,2,0,1,Active,2047,2021-06-18 13:06:47.437,117.206.201.114,0,2021-02-05 00:00:00.000,2021-02-06 00:00:00.000,2021-02-07 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1020,32,,05-02-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Dalhousie,Chamba,,Dalhousie,,DALHOUSIE,02-023-00005,,
1210,8627,38,0.05,1,0.0,0.05,0.0,0.0,1,1,0,1,Active,2047,2021-06-18 13:08:24.850,117.206.201.114,2,2021-02-05 00:00:00.000,2021-02-06 00:00:00.000,2021-02-07 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1020,31,,05-02-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Chamba,Chamba,,Chamba,,CHAMBA,02-023-00003,,
1211,8627,38,0.2,3,0.0,0.1,0.0,0.1,2,2,0,1,Active,2047,2021-06-18 13:10:04.957,117.206.201.114,2,2021-02-05 00:00:00.000,2021-02-06 00:00:00.000,2021-02-07 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1020,1030,,05-02-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1212,8627,38,0.5,4,0.0,0.25,0.0,0.25,2,2,1,1,Active,2047,2021-06-18 13:11:29.930,117.206.201.114,2,2021-02-05 00:00:00.000,2021-02-06 00:00:00.000,2021-02-07 00:00:00.000,3,1.0,0,0.0,0.0,0,0,1020,1028,,05-02-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
1213,8628,38,0.2,2,0.0,0.1,0.0,0.1,1,2,0,1,Active,2047,2021-06-18 13:13:34.643,117.206.201.114,2,2021-02-06 00:00:00.000,2021-02-07 00:00:00.000,2021-02-06 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1020,1030,,06-02-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1214,8628,38,0.4,2,0.1,0.2,0.0,0.1,1,1,0,1,Active,2047,2021-06-18 13:15:39.227,117.206.201.114,2,2021-02-06 00:00:00.000,2021-02-07 00:00:00.000,2021-02-08 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1020,33,,06-02-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Salooni,Mandi,Una,Sandhol,,SANDHOL,02-027-00030,,
1215,8629,38,0.5,4,0.0,0.25,0.0,0.25,1,4,0,1,Active,2047,2021-06-18 13:17:32.767,117.206.201.114,2,2021-03-22 00:00:00.000,2021-03-23 00:00:00.000,2021-03-24 00:00:00.000,4,0.0,0,0.0,0.0,0,0,1020,1030,,22-03-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1216,8630,38,0.2,1,0.1,0.1,0.0,0.0,1,1,0,0,Active,2047,2021-06-18 13:19:46.110,117.206.201.114,0,2021-03-23 00:00:00.000,2021-03-24 00:00:00.000,2021-03-25 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1020,32,,23-03-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Dalhousie,Chamba,,Dalhousie,,DALHOUSIE,02-023-00005,,
1217,8630,38,1.2,5,0.0,0.5,0.0,0.7,2,6,0,1,Active,2047,2021-06-18 13:21:30.577,117.206.201.114,0,2021-03-23 00:00:00.000,2021-03-24 00:00:00.000,2021-03-25 00:00:00.000,4,1.0,0,0.0,0.0,0,0,1020,1030,,23-03-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1218,8634,38,1.2,4,0.2,0.5,0.0,0.5,1,4,0,1,Active,2047,2021-06-18 14:41:29.210,117.206.201.114,0,2021-04-17 00:00:00.000,2021-04-18 00:00:00.000,2021-04-19 00:00:00.000,4,0.0,0,0.0,0.0,0,0,1020,31,,17-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Chamba,Chamba,,Chamba,,CHAMBA,02-023-00003,,
1219,8634,38,2.0,9,0.25,0.9,0.35,0.5,2,6,0,1,Active,2047,2021-06-18 14:44:18.443,117.206.201.114,0,2021-04-17 00:00:00.000,2021-04-18 00:00:00.000,2021-04-19 00:00:00.000,9,0.0,0,0.0,0.0,0,0,1020,1030,,17-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1220,8634,38,0.5,2,0.1,0.25,0.0,0.15,1,2,0,1,Active,2047,2021-06-18 14:46:00.770,117.206.201.114,2,2021-04-17 00:00:00.000,2021-04-18 00:00:00.000,2021-04-19 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1020,33,,17-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Salooni,Mandi,Una,Sandhol,,SANDHOL,02-027-00030,,
1221,8634,38,1.2,10,0.0,0.7,0.0,0.5,1,6,0,1,Active,2047,2021-06-18 14:48:04.807,117.206.201.114,2,2021-04-17 00:00:00.000,2021-04-18 00:00:00.000,2021-04-19 00:00:00.000,10,0.0,0,0.0,0.0,0,0,1020,1028,,17-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
1222,8636,38,1.2,5,0.1,0.5,0.0,0.6,1,6,0,1,Active,2047,2021-06-18 14:51:21.470,117.206.201.114,2,2021-04-21 00:00:00.000,2021-04-22 00:00:00.000,2021-04-23 00:00:00.000,5,0.0,0,0.0,0.0,0,0,1020,1030,,21-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1223,8636,38,0.4,2,0.05,0.2,0.0,0.15,1,2,0,0,Active,2047,2021-06-18 14:53:05.460,117.206.201.114,2,2021-04-21 00:00:00.000,2021-04-22 00:00:00.000,2021-04-23 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1020,33,,21-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Salooni,Mandi,Una,Sandhol,,SANDHOL,02-027-00030,,
1224,8636,38,0.5,5,0.0,0.25,0.0,0.25,1,4,0,1,Active,2047,2021-06-18 14:54:55.083,117.206.201.114,2,2021-04-21 00:00:00.000,2021-04-22 00:00:00.000,2021-04-23 00:00:00.000,5,0.0,0,0.0,0.0,0,0,1020,1028,,21-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
1225,8637,38,0.8,3,0.1,0.4,0.0,0.3,1,3,1,1,Active,2047,2021-06-18 14:56:56.500,117.206.201.114,2,2021-04-22 00:00:00.000,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,3,0.0,0,0.0,0.0,0,0,1020,32,,22-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Dalhousie,Chamba,,Dalhousie,,DALHOUSIE,02-023-00005,,
1226,8637,38,0.8,4,0.1,0.5,0.0,0.2,2,4,0,0,Active,2047,2021-06-18 14:58:53.527,117.206.201.114,2,2021-04-22 00:00:00.000,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,4,0.0,0,0.0,0.0,0,0,1020,31,,22-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Chamba,Chamba,,Chamba,,CHAMBA,02-023-00003,,
1227,8637,38,1.2,9,0.2,0.5,0.0,0.5,2,10,0,1,Active,2047,2021-06-18 15:00:43.240,117.206.201.114,2,2021-04-22 00:00:00.000,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,9,0.0,0,0.0,0.0,0,0,1020,1030,,22-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1228,8637,38,0.5,3,0.0,0.25,0.0,0.25,1,4,0,1,Active,2047,2021-06-18 15:02:26.047,117.206.201.114,2,2021-04-22 00:00:00.000,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,2,1.0,0,0.0,0.0,0,0,1020,33,,22-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Salooni,Mandi,Una,Sandhol,,SANDHOL,02-027-00030,,
1229,8637,38,1.2,10,0.0,0.7,0.0,0.5,2,10,0,1,Active,2047,2021-06-18 15:04:09.210,117.206.201.114,2,2021-04-22 00:00:00.000,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,8,4.0,0,0.0,0.0,0,0,1020,1028,,22-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
1230,8638,38,0.5,2,0.1,0.25,0.0,0.15,1,2,1,1,Active,2047,2021-06-18 15:18:02.643,117.206.201.114,2,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,2021-04-25 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1020,32,,23-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Dalhousie,Chamba,,Dalhousie,,DALHOUSIE,02-023-00005,,
1231,8638,38,1.5,10,0.25,0.5,0.0,0.75,2,8,0,1,Active,2047,2021-06-18 15:21:36.843,117.206.201.114,2,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,2021-04-25 00:00:00.000,10,0.0,0,0.0,0.0,0,0,1020,31,,23-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Chamba,Chamba,,Chamba,,CHAMBA,02-023-00003,,
1232,8638,38,1.2,11,0.0,0.7,0.0,0.5,1,9,0,1,Active,2047,2021-06-18 15:23:29.613,117.206.201.114,2,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,2021-04-25 00:00:00.000,11,0.0,0,0.0,0.0,0,0,1020,1030,,23-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
1233,8638,38,1.7,3,0.3,0.5,0.2,0.7,1,4,0,1,Active,2047,2021-06-18 15:25:58.893,117.206.201.114,2,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,2021-04-25 00:00:00.000,2,1.0,0,0.0,0.0,0,0,1020,33,,23-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Salooni,Mandi,Una,Sandhol,,SANDHOL,02-027-00030,,
1234,8638,38,1.2,12,0.0,0.7,0.0,0.5,2,6,2,1,Active,2047,2021-06-18 15:28:07.960,117.206.201.114,2,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,2021-04-25 00:00:00.000,10,2.0,0,0.0,0.0,0,0,1020,1028,,23-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
1235,8638,38,1.2,19,0.0,0.5,0.0,0.7,2,10,1,1,Active,2047,2021-06-18 15:30:07.650,117.206.201.114,2,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,2021-04-25 00:00:00.000,12,5.0,2,0.0,0.0,0,0,1020,1029,,23-04-2021,1020.0,"7TH CIRCLE, DALHOUSIE",Killar (Pangi ),Kangra,Una,Khundian,,KHUNDIAN,02-024-02124,,
1236,8675,38,3.3,0,3.3,0.0,0.0,0.0,0,0,0,0,Active,2191,2021-06-22 15:52:34.270,49.36.189.37,1,2021-06-15 00:00:00.000,2021-06-16 00:00:00.000,2021-06-17 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1020,,15-06-2021,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
1237,8676,38,9.132,0,0.0,9.132,0.0,0.0,1,0,0,0,Active,2191,2021-06-22 16:08:03.080,49.36.189.37,1,2021-06-16 00:00:00.000,2021-06-17 00:00:00.000,2021-06-18 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1022,,16-06-2021,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
1238,8833,38,0.15,2,0.05,0.1,0.0,0.0,2,0,1,2,Active,1010,2021-07-13 11:58:34.630,117.247.208.126,2,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,2,2.0,0,0.0,0.0,0,0,1008,60,,12-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla No. 1,Shimla,,Rampur,Shimla (urban),RAMPUR,02-033-00043,,
1239,8833,38,3.145,1,0.695,2.46,0.0,0.0,1,0,0,0,Active,1010,2021-07-13 12:03:43.920,117.247.208.126,2,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,1,1.0,0,0.0,0.0,0,0,1008,1004,,12-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla. (Rural ) at Dhami,Shimla,,,,,,,
1240,5522,38,0.5,2,0.0,0.5,0.0,0.0,0,1,0,0,Active,2063,2021-07-13 12:28:23.707,117.214.214.47,2,2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,2,2.0,2,0.0,0.0,0,0,1015,1019,,07-09-2020,1015.0,8th CIRCLE HAMIRPUR,Tauni-Devi,Mandi,Una,Sundarnagar,,SUNDAR NAGAR,02-027-00032,,
1241,8833,38,0.25,0,0.2,0.05,0.0,0.0,0,0,0,0,Active,1010,2021-07-13 13:01:59.567,117.247.208.126,2,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1008,1005,,12-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla.III ,Shimla,Shimla,Shimla (urban),Kotkhai,SHIMLA,02-033-00045,,
1242,8833,38,0.8,2,0.0,0.8,0.0,0.0,1,0,0,0,Active,1010,2021-07-13 13:06:29.620,117.247.208.126,2,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,2,2.0,0,0.0,0.0,0,0,1008,62,,12-07-2021,1008.0,4TH CIRCLE  SHIMLA,Theog,Shimla,,Theog,,THEOG,02-033-00047,,
1243,8833,38,0.6,3,0.1,0.5,0.0,0.0,4,3,0,1,Active,1010,2021-07-13 13:10:12.947,117.247.208.126,2,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,3,3.0,0,0.0,0.0,0,0,1008,67,,12-07-2021,1008.0,4TH CIRCLE  SHIMLA,Chopal,Bilaspur,Mandi,Jhanduta,,JHANDUTA,02-030-02107,,
1244,8886,38,1.6,0,1.22,0.38,0.0,0.0,2,0,1,1,Active,1010,2021-07-14 13:16:51.760,117.247.209.67,2,2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1008,60,,13-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla No. 1,Shimla,,Rampur,Shimla (urban),RAMPUR,02-033-00043,,
1245,8886,38,1.58,1,0.2,1.68,0.0,0.0,0,0,1,1,Active,1010,2021-07-14 13:19:37.180,117.247.209.67,2,2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,1,1.0,0,0.0,0.0,0,0,1008,1005,,13-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla.III ,Shimla,Shimla,Shimla (urban),Kotkhai,SHIMLA,02-033-00045,,
1246,8886,38,4.03,2,0.0,2.0,0.0,2.03,1,0,0,1,Active,1010,2021-07-14 13:23:03.320,117.247.209.67,2,2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,2,2.0,0,0.0,0.0,0,0,1008,62,,13-07-2021,1008.0,4TH CIRCLE  SHIMLA,Theog,Shimla,,Theog,,THEOG,02-033-00047,,
1247,8886,38,3.51,95,0.03,3.98,0.0,1.5,7,14,2,2,Active,1010,2021-07-14 13:31:04.227,117.247.209.67,2,2021-07-13 00:00:00.000,2021-07-14 00:00:00.000,2021-07-14 00:00:00.000,67,28.0,95,0.0,0.0,0,0,1008,67,,13-07-2021,1008.0,4TH CIRCLE  SHIMLA,Chopal,Bilaspur,Mandi,Jhanduta,,JHANDUTA,02-030-02107,,
1248,8886,38,3.5,9,0.5,2.0,0.0,1.0,7,14,2,2,Active,1010,2021-07-15 12:26:57.993,117.247.209.67,2,2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,9,9.0,0,0.0,0.0,0,0,1008,67,,13-07-2021,1008.0,4TH CIRCLE  SHIMLA,Chopal,Bilaspur,Mandi,Jhanduta,,JHANDUTA,02-030-02107,,
1249,8847,1041,108.83,17,67.5,15.0,0.0,26.33,2,2,0,0,Active,6369,2021-07-15 13:37:31.127,117.215.247.99,2,2021-07-12 00:00:00.000,2021-07-13 00:00:00.000,2021-07-14 00:00:00.000,17,0.0,0,0.0,0.0,0,0,1014,1018,,12-07-2021,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
1250,8882,1041,251.835,35,91.7,50.135,0.0,110.0,2,2,0,0,Active,6369,2021-07-15 13:55:12.023,117.215.247.99,2,2021-07-13 00:00:00.000,2021-07-14 00:00:00.000,2021-07-15 00:00:00.000,35,0.0,0,0.0,0.0,0,0,1014,1018,,13-07-2021,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
